Evaluations,Fitness
1,(2388006.054782857,)
2,(2033970.4167287499,)
7,(1369925.8198028486,)
8,(1142730.3724846235,)
15,(963742.5933270898,)
17,(339930.3392774915,)
22,(335619.1272146139,)
240,(266371.17834281444,)
343,(238069.77507099794,)
918,(173090.82266125435,)
1177,(152951.13573590582,)
3846,(149810.62328650977,)
4278,(140230.91021758332,)
4556,(137291.9047205855,)
4704,(130731.89955899229,)
4888,(127080.13421298546,)
5414,(105198.8780086785,)
6225,(100352.73486218801,)
6329,(98980.85903052619,)
6491,(96571.79947697202,)
6626,(95896.85180586988,)
7061,(95308.90594518413,)
7262,(92905.28449924912,)
7482,(89499.21805274443,)
8023,(82944.73919731843,)
8118,(77874.49435670023,)
9100,(74861.24599863487,)
9330,(74071.35187267157,)
9855,(72388.91349633902,)
10209,(71248.06532128378,)
10358,(70541.5840035074,)
10435,(70347.45318856541,)
10514,(69803.07154075867,)
11021,(69247.50154582129,)
11314,(69179.19260909634,)
11329,(68960.96487351511,)
11393,(68933.23863609947,)
11523,(68632.2333913555,)
11597,(68433.93793180118,)
12125,(68417.85600442044,)
12148,(68337.63107825188,)
12328,(68174.87161031197,)
12331,(68155.62034109315,)
12432,(67965.59385206146,)
12985,(67780.3811771352,)
13322,(67740.30300427812,)
13422,(67730.73965789442,)
13432,(67663.06608200402,)
13480,(67639.42846704855,)
13512,(67632.92497513145,)
13574,(67574.77608970298,)
13623,(67522.77051754388,)
13734,(67507.61934604478,)
13842,(67495.87617284994,)
13845,(67487.79490251803,)
13871,(67308.34301763805,)
14172,(67267.72211165122,)
