Evaluations,Fitness
1,(210124.77624373723,)
2,(200386.86697060245,)
6,(181344.53766953285,)
9,(172315.22206882897,)
36,(169931.1969374761,)
42,(167864.55575954943,)
49,(160199.84537901622,)
72,(155943.96126698068,)
79,(148834.6587260859,)
102,(145552.5372982634,)
109,(138516.15076057098,)
132,(136257.82899388473,)
139,(129244.32148247142,)
162,(127803.9209170036,)
169,(121019.17089178726,)
192,(119273.57453621856,)
199,(113840.69898851849,)
222,(111667.01001387506,)
229,(107708.9057726651,)
252,(104175.36937417784,)
259,(102623.79124422709,)
282,(98014.50064393993,)
295,(97444.22825102185,)
304,(93795.4825358914,)
312,(91375.240462705,)
332,(90686.69896228968,)
334,(84875.96770376018,)
362,(81486.12235200187,)
364,(77004.8748048854,)
372,(76802.34464492262,)
377,(76668.12424709872,)
392,(74889.50028945088,)
394,(69098.50285965083,)
407,(68510.10424843125,)
424,(62253.67079441967,)
437,(61394.57568501259,)
454,(56504.22310974863,)
467,(55321.538556842745,)
484,(51699.24917913382,)
488,(51393.425486737935,)
497,(50290.99286392172,)
514,(47706.856578215,)
518,(45930.26526820749,)
544,(43527.076047901,)
548,(41540.31078858527,)
553,(40956.442997209575,)
574,(39111.159560863416,)
578,(36681.28908187364,)
583,(35520.70870874027,)
604,(34932.58261019096,)
608,(32893.45482759497,)
613,(31072.050604065833,)
638,(29063.124229412126,)
643,(27610.468683186264,)
662,(27362.006500283398,)
668,(25515.927436168793,)
673,(25135.962946101565,)
680,(24240.053873074005,)
692,(22900.040974827956,)
698,(21968.03528278797,)
710,(21831.84401036818,)
722,(18997.07834500196,)
752,(16013.764674402537,)
782,(13950.099963029688,)
812,(12806.084210883415,)
815,(12436.112294097564,)
842,(11409.833748980085,)
844,(11359.77728649083,)
845,(11140.58665159206,)
850,(10658.511390862895,)
869,(10510.85743624319,)
872,(10329.969520555578,)
874,(9766.655744671338,)
875,(9530.528305452428,)
880,(9347.049340997006,)
881,(9263.910994537657,)
896,(9129.372088273185,)
904,(8400.749186561952,)
905,(8164.95749874023,)
911,(7392.501600312068,)
934,(6522.16574233977,)
941,(6331.04031140251,)
964,(5512.415227689267,)
981,(5311.5636211962865,)
994,(5031.212772690094,)
1010,(4912.73128446888,)
1011,(4591.254835871375,)
1054,(4565.4170554792645,)
1103,(4537.966084240445,)
1115,(4306.02487771036,)
1124,(4287.367623837714,)
1141,(4275.5545520891765,)
1142,(4152.465492671814,)
1154,(4109.036751704436,)
1171,(4091.9317414434786,)
1172,(4066.3108642496636,)
1175,(3951.278384354623,)
1189,(3787.4526790566406,)
1201,(3712.2011219363376,)
1235,(3446.3065979619496,)
1265,(3438.262805131503,)
1280,(3433.8969550146326,)
1291,(3414.054407451644,)
1294,(3114.027744808021,)
1330,(3061.505629951802,)
1336,(2838.8570853343294,)
1383,(2831.2697713595217,)
1399,(2661.815866391943,)
1404,(2637.975726499717,)
1414,(2432.010833824921,)
1444,(2362.507803103103,)
1464,(2340.966506409984,)
1477,(2198.640077885934,)
1504,(1990.7815046573592,)
1534,(1849.4759014037122,)
1575,(1840.3358553036924,)
1591,(1781.0161016992427,)
1628,(1772.9102004549309,)
1634,(1677.2509177408663,)
1673,(1628.4638443934828,)
1685,(1579.2210564623742,)
1688,(1570.8251631193277,)
1711,(1545.5660070170338,)
1723,(1538.9455512659208,)
1731,(1494.2127956257398,)
1753,(1491.953151682556,)
1766,(1484.8018383010824,)
1771,(1409.698433019961,)
1781,(1357.4396103762297,)
1782,(1309.3468630753773,)
1801,(1254.322450901967,)
1808,(1149.4556627173304,)
1815,(1005.0109073036708,)
1838,(896.9360327459096,)
1862,(854.7045793807654,)
1881,(815.494471298293,)
1917,(814.1781715404592,)
1922,(813.7191505113776,)
2004,(795.8511027682653,)
2022,(730.9487774785341,)
2084,(714.3080255275113,)
2087,(662.8140370929834,)
2112,(610.5059800574531,)
2140,(608.5191019649014,)
2148,(567.4860506033189,)
2241,(560.7101315225426,)
2250,(545.6492512654208,)
2367,(540.2793873090804,)
2372,(480.4497462671822,)
2413,(469.4261541026759,)
2454,(448.19488448871385,)
2455,(429.5204229768638,)
2488,(407.5102820942021,)
2585,(313.865481534104,)
2703,(304.7727115826573,)
2749,(243.76063222897648,)
2869,(239.81793838792314,)
2887,(188.89987754504008,)
8221,(185.78548867624795,)
11255,(179.62483837192522,)
12182,(173.07162713933923,)
13607,(165.62387679549377,)
13944,(163.3183042479131,)
14104,(163.1673784216823,)
