Evaluations,Fitness
1,(837776178.0938563,)
3,(690168095.1908735,)
87,(261149562.79140002,)
185,(156168990.84177703,)
329,(121205637.66282263,)
356,(86093055.12979493,)
483,(79850855.75909466,)
487,(48870483.33686742,)
588,(47955737.61184703,)
667,(39852139.61911481,)
730,(27903670.78763873,)
833,(26996641.84351918,)
839,(20441191.34490457,)
892,(18258791.61056287,)
922,(15962891.705396924,)
1007,(15703054.81699009,)
1090,(11036462.169926649,)
1257,(10667513.12859167,)
1299,(10645174.905592225,)
1346,(10067831.053165186,)
1383,(10021728.719178768,)
1405,(9845453.288553525,)
1414,(9602578.67585884,)
1457,(9335907.653511181,)
1479,(8757054.643450504,)
1493,(8653174.788183376,)
1533,(8391176.261204781,)
1551,(8126016.6730751125,)
1565,(7978351.027994583,)
1598,(6976974.607187333,)
1604,(6586172.138876892,)
1739,(6539850.829445299,)
1757,(5808478.085628252,)
1789,(5763736.594849975,)
1797,(5572291.136056488,)
1862,(5328270.307596722,)
1913,(5203562.757536307,)
1976,(5201069.656928772,)
1978,(5031194.0541626755,)
1989,(4780855.163600833,)
2002,(4780414.020174803,)
2035,(4649955.677569268,)
2069,(4637131.726790501,)
2075,(4567526.505474302,)
2111,(4207338.507959762,)
2154,(4158260.6563714654,)
2209,(4085370.9455613163,)
2232,(3869088.496780565,)
2280,(3709383.014405514,)
2371,(3554612.1009769775,)
2378,(3518463.634515655,)
2393,(3445195.584048577,)
2422,(3338914.817795819,)
2500,(3257330.1434993213,)
2562,(3098654.100834503,)
2629,(2975408.5212505064,)
2696,(2973828.9648470595,)
2706,(2812862.6231389693,)
2793,(2639681.608786634,)
2805,(2636495.0123516335,)
2824,(2611086.8323128256,)
2871,(2587757.934618763,)
2899,(2430009.894600124,)
2961,(2306443.045334787,)
3018,(2259117.1343724574,)
3052,(2210528.8071903936,)
3092,(2161729.424756361,)
3141,(2146490.8617171934,)
3197,(2129395.261188089,)
3227,(2128726.6816510325,)
3232,(2059466.9647505458,)
3234,(2037505.1115595498,)
3243,(2015580.7159978305,)
3256,(1999366.7896597374,)
3269,(1997427.285293035,)
3305,(1970283.1754629954,)
3361,(1969347.497347115,)
3373,(1944172.2010134317,)
3379,(1933888.2902678398,)
3426,(1874385.8380727076,)
3478,(1871505.1379701344,)
3500,(1842911.9666883287,)
3518,(1829846.6501681942,)
3519,(1783821.2153690972,)
3595,(1758282.3810827504,)
3608,(1732924.8547141303,)
3637,(1704918.2213153294,)
3646,(1690118.774763209,)
3672,(1681042.5336503817,)
3679,(1670902.6314863276,)
3725,(1670001.3961295427,)
3737,(1668938.7213674022,)
3758,(1651692.5410592274,)
3776,(1627046.1136702516,)
3778,(1608293.2643380286,)
3784,(1608247.3779087136,)
3814,(1596235.8546921867,)
3836,(1586951.1374517994,)
3842,(1550301.4544374149,)
3860,(1542285.461498546,)
3892,(1537972.6702719843,)
3965,(1515100.0704229402,)
4053,(1497593.4112119712,)
4071,(1492478.0496526023,)
4087,(1489990.3683005618,)
4110,(1486080.0444831878,)
4169,(1474457.2113374432,)
4178,(1472197.752234358,)
4212,(1470051.151934268,)
4246,(1468577.0710492327,)
4267,(1447964.4522829896,)
4310,(1446862.1597993304,)
4328,(1433499.1640782398,)
4339,(1426346.556715049,)
4401,(1418322.802296411,)
4467,(1390455.025722612,)
4497,(1372961.9405124034,)
4532,(1366845.1974400782,)
4562,(1354166.3112441504,)
4596,(1344707.6832146244,)
4659,(1318810.6813175376,)
4676,(1305597.6894829075,)
4740,(1293226.2702241861,)
4760,(1281395.3202548965,)
4820,(1280421.941814116,)
4828,(1265014.5353157832,)
4864,(1250381.1033293433,)
4971,(1244848.4861462088,)
4996,(1244623.5208742137,)
5005,(1231017.9627444837,)
5041,(1228169.8880941572,)
5047,(1196943.7343221356,)
5134,(1192741.643977585,)
5135,(1190843.9398877034,)
5160,(1180061.9308894419,)
5169,(1179901.5952113678,)
5185,(1158225.6861402402,)
5244,(1154503.3944030162,)
5261,(1153738.8077113784,)
5280,(1140759.1336800766,)
5321,(1138435.859277041,)
5323,(1135961.3401707634,)
5356,(1129569.9307488329,)
5394,(1123257.9463239615,)
5402,(1112244.2868371822,)
5420,(1079481.3213053828,)
5435,(1068173.4148640046,)
5459,(1059033.6675122587,)
5504,(1052725.9624418116,)
5535,(1033239.3047949995,)
5612,(1010386.9367548563,)
5750,(1003154.4674877414,)
5759,(999738.3921803623,)
5763,(998920.6770128465,)
5774,(992940.9470257749,)
5820,(983291.1434072827,)
5834,(976099.3940595945,)
5854,(973870.9120984859,)
5877,(972015.6332264541,)
5900,(965902.48474261,)
5924,(960595.877295357,)
5949,(956251.6804276117,)
5992,(940811.8841980306,)
6089,(938738.8369419699,)
6103,(932567.1196919252,)
6155,(928976.8589196542,)
6202,(924370.6882662738,)
6217,(923327.0476205974,)
6271,(920889.6190144405,)
6294,(916707.9771142431,)
6301,(906915.6771644442,)
6420,(906846.389882785,)
6426,(900744.5896447232,)
6431,(897288.5333664534,)
6444,(892513.1713334698,)
6502,(888821.1031448686,)
6532,(884899.1690014102,)
6594,(882399.355114312,)
6621,(878748.4354749584,)
6630,(878071.5627342331,)
6642,(873077.208838625,)
6656,(871547.2199897564,)
6693,(870232.1036163896,)
6706,(864357.2679801182,)
6777,(863007.0592053209,)
6819,(854342.5687296222,)
6874,(851415.3450454797,)
6906,(849432.4197723344,)
6923,(848004.384258831,)
6935,(846231.6502427891,)
6961,(844461.5651944855,)
6967,(842323.3697794492,)
6981,(840316.0092928516,)
7010,(834469.8594519757,)
7085,(832555.9736768287,)
7092,(828961.2988772157,)
7118,(827790.8804716832,)
7134,(826229.0972122522,)
7156,(822010.9911848069,)
7182,(821130.5041937329,)
7203,(820916.9882755079,)
7204,(819403.1586723825,)
7217,(818506.9771845937,)
7220,(818012.8802447448,)
7243,(816543.7132943675,)
7254,(810198.0984863127,)
7270,(809485.558227183,)
7274,(806902.585768472,)
7435,(804812.1201781932,)
7450,(801081.4252042099,)
7457,(798803.8302765558,)
7509,(798667.7020117636,)
7533,(797097.3975046641,)
7557,(795414.5404943652,)
7560,(794045.2671034291,)
7583,(791511.8544659921,)
7650,(789199.6828423553,)
7737,(789070.1901443725,)
7741,(788709.8242613183,)
7746,(785544.229908973,)
7753,(784167.280627314,)
7757,(783488.5133831673,)
7782,(781284.6413613061,)
7807,(779767.846088024,)
7838,(778314.9053542124,)
7902,(777728.3480220023,)
7923,(773728.7119996983,)
7980,(771616.577306512,)
8030,(768845.5182368741,)
8103,(768671.0591155904,)
8110,(765554.1208848844,)
8121,(765050.3603964943,)
8171,(764871.553960701,)
8192,(764569.3957472643,)
8221,(764278.4650884405,)
8246,(764149.0501843548,)
8255,(763727.6972086322,)
8277,(763586.7978903787,)
8292,(762080.9341923959,)
8378,(761145.2768246763,)
8386,(760944.5841085725,)
8393,(757685.7209473408,)
8420,(757439.7411061064,)
8439,(755722.1616743425,)
8465,(753847.2905107017,)
8518,(751762.0911310123,)
8556,(750533.4760303948,)
8576,(749359.4925727937,)
8577,(748578.9396120613,)
8618,(745396.1642727848,)
8652,(744627.2770395828,)
8662,(742935.1137484057,)
8686,(742739.1348696627,)
8713,(741406.5963863275,)
8719,(740044.9510440711,)
8744,(739565.7137417801,)
8758,(738297.6648461032,)
8795,(737080.0091704893,)
8868,(736365.567967179,)
8897,(731343.5642732778,)
8985,(730390.0231502914,)
9031,(729220.3211118013,)
9040,(728466.9833248581,)
9079,(727453.0238602075,)
9085,(727391.8053575946,)
9094,(726394.9621293194,)
9131,(724929.5395390107,)
9155,(724387.0701956493,)
9217,(722862.6693502209,)
9221,(722657.8141169999,)
9233,(722623.3213927385,)
9273,(722520.4453217497,)
9288,(721174.2097375938,)
9324,(720639.46892135,)
9334,(718402.7474947544,)
9423,(718125.4408212203,)
9433,(717935.9784556266,)
9445,(717282.0430525322,)
9459,(716485.7594857899,)
9511,(714240.719711138,)
9534,(713576.7925939034,)
9542,(711157.9608875168,)
9544,(711050.7514976836,)
9558,(710841.1126508117,)
9566,(710197.0048346975,)
9584,(707844.528628465,)
9617,(706413.9828642914,)
9637,(702216.6631113455,)
9773,(701449.9508988685,)
9790,(700431.0277485114,)
9810,(700151.5449104238,)
9816,(699599.9649661963,)
9830,(699227.0523822458,)
9834,(698901.9552616752,)
9857,(697306.3406112632,)
9876,(696185.6014636671,)
9891,(695998.6679629534,)
9898,(695567.0279330653,)
9907,(694637.4755629988,)
9969,(694525.914614156,)
9981,(691173.1340362129,)
10007,(690863.328231316,)
10017,(690559.3844694037,)
10020,(686237.3059403519,)
10028,(685843.6704745523,)
10037,(683495.7847444717,)
10038,(682904.2055421749,)
10040,(680807.8900022705,)
10083,(680603.589115172,)
10170,(679639.4903809099,)
10178,(678094.2755726915,)
10230,(676622.854456573,)
10241,(675873.9100694287,)
10249,(675282.8150506873,)
10319,(673650.7283236954,)
10332,(671721.7024900661,)
10396,(671393.1949869663,)
10398,(666588.859251055,)
10512,(666498.5527731907,)
10523,(665954.2403249162,)
10549,(665640.5016196832,)
10554,(665417.5524241106,)
10575,(664865.4449803057,)
10589,(664229.3334442624,)
10614,(661792.3015582929,)
10708,(659171.7041437001,)
10718,(658030.1435394335,)
10731,(657071.7548524706,)
10785,(656602.6404443734,)
10809,(655900.2855788453,)
10814,(655725.8765088235,)
10852,(654579.726414465,)
10861,(654156.3928950509,)
10873,(653181.3572779482,)
10897,(653028.2184885866,)
10898,(652894.5979719874,)
10920,(652753.6341784658,)
10949,(651251.4319367185,)
10961,(650920.7658034831,)
10975,(650864.973334546,)
11005,(648663.5627144227,)
11052,(647985.7178873515,)
11137,(647081.0186884538,)
11157,(646793.7299615258,)
11171,(646173.0413416502,)
11218,(644949.4298022352,)
11271,(644100.2941523892,)
11272,(642400.5650953357,)
11312,(641084.940067242,)
11363,(640635.3026481521,)
11401,(640035.9155805133,)
11441,(639797.231658074,)
11450,(639575.2382504874,)
11452,(638291.892068465,)
11461,(637959.0446692302,)
11491,(637831.3184542794,)
11500,(637572.8866540763,)
11501,(637146.5395549497,)
11502,(636632.8489797934,)
11534,(636403.4458677118,)
11548,(635075.1138807136,)
11552,(634888.8915291856,)
11576,(633914.6854592,)
11596,(633689.2860164994,)
11649,(632998.8789504397,)
11653,(632561.1032764867,)
11669,(629867.4113593601,)
11774,(629695.1983635155,)
11778,(629199.0055827883,)
11815,(628691.8628565,)
11838,(628419.8715279221,)
11849,(628401.2286278472,)
11884,(627206.6980569877,)
11909,(627105.4693233976,)
11956,(627031.2710557088,)
11966,(624739.1064739049,)
12016,(623876.2844747417,)
12064,(623823.9853002449,)
12070,(623399.1016647199,)
12105,(623114.0908167702,)
12145,(623099.2038117518,)
12164,(622772.4155943694,)
12165,(622184.0619047619,)
12183,(621519.0988206957,)
12202,(621066.2916647865,)
12212,(619857.6314473926,)
12279,(619514.0296442058,)
12304,(618694.715315649,)
12313,(618465.3242956742,)
12363,(617012.2837278558,)
12413,(616320.8305877672,)
12416,(615970.6087744475,)
12436,(614574.1148596938,)
12441,(612925.6576591795,)
12446,(612807.9388406709,)
