Evaluations,Fitness
1,(np.float64(-0.005999787130526553),)
2,(np.float64(-0.1698086493624346),)
5,(np.float64(-0.3745596785161971),)
6,(np.float64(-1.4948891618390496),)
19,(np.float64(-1.576294638930323),)
34,(np.float64(-3.0166163192728317),)
87,(np.float64(-3.306685602990152),)
134,(np.float64(-3.7364817768256695),)
304,(np.float64(-3.8241798453070137),)
503,(np.float64(-3.8476626240976737),)
526,(np.float64(-3.8608238628596507),)
628,(np.float64(-3.861878661902627),)
721,(np.float64(-3.8621280722861457),)
728,(np.float64(-3.862402839349169),)
755,(np.float64(-3.8626718990248023),)
788,(np.float64(-3.862691297772715),)
901,(np.float64(-3.8626994714286305),)
905,(np.float64(-3.8627340291650256),)
957,(np.float64(-3.862762437226097),)
1010,(np.float64(-3.862773356620475),)
1022,(np.float64(-3.862775987957428),)
1026,(np.float64(-3.8627767741933536),)
1031,(np.float64(-3.862777010966953),)
1125,(np.float64(-3.862777258345205),)
1143,(np.float64(-3.862777920199003),)
1144,(np.float64(-3.8627792998612627),)
1197,(np.float64(-3.862779477368635),)
1215,(np.float64(-3.8627795948639787),)
1239,(np.float64(-3.862779607487804),)
1251,(np.float64(-3.862779663095257),)
1300,(np.float64(-3.862779777565928),)
1386,(np.float64(-3.8627797776140596),)
1441,(np.float64(-3.8627797792663836),)
1450,(np.float64(-3.8627797840192106),)
1477,(np.float64(-3.862779784228294),)
1514,(np.float64(-3.8627797847975427),)
1520,(np.float64(-3.8627797855276977),)
1522,(np.float64(-3.8627797856739656),)
1531,(np.float64(-3.8627797857071204),)
1561,(np.float64(-3.862779785723058),)
1562,(np.float64(-3.8627797863637277),)
1597,(np.float64(-3.8627797865539435),)
1624,(np.float64(-3.8627797868751106),)
1627,(np.float64(-3.8627797871795932),)
1643,(np.float64(-3.8627797872615175),)
1676,(np.float64(-3.8627797872956693),)
1720,(np.float64(-3.862779787318433),)
1802,(np.float64(-3.862779787325261),)
1825,(np.float64(-3.862779787325575),)
1864,(np.float64(-3.862779787332189),)
1927,(np.float64(-3.8627797873322596),)
1946,(np.float64(-3.862779787332464),)
2024,(np.float64(-3.862779787332515),)
2061,(np.float64(-3.862779787332623),)
2166,(np.float64(-3.862779787332651),)
2210,(np.float64(-3.8627797873326566),)
2217,(np.float64(-3.8627797873326575),)
2251,(np.float64(-3.862779787332658),)
2253,(np.float64(-3.8627797873326593),)
2318,(np.float64(-3.862779787332661),)
2334,(np.float64(-3.862779787332662),)
2357,(np.float64(-3.8627797873326624),)
2467,(np.float64(-3.862779787332663),)
3955,(np.float64(-3.8627797873326633),)
