Evaluations,Fitness
1,(1103.1454336313036,)
3,(1095.258797169272,)
4,(1033.879723298972,)
20,(993.8268749282058,)
31,(945.7724520676137,)
34,(918.0405160576757,)
37,(871.9319390399505,)
44,(849.1605090161954,)
46,(824.9865898965695,)
49,(824.0896445578953,)
173,(814.0364540936301,)
358,(779.4976494501839,)
510,(779.4939890776526,)
1969,(772.6813130273204,)
2847,(757.6537147074552,)
3676,(714.8634934521297,)
5144,(714.6218451365087,)
8762,(690.8851622279551,)
9296,(687.360673228618,)
13728,(685.240656091622,)
