Evaluations,Fitness
1,(138.48163922831722,)
10,(11.656069567916472,)
13,(2.1333945037963384,)
14,(1.768312533984052,)
17,(0.10580318546626222,)
72,(-0.47817842914294306,)
96,(-0.5208460074993578,)
104,(-0.7244988478336591,)
179,(-0.9550713505044637,)
215,(-0.9882790604930549,)
219,(-0.9960211614226941,)
315,(-1.029290916776255,)
413,(-1.0300297053012273,)
415,(-1.0315528306861539,)
541,(-1.0315934650661793,)
565,(-1.0316135663845407,)
603,(-1.031625630914719,)
656,(-1.031627243188408,)
723,(-1.031627545671006,)
738,(-1.0316276697946711,)
739,(-1.0316284529604713,)
1021,(-1.031628453345823,)
1042,(-1.0316284533513704,)
1043,(-1.031628453363145,)
1068,(-1.0316284534293687,)
1132,(-1.0316284534726812,)
1153,(-1.0316284534798636,)
1159,(-1.0316284534891706,)
1234,(-1.0316284534896047,)
1311,(-1.0316284534898188,)
1356,(-1.0316284534898517,)
1410,(-1.031628453489867,)
1476,(-1.0316284534898696,)
1480,(-1.0316284534898765,)
1554,(-1.0316284534898772,)
1600,(-1.0316284534898774,)
