Evaluations,Fitness
1,(np.float64(9256725.495899197),)
2,(np.float64(8399426.955547504),)
5,(np.float64(8276783.414718717),)
7,(np.float64(7730957.335279858),)
11,(np.float64(6675949.156690791),)
25,(np.float64(5667953.752759585),)
107,(np.float64(5526064.595508721),)
185,(np.float64(4961046.444045538),)
274,(np.float64(4741345.996075301),)
349,(np.float64(4697756.270718817),)
390,(np.float64(4185800.9695390575),)
466,(np.float64(4114753.7782088937),)
501,(np.float64(4033550.2339176605),)
522,(np.float64(3950667.627293626),)
537,(np.float64(3458837.728255414),)
644,(np.float64(3417961.474358682),)
762,(np.float64(3375025.6327186227),)
807,(np.float64(3347341.1723556956),)
809,(np.float64(3098561.938480853),)
875,(np.float64(2974627.4570522066),)
903,(np.float64(2749545.8738697236),)
960,(np.float64(2674657.422778608),)
1004,(np.float64(2632721.2490095133),)
1071,(np.float64(2322679.9272228284),)
1146,(np.float64(2320961.4627427272),)
1150,(np.float64(2147195.6708117547),)
1242,(np.float64(2117386.445947043),)
1247,(np.float64(2061918.9700667413),)
1359,(np.float64(1925706.9013960268),)
1369,(np.float64(1775759.5084658356),)
1463,(np.float64(1537706.1866074062),)
1642,(np.float64(1503829.5760397536),)
1719,(np.float64(1496203.0658817503),)
1768,(np.float64(1494772.455609461),)
1803,(np.float64(1331818.8545751048),)
1811,(np.float64(1282016.395628841),)
1951,(np.float64(1250856.5136782955),)
2000,(np.float64(1195714.9990329628),)
2044,(np.float64(1057665.7254645242),)
2204,(np.float64(1002269.7152750972),)
2242,(np.float64(1000567.0004660295),)
2290,(np.float64(991267.1391185306),)
2296,(np.float64(867941.3859164845),)
2637,(np.float64(862400.7794401878),)
2676,(np.float64(856070.435175474),)
2700,(np.float64(804291.8805418634),)
2746,(np.float64(786280.6123201153),)
2824,(np.float64(754509.2633693387),)
2930,(np.float64(736187.543710467),)
2934,(np.float64(726422.6574250003),)
2968,(np.float64(721370.6126239538),)
2973,(np.float64(715233.947055384),)
3010,(np.float64(689597.4549205458),)
3013,(np.float64(659174.691340674),)
3079,(np.float64(621997.2463265803),)
3180,(np.float64(586239.987279642),)
3249,(np.float64(563674.927582036),)
3443,(np.float64(554643.9489842656),)
3451,(np.float64(539597.8707885226),)
3486,(np.float64(538454.7618557796),)
3499,(np.float64(529381.0878967108),)
3598,(np.float64(502948.6137657172),)
3725,(np.float64(465214.74182019226),)
3807,(np.float64(445484.0674715149),)
3812,(np.float64(436078.19587030413),)
3916,(np.float64(434853.2760809721),)
4116,(np.float64(423130.38148915605),)
4294,(np.float64(421294.34564491437),)
4315,(np.float64(409640.9708811948),)
4389,(np.float64(405294.49638631544),)
4490,(np.float64(385517.1400558323),)
4602,(np.float64(377434.3049779772),)
4709,(np.float64(376487.6083332197),)
4719,(np.float64(364571.85092597635),)
4866,(np.float64(362403.13121695985),)
4918,(np.float64(357844.3637744684),)
5002,(np.float64(356969.99427999137),)
5004,(np.float64(355909.4140188468),)
5024,(np.float64(346159.1970526336),)
5063,(np.float64(344220.99289755785),)
5066,(np.float64(330014.06096000783),)
5364,(np.float64(326171.69966881507),)
5381,(np.float64(325669.5428177363),)
5443,(np.float64(319061.69205917773),)
5539,(np.float64(318996.62651140563),)
5588,(np.float64(315981.5430204122),)
5644,(np.float64(314923.3060660289),)
5724,(np.float64(310834.77190148813),)
5826,(np.float64(309459.4004651162),)
5938,(np.float64(307597.37376451516),)
5944,(np.float64(304168.5859109643),)
6010,(np.float64(301199.2586028004),)
6053,(np.float64(295323.5015370144),)
6219,(np.float64(291576.29454755725),)
6274,(np.float64(287952.87666455103),)
6324,(np.float64(287563.9178951968),)
6383,(np.float64(284762.3878238158),)
6410,(np.float64(278892.1989952393),)
6483,(np.float64(275830.2507892992),)
6485,(np.float64(271519.20398300485),)
6673,(np.float64(270026.025504787),)
6868,(np.float64(269072.2585540175),)
6961,(np.float64(268573.47518405004),)
7048,(np.float64(263769.23467111646),)
7117,(np.float64(262158.43443227967),)
7223,(np.float64(260994.9449583429),)
7224,(np.float64(258058.1852918006),)
7271,(np.float64(254855.96574218696),)
7301,(np.float64(252519.89184900615),)
7402,(np.float64(249763.9788558061),)
7528,(np.float64(245102.7514025361),)
7610,(np.float64(244761.95710745396),)
7672,(np.float64(243176.37491713348),)
7744,(np.float64(231728.8279686806),)
7927,(np.float64(230243.06869944956),)
7974,(np.float64(230237.32001630496),)
8000,(np.float64(230011.7265997196),)
8031,(np.float64(229710.78581044934),)
8041,(np.float64(229618.79735520933),)
8102,(np.float64(229139.42147595587),)
8104,(np.float64(228062.20868837927),)
8106,(np.float64(226748.15077445636),)
8113,(np.float64(221265.3159830974),)
8234,(np.float64(220269.0232587991),)
8260,(np.float64(219450.96176788394),)
8307,(np.float64(218295.7752004521),)
8324,(np.float64(213846.0117837742),)
8343,(np.float64(212088.2528504775),)
8383,(np.float64(211879.94719808735),)
8393,(np.float64(210584.77786934463),)
8491,(np.float64(206962.52949843198),)
8500,(np.float64(203700.9328911664),)
8586,(np.float64(203298.13824288998),)
8614,(np.float64(202018.05942943663),)
8620,(np.float64(199637.33823039522),)
8674,(np.float64(188084.66187594447),)
8788,(np.float64(184129.38907369724),)
8804,(np.float64(182681.88428596588),)
8906,(np.float64(182255.0079925439),)
8955,(np.float64(175243.17357281412),)
9079,(np.float64(174765.6231215268),)
9239,(np.float64(172869.4014380076),)
9284,(np.float64(169638.981329254),)
9361,(np.float64(169556.31291541771),)
9436,(np.float64(169342.3693622604),)
9448,(np.float64(169208.8247910652),)
9459,(np.float64(167941.5841287092),)
9578,(np.float64(166852.7576504614),)
9582,(np.float64(166362.29500275757),)
9698,(np.float64(166317.9644134694),)
9762,(np.float64(164939.62676063157),)
9937,(np.float64(164405.8484559652),)
10038,(np.float64(150541.84654050178),)
10243,(np.float64(149708.84116146053),)
10286,(np.float64(148415.71765975197),)
10290,(np.float64(147934.88068530313),)
10329,(np.float64(143180.09410802316),)
10518,(np.float64(142992.45504938642),)
10535,(np.float64(141930.28786806553),)
10638,(np.float64(141830.69688564073),)
10720,(np.float64(141245.1512577359),)
10861,(np.float64(140991.3359806446),)
10977,(np.float64(140854.92949194388),)
11036,(np.float64(140039.3734218605),)
11188,(np.float64(139882.34544301344),)
11314,(np.float64(139496.31366171077),)
11525,(np.float64(139489.65114275328),)
11617,(np.float64(139437.36702900197),)
11634,(np.float64(139405.33125721125),)
11710,(np.float64(139341.82665297546),)
11759,(np.float64(139236.90998925432),)
11799,(np.float64(139139.0564942517),)
11808,(np.float64(139125.49428697882),)
11895,(np.float64(139114.08421820815),)
11903,(np.float64(138922.48054373253),)
12027,(np.float64(138892.06389995123),)
