Evaluations,Fitness
1,(np.float64(10774801.36786435),)
29,(np.float64(10742401.317472009),)
79,(np.float64(10718125.114288706),)
82,(np.float64(10710049.540435245),)
195,(np.float64(10689109.028923417),)
344,(np.float64(10654919.556881623),)
1201,(np.float64(10595703.0086165),)
1213,(np.float64(10595185.74650497),)
1216,(np.float64(10551365.296184354),)
1232,(np.float64(10510937.329610195),)
1249,(np.float64(10446825.19532093),)
1252,(np.float64(10443500.370443767),)
1273,(np.float64(10422536.583798222),)
1321,(np.float64(10159326.462645),)
2274,(np.float64(10147272.48490363),)
2405,(np.float64(10135304.925331747),)
2406,(np.float64(9980836.176237414),)
2413,(np.float64(9739834.764776422),)
2432,(np.float64(9703574.499448335),)
2468,(np.float64(9282195.105395703),)
3607,(np.float64(9032819.91071863),)
3623,(np.float64(8467809.90376525),)
3654,(np.float64(8312262.256643697),)
3695,(np.float64(7975129.781437995),)
4801,(np.float64(7891306.788982048),)
4804,(np.float64(7581890.91029438),)
4816,(np.float64(6912985.338707666),)
4856,(np.float64(6874849.265814711),)
4957,(np.float64(6869973.615819155),)
4975,(np.float64(6512492.361623477),)
5040,(np.float64(6214098.865354714),)
5067,(np.float64(6022016.236411011),)
5076,(np.float64(5462801.546764324),)
6001,(np.float64(5080354.541470281),)
6010,(np.float64(3742145.340997479),)
6038,(np.float64(3423210.552053739),)
6166,(np.float64(3021597.6277008452),)
6821,(np.float64(2047376.8133866382),)
7206,(np.float64(1723464.4073763283),)
7271,(np.float64(891695.5031485389),)
7286,(np.float64(604650.0873825538),)
7306,(np.float64(590269.1678350937),)
8407,(np.float64(546596.9852977162),)
8435,(np.float64(513825.8154034869),)
8458,(np.float64(487715.97068766423),)
8828,(np.float64(458896.9251715475),)
8864,(np.float64(409882.8868941097),)
8895,(np.float64(399852.6687026512),)
11006,(np.float64(375334.1680216012),)
12656,(np.float64(355413.84533158),)
13576,(np.float64(325582.24791251187),)
14787,(np.float64(323565.5444787955),)
17587,(np.float64(291040.59366475034),)
19076,(np.float64(263083.7711255796),)
20979,(np.float64(252214.8324634382),)
22101,(np.float64(198128.69753662284),)
29332,(np.float64(188330.23214472533),)
31531,(np.float64(178332.62014711968),)
38563,(np.float64(169230.0673829774),)
38740,(np.float64(142760.86489377863),)
42162,(np.float64(134418.21629854702),)
60454,(np.float64(123984.46430169648),)
62338,(np.float64(105559.07967101174),)
64425,(np.float64(100115.82885231475),)
65818,(np.float64(96569.50323602617),)
66396,(np.float64(95234.55849883096),)
68243,(np.float64(64505.812623147256),)
76831,(np.float64(58101.675008008766),)
77173,(np.float64(52909.25942381909),)
79457,(np.float64(47891.56727535893),)
81390,(np.float64(46315.663513228945),)
82087,(np.float64(45992.73277940381),)
83257,(np.float64(44168.76396251686),)
83656,(np.float64(38555.30296167974),)
87558,(np.float64(35875.09137206883),)
88103,(np.float64(35604.73333128059),)
89056,(np.float64(31199.951914434656),)
89093,(np.float64(29455.41776509275),)
90492,(np.float64(27021.254014217775),)
91135,(np.float64(26459.375520445483),)
91422,(np.float64(26175.659296873207),)
92579,(np.float64(26106.89171100547),)
93420,(np.float64(19845.327848335157),)
96514,(np.float64(19267.04235521309),)
96959,(np.float64(16920.024590395507),)
98756,(np.float64(15756.174859251309),)
100107,(np.float64(13467.319785664296),)
100202,(np.float64(13300.68551238089),)
103691,(np.float64(13190.061531881543),)
103967,(np.float64(12817.05827059743),)
104561,(np.float64(11259.359899814845),)
107207,(np.float64(11055.892200045255),)
107300,(np.float64(10836.824568178476),)
107374,(np.float64(8209.673353031361),)
111291,(np.float64(6765.53491079246),)
114509,(np.float64(6172.687722865596),)
115247,(np.float64(6104.130192485621),)
115596,(np.float64(5685.575461131582),)
117010,(np.float64(5353.38787929154),)
118818,(np.float64(5334.379713480721),)
118870,(np.float64(4919.466792299808),)
119001,(np.float64(4704.447257971541),)
119490,(np.float64(4119.023854278597),)
121611,(np.float64(3552.2146803986234),)
123836,(np.float64(3528.2587632419713),)
126668,(np.float64(3409.4629913727526),)
127206,(np.float64(2481.0166580447176),)
130669,(np.float64(2473.90608818057),)
131216,(np.float64(2159.1270179919666),)
133069,(np.float64(1912.6775269355358),)
134227,(np.float64(1638.821573539214),)
135656,(np.float64(1637.2852566990784),)
135777,(np.float64(1584.9063804434484),)
136080,(np.float64(1281.0669825802127),)
139277,(np.float64(1239.5211309700567),)
139363,(np.float64(1165.4737136923561),)
140209,(np.float64(1078.5942879028776),)
140583,(np.float64(971.7035171859001),)
140698,(np.float64(878.6200080507575),)
142926,(np.float64(775.5780431221987),)
144137,(np.float64(692.4434882295938),)
145886,(np.float64(636.0628905679371),)
146570,(np.float64(569.2237360762456),)
150558,(np.float64(506.93540390047554),)
151077,(np.float64(499.82446666834977),)
152103,(np.float64(497.83893870949197),)
153665,(np.float64(475.3067031193632),)
153721,(np.float64(470.1447745000771),)
153760,(np.float64(463.1980207264984),)
154037,(np.float64(416.30885429305465),)
154590,(np.float64(402.417249887956),)
154839,(np.float64(356.02222648477056),)
157256,(np.float64(336.0516083649556),)
159614,(np.float64(324.7682821750809),)
160205,(np.float64(306.2096193428615),)
161302,(np.float64(304.04589009686754),)
161344,(np.float64(303.3628412003648),)
161670,(np.float64(284.0425204010482),)
162051,(np.float64(273.9027357567017),)
162063,(np.float64(264.33740356316576),)
162285,(np.float64(240.6289898078407),)
163683,(np.float64(225.3150278490019),)
164515,(np.float64(216.15132840023426),)
165035,(np.float64(207.4179984267937),)
166983,(np.float64(167.08312396080734),)
171807,(np.float64(158.62497911821924),)
171997,(np.float64(141.04487334269686),)
173133,(np.float64(138.84625286788733),)
174018,(np.float64(124.99217605572665),)
174878,(np.float64(120.45931613028114),)
174964,(np.float64(119.9007550617986),)
176018,(np.float64(110.44117149845727),)
176522,(np.float64(92.14814713409454),)
180039,(np.float64(85.25924708632323),)
180247,(np.float64(83.03897891545193),)
180483,(np.float64(81.68834531589752),)
181732,(np.float64(78.27968855045849),)
182054,(np.float64(77.03800259313724),)
182449,(np.float64(66.51080318427036),)
185025,(np.float64(64.1881111730838),)
185228,(np.float64(60.48005262429193),)
185345,(np.float64(59.54840056424223),)
185470,(np.float64(56.87284305535273),)
186457,(np.float64(53.64364344363963),)
187020,(np.float64(52.74484648774136),)
187343,(np.float64(51.69409393103065),)
187501,(np.float64(49.18621492727654),)
187977,(np.float64(47.75261881506577),)
189858,(np.float64(45.04469303556969),)
190385,(np.float64(43.82262755637279),)
191402,(np.float64(43.528816305527805),)
191407,(np.float64(40.40172427696627),)
191516,(np.float64(36.26322453305322),)
193305,(np.float64(36.184011242269186),)
193477,(np.float64(33.455055163010414),)
193956,(np.float64(31.8091875342872),)
195790,(np.float64(30.701729213042906),)
195866,(np.float64(27.714497097619958),)
198053,(np.float64(26.62679076467384),)
198189,(np.float64(25.956801790418865),)
199512,(np.float64(24.585087573185785),)
201393,(np.float64(24.26999338051895),)
201498,(np.float64(22.682004375357963),)
203588,(np.float64(21.503802486933303),)
204163,(np.float64(20.863116337300898),)
204426,(np.float64(18.880441171774923),)
205373,(np.float64(18.391524969062687),)
206791,(np.float64(15.85106480186568),)
207716,(np.float64(13.259803990810349),)
210150,(np.float64(13.004447176480983),)
211302,(np.float64(12.958124219947928),)
211618,(np.float64(12.83978318690445),)
211664,(np.float64(11.58674989483123),)
212551,(np.float64(10.469064070444084),)
212904,(np.float64(9.70732871902272),)
216240,(np.float64(9.196879739350122),)
217405,(np.float64(5.301508607408656),)
221761,(np.float64(5.252124654648983),)
223389,(np.float64(4.617696948417682),)
226021,(np.float64(4.579016766526352),)
226718,(np.float64(4.574825211728442),)
228033,(np.float64(4.194118949070931),)
228044,(np.float64(4.0592812000398135),)
228251,(np.float64(3.5599395661315074),)
229463,(np.float64(3.430753368088275),)
229749,(np.float64(2.6623153060509464),)
234065,(np.float64(2.5297640962665118),)
234133,(np.float64(2.3964470558732818),)
235049,(np.float64(2.0356013320351236),)
235772,(np.float64(2.0351338818609443),)
236701,(np.float64(1.7912426549544054),)
237461,(np.float64(1.7101794783130442),)
241379,(np.float64(1.6898255750735889),)
241553,(np.float64(1.5525046111736391),)
241718,(np.float64(1.4525250931180291),)
242676,(np.float64(1.3765640310237932),)
245117,(np.float64(1.1423975932303871),)
245577,(np.float64(1.117878568841814),)
246018,(np.float64(1.109361183942704),)
247701,(np.float64(1.0078393494418183),)
248090,(np.float64(0.9381076113321877),)
249171,(np.float64(0.899930444927978),)
251032,(np.float64(0.8103307215719584),)
251537,(np.float64(0.7207372149362824),)
253215,(np.float64(0.6906260792460278),)
254455,(np.float64(0.6785987594443622),)
254979,(np.float64(0.6642854433632731),)
256816,(np.float64(0.6397976496121602),)
257056,(np.float64(0.6047425015280474),)
258940,(np.float64(0.5989153250130462),)
258970,(np.float64(0.5209479557513333),)
260428,(np.float64(0.5024464295606746),)
261696,(np.float64(0.499593432530724),)
261903,(np.float64(0.49650089679027165),)
262297,(np.float64(0.4371143299922385),)
262802,(np.float64(0.4354022476609971),)
262805,(np.float64(0.3957060127736946),)
264268,(np.float64(0.3642831488013633),)
264833,(np.float64(0.3567144337911432),)
265743,(np.float64(0.341164796803293),)
266595,(np.float64(0.3365436357446474),)
266701,(np.float64(0.3306091523323108),)
267109,(np.float64(0.32824282542769584),)
267418,(np.float64(0.31593231336770844),)
267458,(np.float64(0.31527530543669796),)
268037,(np.float64(0.3090637577680224),)
269116,(np.float64(0.3011868802780053),)
269408,(np.float64(0.29941274188580397),)
269423,(np.float64(0.29158726179273226),)
269465,(np.float64(0.2819105574741946),)
269629,(np.float64(0.2643154195474366),)
269832,(np.float64(0.24963459701556168),)
270116,(np.float64(0.2376320933953875),)
271792,(np.float64(0.194527252025328),)
272147,(np.float64(0.17475227204377125),)
274804,(np.float64(0.15017796799754365),)
278661,(np.float64(0.14434435285039393),)
280603,(np.float64(0.10858000255065059),)
283492,(np.float64(0.09521413968157369),)
288696,(np.float64(0.09167373322989289),)
288741,(np.float64(0.0897109930465997),)
289246,(np.float64(0.08749184251473782),)
289357,(np.float64(0.08724050903797606),)
289447,(np.float64(0.08450816516950926),)
289720,(np.float64(0.06944713130126859),)
291928,(np.float64(0.06659728247740987),)
292018,(np.float64(0.06517799378502122),)
292577,(np.float64(0.05722205631216335),)
293588,(np.float64(0.049352725557765806),)
297011,(np.float64(0.04446546438468463),)
297844,(np.float64(0.04428282863286214),)
297871,(np.float64(0.040386876180435696),)
299041,(np.float64(0.038808321933478544),)
301180,(np.float64(0.03798319460109259),)
301646,(np.float64(0.03583768818264361),)
302528,(np.float64(0.03451138397037035),)
302651,(np.float64(0.0328605745002996),)
303006,(np.float64(0.031907973683036786),)
303875,(np.float64(0.03136949425050681),)
304601,(np.float64(0.02874160114831218),)
306182,(np.float64(0.026781217455801098),)
306750,(np.float64(0.02242183526738392),)
308916,(np.float64(0.02175859324267833),)
309019,(np.float64(0.02139308537215092),)
309710,(np.float64(0.020259101980611344),)
310930,(np.float64(0.02004675495378463),)
311298,(np.float64(0.016238986662082944),)
313599,(np.float64(0.016020971267443198),)
314544,(np.float64(0.014566875437972268),)
315103,(np.float64(0.014110684586092813),)
315344,(np.float64(0.013324881834897733),)
315719,(np.float64(0.013108138670012356),)
316177,(np.float64(0.012630934588544133),)
317436,(np.float64(0.010810722596472252),)
320259,(np.float64(0.010657672263452617),)
321843,(np.float64(0.010344686989902816),)
321870,(np.float64(0.0098511574926767),)
321962,(np.float64(0.00954512505728705),)
322040,(np.float64(0.009072201772888666),)
324568,(np.float64(0.007934442396689603),)
325420,(np.float64(0.007105619909094203),)
325501,(np.float64(0.006347565581756189),)
326461,(np.float64(0.0062176612905368075),)
329151,(np.float64(0.006099453070088038),)
329243,(np.float64(0.005932504087609111),)
329294,(np.float64(0.005876455041847252),)
329572,(np.float64(0.0055349359623871434),)
330468,(np.float64(0.0055169971552662695),)
331632,(np.float64(0.005303039291905899),)
332420,(np.float64(0.005026305139543828),)
332699,(np.float64(0.004716556262460049),)
334731,(np.float64(0.004371682004103632),)
334968,(np.float64(0.0042942120348063275),)
335726,(np.float64(0.0042808906129196585),)
336214,(np.float64(0.0038893012530925113),)
336814,(np.float64(0.003623960112866163),)
337023,(np.float64(0.0036171797547226514),)
337833,(np.float64(0.0034772222028439377),)
338583,(np.float64(0.0034047927781182875),)
338660,(np.float64(0.0032758280280815247),)
340042,(np.float64(0.0030194897464319997),)
340938,(np.float64(0.0028915376149064496),)
341187,(np.float64(0.0027476430526109435),)
344600,(np.float64(0.002595347288821916),)
344855,(np.float64(0.0023417081285570397),)
346850,(np.float64(0.0021028446344122176),)
349322,(np.float64(0.001889859358414066),)
349967,(np.float64(0.0017723486201877366),)
351267,(np.float64(0.0016020200859799382),)
353332,(np.float64(0.0015726685172707834),)
