Evaluations,Fitness
1,(1699.3126268922617,)
3,(571.1940210460637,)
5,(494.6584342511319,)
7,(475.6410420998523,)
8,(0.777193283859294,)
11,(-0.19081113361964264,)
25,(-0.49707841839300826,)
43,(-0.5439982029265743,)
103,(-0.558242292111669,)
130,(-0.6436698946914141,)
158,(-0.6457431841319098,)
203,(-0.7375610113129716,)
288,(-1.0154847542516376,)
1694,(-1.0280380524158055,)
3291,(-1.0283763313200287,)
3337,(-1.0302385819685849,)
3685,(-1.031042891456304,)
12085,(-1.0311036016372974,)
