Evaluations,Fitness
1,(np.float64(1187799.6602690313),)
11,(np.float64(638447.8614653288),)
100,(np.float64(590509.9114301538),)
199,(np.float64(350912.85971850966),)
963,(np.float64(291811.78128744895),)
1726,(np.float64(268679.974090921),)
1909,(np.float64(266256.33897186694),)
2245,(np.float64(212696.26235159358),)
5163,(np.float64(183609.14228044642),)
6368,(np.float64(179028.01409519083),)
6918,(np.float64(173762.75645281342),)
7140,(np.float64(157634.49613491495),)
7364,(np.float64(155162.12929605012),)
7390,(np.float64(154219.12884573746),)
7412,(np.float64(151719.85215437258),)
8356,(np.float64(150756.44654367582),)
8833,(np.float64(148269.05000157718),)
9139,(np.float64(145596.1245139067),)
9152,(np.float64(141508.9486742448),)
9914,(np.float64(141269.3696365334),)
10134,(np.float64(140340.79783887227),)
10214,(np.float64(139825.35696350381),)
10334,(np.float64(137340.97871556488),)
10575,(np.float64(137252.76767662814),)
10690,(np.float64(136640.374853233),)
10759,(np.float64(136055.83642156818),)
10806,(np.float64(135526.1692575683),)
10928,(np.float64(133783.38407857585),)
11654,(np.float64(132165.47537609996),)
11796,(np.float64(131573.28897427913),)
12335,(np.float64(131197.80652522462),)
12670,(np.float64(131195.85901844877),)
12674,(np.float64(130456.13311364516),)
12794,(np.float64(130448.30443177401),)
12799,(np.float64(130310.33547604815),)
12850,(np.float64(130303.54812509504),)
12867,(np.float64(130004.97862812768),)
12931,(np.float64(128927.5061552487),)
12954,(np.float64(128522.14772171254),)
13451,(np.float64(128489.32243154613),)
13597,(np.float64(128306.15362696478),)
13744,(np.float64(128260.50600921341),)
13765,(np.float64(128079.14790253111),)
13895,(np.float64(128008.20208569203),)
13911,(np.float64(127907.83606877836),)
14012,(np.float64(127850.75414375124),)
14191,(np.float64(127777.91234285248),)
14236,(np.float64(127571.21662889143),)
