Evaluations,Fitness
1,(np.float64(334915.86259130616),)
2,(np.float64(301912.5565216062),)
4,(np.float64(277054.9539079819),)
5,(np.float64(262694.9586274777),)
11,(np.float64(255376.46184042518),)
29,(np.float64(233585.10524273978),)
128,(np.float64(180526.3316299148),)
173,(np.float64(169434.8904607795),)
201,(np.float64(134032.66738347217),)
239,(np.float64(129119.43041941649),)
369,(np.float64(116340.22999903253),)
379,(np.float64(115169.07164363384),)
394,(np.float64(114193.84004698711),)
419,(np.float64(107170.57106092476),)
457,(np.float64(104283.80041241435),)
466,(np.float64(101639.1773755306),)
473,(np.float64(99110.06083301634),)
575,(np.float64(93863.14333171611),)
602,(np.float64(82581.18902414574),)
687,(np.float64(81806.55356848825),)
693,(np.float64(78085.3908816005),)
706,(np.float64(73300.53370808324),)
729,(np.float64(69723.28966713762),)
785,(np.float64(68261.55570818129),)
922,(np.float64(64503.31789376265),)
978,(np.float64(61737.00842716911),)
1063,(np.float64(59987.67031530662),)
1075,(np.float64(59545.610681701175),)
1128,(np.float64(58188.84047804465),)
1131,(np.float64(54115.8513965291),)
1196,(np.float64(53513.922007412555),)
1211,(np.float64(52863.76663977886),)
1228,(np.float64(51930.50448145499),)
1247,(np.float64(51537.683771212985),)
1295,(np.float64(49371.76048412864),)
1340,(np.float64(48926.88884529526),)
1384,(np.float64(47088.14911900194),)
1398,(np.float64(45134.70952325717),)
1448,(np.float64(43237.146070737),)
1509,(np.float64(41321.04238319894),)
1564,(np.float64(40858.03743163402),)
1570,(np.float64(39527.781871925865),)
1582,(np.float64(39420.96985312132),)
1606,(np.float64(38018.25520710274),)
1621,(np.float64(37441.44791434532),)
1657,(np.float64(36691.2710464268),)
1707,(np.float64(36215.85875963712),)
1762,(np.float64(35149.485420586905),)
1808,(np.float64(33874.73815292266),)
1846,(np.float64(33786.38060337794),)
1848,(np.float64(33625.608928302485),)
1873,(np.float64(33009.60649231639),)
1897,(np.float64(32268.387193012775),)
1960,(np.float64(31350.98245041588),)
2051,(np.float64(30836.29620372311),)
2107,(np.float64(30833.02257877057),)
2120,(np.float64(29965.081173841165),)
2133,(np.float64(28742.620953829104),)
2134,(np.float64(28610.246198909572),)
2168,(np.float64(28074.348398945047),)
2198,(np.float64(27770.613898966752),)
2210,(np.float64(27656.86226650226),)
2221,(np.float64(27450.52167643134),)
2243,(np.float64(25985.075988593933),)
2323,(np.float64(24962.226454348634),)
2397,(np.float64(24307.2576897246),)
2432,(np.float64(24292.0225627936),)
2447,(np.float64(23964.211060481877),)
2464,(np.float64(23073.73814203011),)
2486,(np.float64(22985.96067974112),)
2544,(np.float64(22942.774719264664),)
2582,(np.float64(22573.072423236397),)
2599,(np.float64(20996.572555100804),)
2638,(np.float64(20633.81708128081),)
2657,(np.float64(19733.350989316452),)
2731,(np.float64(19304.309796930695),)
2825,(np.float64(18931.501795347347),)
2839,(np.float64(18896.935754750215),)
2853,(np.float64(18490.136855092693),)
2888,(np.float64(17812.10163205188),)
2984,(np.float64(17755.23048544111),)
2986,(np.float64(17605.38398330449),)
3003,(np.float64(17301.242623851944),)
3013,(np.float64(17237.801172715626),)
3028,(np.float64(16690.573428890308),)
3068,(np.float64(16638.198290885874),)
3118,(np.float64(16061.005527103865),)
3213,(np.float64(15973.057544168178),)
3248,(np.float64(15574.338348816907),)
3313,(np.float64(15462.65545179978),)
