Evaluations,Fitness
1,(971.7264016379842,)
2,(807.4216342332646,)
12,(266.45816657500046,)
30,(30.952142449468216,)
56,(9.350694088266446,)
139,(8.894510467189132,)
192,(3.8081353307905665,)
285,(3.3561938069945265,)
287,(3.160213028047999,)
363,(3.129849241713269,)
372,(3.0216206669431727,)
417,(3.020024332495648,)
467,(3.005820140883831,)
547,(3.0038264371450314,)
583,(3.0028782958390874,)
588,(3.00136188703465,)
597,(3.000312578865317,)
600,(3.000094026086245,)
704,(3.0000140038098726,)
707,(3.0000041319290616,)
779,(3.0000000137753853,)
992,(3.00000000398007,)
1037,(3.000000000925373,)
1104,(3.0000000005375136,)
1111,(3.000000000229236,)
1172,(3.0000000001716365,)
1198,(3.00000000013854,)
1208,(3.0000000001249254,)
1220,(3.0000000000225833,)
1243,(3.000000000007487,)
1296,(3.000000000004426,)
1309,(3.0000000000000746,)
1359,(3.0000000000000013,)
1513,(2.9999999999999645,)
1514,(2.999999999999956,)
1590,(2.9999999999999463,)
1629,(2.999999999999938,)
1781,(2.999999999999936,)
1926,(2.999999999999926,)
1995,(2.9999999999999245,)
2971,(2.9999999999999236,)
3297,(2.999999999999922,)
