Evaluations,Fitness
1,183351.57686048382
2,110938.39809553791
3,1816.2409445510962
4,943.6677849642847
6,862.2798368106568
7,425.98571420979766
15,254.48627421149018
42,137.7841595271431
59,99.6232627923925
77,82.12850365297187
91,28.79612211393106
123,28.158240421555938
158,11.45127582482711
363,9.585082365215632
372,5.801194437726773
413,5.083615651792248
482,3.587242659857902
644,3.0665961748312682
812,3.011151174349131
955,3.000732742017612
1053,3.0001685699219687
1125,3.000132122703628
1328,3.0001005317613267
1371,3.0000915109345656
1390,3.0000452446173234
1409,3.000035902161781
1451,3.000000637972807
1631,3.000000105038466
1860,3.000000095395304
1874,3.0000000868720593
1905,3.000000062315445
1963,3.0000000167204073
2112,3.0000000016115287
2213,3.0000000014247257
2331,3.000000000633653
2376,3.0000000003336886
2397,3.000000000128569
2407,3.0000000000662594
2414,3.00000000006397
2428,3.0000000000378964
2458,3.0000000000001017
2730,3.0000000000000977
2930,3.0000000000000973
2937,3.0000000000000333
3041,2.9999999999999885
3114,2.999999999999979
3133,2.999999999999946
3214,2.9999999999999365
3594,2.999999999999927
3939,2.999999999999922
4009,2.99999999999992
4237,2.999999999999919
4437,2.999999999999911
4967,2.9999999999999107
6038,2.999999999999906
6477,2.9999999999999045
6495,2.999999999999904
