Evaluations,Fitness
1,(np.float64(1819.4605781747046),)
3,(np.float64(1819.4478302063114),)
5,(np.float64(1819.4465089868438),)
10,(np.float64(1819.2824963624498),)
15,(np.float64(1819.1523953435776),)
16,(np.float64(1818.8300683475009),)
36,(np.float64(1818.5015806503689),)
74,(np.float64(1817.9600297325069),)
196,(np.float64(1817.9102520655586),)
262,(np.float64(1817.7694675072132),)
547,(np.float64(1817.1224774293437),)
1204,(np.float64(1816.6359772068472),)
1290,(np.float64(1816.4340766359487),)
1303,(np.float64(1816.3059522345977),)
1312,(np.float64(1815.7961144894603),)
1461,(np.float64(1815.663011432861),)
2415,(np.float64(1815.6095296196581),)
2418,(np.float64(1813.3985075252965),)
2462,(np.float64(1812.6653639023143),)
2482,(np.float64(1811.5776448686497),)
3056,(np.float64(1811.3998043167194),)
3122,(np.float64(1810.4712715493827),)
3602,(np.float64(1808.6474258388155),)
3612,(np.float64(1805.745549161673),)
3740,(np.float64(1804.8549441752646),)
4366,(np.float64(1804.2995502709493),)
4811,(np.float64(1791.6166794761557),)
4875,(np.float64(1787.3438678583182),)
6009,(np.float64(1786.9340123682607),)
6011,(np.float64(1778.0704506508991),)
6046,(np.float64(1775.9118076138411),)
6139,(np.float64(1769.3884839477853),)
6247,(np.float64(1757.1747899828504),)
7208,(np.float64(1747.554351687569),)
7213,(np.float64(1743.3866345040278),)
7221,(np.float64(1729.8661675987926),)
7309,(np.float64(1722.8146952325371),)
7395,(np.float64(1721.4686368867538),)
8198,(np.float64(1720.754627998228),)
8239,(np.float64(1718.959391247231),)
8405,(np.float64(1717.3308249410675),)
8406,(np.float64(1702.6575541728464),)
8407,(np.float64(1681.1108104901477),)
8423,(np.float64(1670.7137983373618),)
8457,(np.float64(1611.8642226191032),)
9607,(np.float64(1592.3146357533838),)
9621,(np.float64(1566.4495649144562),)
9626,(np.float64(1564.124878180963),)
9644,(np.float64(1496.0588810964714),)
10175,(np.float64(1439.9195284791115),)
10833,(np.float64(1371.4800717330065),)
10849,(np.float64(1202.557882509291),)
12001,(np.float64(1015.8523620219145),)
12213,(np.float64(967.9667979769905),)
12325,(np.float64(886.5943001698614),)
12442,(np.float64(729.8699469225173),)
13258,(np.float64(577.2286533338898),)
13412,(np.float64(504.99692251959044),)
14041,(np.float64(473.1408668109622),)
14279,(np.float64(452.82587701540325),)
41412,(np.float64(435.23659538318964),)
42127,(np.float64(412.9834055219159),)
43282,(np.float64(383.6734668256457),)
43763,(np.float64(355.2311062478951),)
44824,(np.float64(346.0310307435421),)
46177,(np.float64(338.632294304187),)
46222,(np.float64(331.26515688812066),)
46579,(np.float64(325.7047579040965),)
46825,(np.float64(312.5384414804037),)
47145,(np.float64(304.7080205043894),)
47209,(np.float64(270.52296262036054),)
47389,(np.float64(229.33134168502488),)
49490,(np.float64(224.0733794759648),)
49832,(np.float64(194.62138248501537),)
53771,(np.float64(157.63175685540045),)
55651,(np.float64(156.89127533856748),)
55965,(np.float64(154.04695676572507),)
56893,(np.float64(144.982944858194),)
57880,(np.float64(134.3477602131305),)
57943,(np.float64(133.2081092432),)
58718,(np.float64(131.18161151994386),)
58893,(np.float64(128.10645119652693),)
59910,(np.float64(114.87204649085902),)
60346,(np.float64(87.78778359433645),)
62426,(np.float64(75.87077769600798),)
63723,(np.float64(70.78563771710874),)
66550,(np.float64(67.30954239248939),)
67201,(np.float64(67.01703985891648),)
67222,(np.float64(64.98624069178652),)
67433,(np.float64(59.22773460895435),)
68471,(np.float64(53.79866103258308),)
70139,(np.float64(53.78540204366007),)
70975,(np.float64(47.3955944314912),)
72374,(np.float64(47.257922961527804),)
73709,(np.float64(46.88401914822495),)
74050,(np.float64(40.822035331589625),)
76236,(np.float64(36.22040022633472),)
79070,(np.float64(31.031862250944723),)
79709,(np.float64(30.14598346502782),)
82979,(np.float64(30.00043286435944),)
83181,(np.float64(27.819623096647156),)
83914,(np.float64(25.325169351595353),)
85599,(np.float64(25.177631913927332),)
