Evaluations,Fitness
1,(np.float64(1741.8229336828188),)
2,(np.float64(1740.615590189809),)
14,(np.float64(1740.247345058913),)
16,(np.float64(1740.2351388217664),)
65,(np.float64(1740.233792482291),)
69,(np.float64(1740.0784810493608),)
81,(np.float64(1739.78943476674),)
478,(np.float64(1739.5919689438465),)
523,(np.float64(1739.4972464890088),)
1107,(np.float64(1738.8483147414845),)
1210,(np.float64(1738.8421444244161),)
1224,(np.float64(1737.1854282996899),)
2404,(np.float64(1737.1128908460382),)
2420,(np.float64(1735.950533123791),)
2423,(np.float64(1735.8972013421744),)
2424,(np.float64(1735.4288615037776),)
2484,(np.float64(1735.33917178827),)
2518,(np.float64(1735.0255906135524),)
2675,(np.float64(1734.560909724685),)
2769,(np.float64(1732.5267172089557),)
3604,(np.float64(1730.4975622221061),)
3634,(np.float64(1728.6711550093007),)
3706,(np.float64(1725.8689109008697),)
4431,(np.float64(1725.837805878671),)
4721,(np.float64(1725.7184462946907),)
4782,(np.float64(1725.2918441434717),)
4802,(np.float64(1719.6741825638946),)
4852,(np.float64(1714.2867527586989),)
4920,(np.float64(1710.8724644881936),)
5431,(np.float64(1707.0226167460644),)
6026,(np.float64(1701.7370023553162),)
6033,(np.float64(1696.9360711969666),)
6076,(np.float64(1696.0752651827108),)
6080,(np.float64(1695.5137440797403),)
6221,(np.float64(1689.7642638789032),)
6244,(np.float64(1686.432949308097),)
7210,(np.float64(1669.3880887422529),)
7212,(np.float64(1656.2454191637275),)
7257,(np.float64(1637.0119596024165),)
8403,(np.float64(1586.606809736142),)
8449,(np.float64(1572.1079329328124),)
8662,(np.float64(1567.8722956711326),)
8857,(np.float64(1552.3351704013921),)
9323,(np.float64(1548.0057520074224),)
9604,(np.float64(1419.6927455102184),)
9712,(np.float64(1366.8166460360342),)
10815,(np.float64(1315.2584814554118),)
10833,(np.float64(1295.6164542777738),)
10908,(np.float64(1186.0449896271298),)
11025,(np.float64(1183.596909194245),)
11128,(np.float64(1173.9994977805543),)
11213,(np.float64(1028.3174698793166),)
12032,(np.float64(865.117976397562),)
12245,(np.float64(808.6843913679731),)
12981,(np.float64(729.6261297193516),)
13219,(np.float64(531.0335330408305),)
13403,(np.float64(455.8484298590724),)
13659,(np.float64(425.1233556471641),)
43254,(np.float64(294.37810880308336),)
49432,(np.float64(284.75680117764506),)
50527,(np.float64(273.89713324751483),)
50676,(np.float64(270.2506144998195),)
50740,(np.float64(268.7976815499318),)
50844,(np.float64(247.24834090672118),)
51620,(np.float64(240.95869056094492),)
52221,(np.float64(223.77203506210267),)
52802,(np.float64(223.0956357277016),)
53618,(np.float64(177.25869337030844),)
56650,(np.float64(163.8390523968216),)
57843,(np.float64(139.60306068633935),)
60341,(np.float64(136.07370921658455),)
62156,(np.float64(132.5007171593336),)
62861,(np.float64(121.15082753843326),)
64355,(np.float64(113.7751683970807),)
64426,(np.float64(113.11309444704061),)
64887,(np.float64(105.2748218121303),)
65102,(np.float64(102.061654278914),)
