Evaluations,Fitness
1,(np.float64(387798.74487383297),)
5,(np.float64(387297.27487927116),)
9,(np.float64(387181.09062992106),)
17,(np.float64(386854.8680025454),)
109,(np.float64(386621.51084056246),)
158,(np.float64(386404.41690266365),)
343,(np.float64(386399.81649275013),)
546,(np.float64(386190.1962811839),)
1206,(np.float64(385455.1365774517),)
1211,(np.float64(385193.30661086604),)
1238,(np.float64(384562.01959859225),)
1593,(np.float64(383994.38593058515),)
2403,(np.float64(383903.4061237121),)
2411,(np.float64(383690.32710506977),)
2412,(np.float64(382545.6227835735),)
2453,(np.float64(381290.6682441857),)
2501,(np.float64(380349.84813766985),)
3077,(np.float64(379848.1842585897),)
3608,(np.float64(379529.02711356763),)
3609,(np.float64(379420.98027664726),)
3616,(np.float64(378842.691368096),)
3622,(np.float64(378337.8957663577),)
3626,(np.float64(375939.71124746354),)
3673,(np.float64(374891.34508762474),)
3752,(np.float64(374747.19310954085),)
3771,(np.float64(374040.1388309205),)
4053,(np.float64(373305.54832975514),)
4203,(np.float64(372592.95641449717),)
4760,(np.float64(371530.2181619893),)
4806,(np.float64(368603.20171964826),)
4873,(np.float64(366235.1000094345),)
4931,(np.float64(363384.9413923287),)
4950,(np.float64(358062.82855715725),)
5589,(np.float64(356168.3727397199),)
6014,(np.float64(351653.3333141768),)
6040,(np.float64(343776.81613408134),)
6076,(np.float64(343707.5104108775),)
6224,(np.float64(333879.7191510135),)
6372,(np.float64(332385.21603693016),)
6482,(np.float64(330143.95406143274),)
6996,(np.float64(328291.1534061125),)
7201,(np.float64(324544.90981618647),)
7211,(np.float64(311033.6139387958),)
7215,(np.float64(308668.4149357897),)
7221,(np.float64(294988.77938604256),)
8418,(np.float64(281088.2932220222),)
8432,(np.float64(245183.9179974895),)
8675,(np.float64(242108.65186443448),)
9522,(np.float64(234322.37312506122),)
9610,(np.float64(211480.72719018167),)
9625,(np.float64(184050.39938840363),)
9633,(np.float64(163996.16474647322),)
9955,(np.float64(141642.93851912825),)
10508,(np.float64(128570.86764809651),)
30524,(np.float64(118713.85013844892),)
35916,(np.float64(114589.78237924873),)
36290,(np.float64(111218.09795157972),)
36382,(np.float64(110288.16801412242),)
37183,(np.float64(108892.57099503867),)
37693,(np.float64(100355.40942286703),)
38283,(np.float64(97709.43213138173),)
38432,(np.float64(93677.46440091546),)
40416,(np.float64(89469.8018422874),)
40793,(np.float64(79442.08279106786),)
41253,(np.float64(76222.5304276599),)
42678,(np.float64(74831.20500331995),)
43221,(np.float64(72499.70873224715),)
44663,(np.float64(69666.49497754597),)
45695,(np.float64(62762.84135167362),)
46578,(np.float64(60465.48003409517),)
46805,(np.float64(58752.403943897414),)
48013,(np.float64(58664.14928049679),)
48208,(np.float64(55504.88302620876),)
48471,(np.float64(51534.44310665663),)
51542,(np.float64(48333.30173855959),)
52460,(np.float64(47370.946843438694),)
52977,(np.float64(46336.00986287706),)
53596,(np.float64(44445.61633713741),)
53672,(np.float64(40748.34017357836),)
53712,(np.float64(35304.63647524669),)
55596,(np.float64(34990.75774491149),)
57862,(np.float64(34880.6005992977),)
58050,(np.float64(31421.737755846178),)
58204,(np.float64(30458.285064209773),)
58803,(np.float64(27880.455505693983),)
59371,(np.float64(27812.049868377228),)
59793,(np.float64(24587.874277069266),)
61241,(np.float64(19813.088237832322),)
64954,(np.float64(18465.726507411833),)
65388,(np.float64(16996.88123747707),)
66987,(np.float64(16608.566323420033),)
67783,(np.float64(16239.011722117144),)
68694,(np.float64(15172.11774790625),)
68995,(np.float64(15097.358700313565),)
69765,(np.float64(12489.282207531865),)
71913,(np.float64(12276.356674394823),)
72996,(np.float64(11850.081954847783),)
73272,(np.float64(9734.193452752457),)
76256,(np.float64(8586.548495814688),)
77596,(np.float64(8335.348556101882),)
78600,(np.float64(8148.589449795567),)
79438,(np.float64(7489.1804231351925),)
80911,(np.float64(7306.816278695353),)
81610,(np.float64(7131.390520613977),)
81712,(np.float64(6671.741029002508),)
81776,(np.float64(6081.502610804265),)
82006,(np.float64(5768.823160076438),)
82970,(np.float64(5760.422633605705),)
84326,(np.float64(5431.711073284726),)
84491,(np.float64(5400.403171484046),)
84674,(np.float64(4997.975492839703),)
85474,(np.float64(4756.153983834964),)
85762,(np.float64(4239.01652993461),)
87354,(np.float64(4046.4020247652406),)
87717,(np.float64(3723.5036743365454),)
89902,(np.float64(3713.3317644042277),)
89927,(np.float64(3678.81058583986),)
90017,(np.float64(3499.7581199222604),)
90130,(np.float64(3170.077767485666),)
90438,(np.float64(2723.4760255959022),)
92973,(np.float64(2673.5414053949835),)
93023,(np.float64(2632.1145625817894),)
94098,(np.float64(2167.271169219679),)
96597,(np.float64(2151.259548216756),)
97343,(np.float64(1961.588972461708),)
97375,(np.float64(1903.8182653935564),)
97935,(np.float64(1794.5075559586228),)
98979,(np.float64(1281.66238355104),)
104728,(np.float64(1211.2905309005678),)
105620,(np.float64(1115.9717001036902),)
106999,(np.float64(1044.9691969358505),)
107720,(np.float64(1014.7977339328038),)
107890,(np.float64(931.3915386730068),)
108067,(np.float64(901.9743770910784),)
109926,(np.float64(861.4599854065103),)
110198,(np.float64(675.6884018516048),)
114706,(np.float64(626.6262839550343),)
115209,(np.float64(504.8172968470505),)
119288,(np.float64(476.3030222618045),)
121163,(np.float64(460.5906506285066),)
121405,(np.float64(427.7512155952658),)
121544,(np.float64(421.72257059302456),)
121644,(np.float64(343.44376108839515),)
123752,(np.float64(307.7728319363473),)
128352,(np.float64(237.57410307954655),)
132361,(np.float64(224.33794616197005),)
133338,(np.float64(215.37127949653),)
135802,(np.float64(185.20747835314614),)
136725,(np.float64(174.4322187677569),)
136838,(np.float64(173.8154717712567),)
137201,(np.float64(152.6149738914725),)
138109,(np.float64(149.48898693334934),)
138339,(np.float64(142.11067568456875),)
139551,(np.float64(128.3750510238083),)
141588,(np.float64(123.80280205050548),)
141676,(np.float64(108.27705621032634),)
144570,(np.float64(103.73161341325057),)
145645,(np.float64(103.37138371523766),)
146523,(np.float64(102.41783489898427),)
146536,(np.float64(92.34871492548247),)
148149,(np.float64(84.81939145573796),)
148491,(np.float64(76.93915643677097),)
149005,(np.float64(64.38536092766981),)
149737,(np.float64(57.25960853290897),)
151260,(np.float64(52.82679368953496),)
154013,(np.float64(46.465318690885155),)
154065,(np.float64(45.859204697036176),)
155742,(np.float64(44.77457950328328),)
156505,(np.float64(42.18453393677073),)
156894,(np.float64(40.05765958997222),)
158416,(np.float64(37.95623500985481),)
159091,(np.float64(37.349740911090706),)
159535,(np.float64(33.4498579812883),)
160315,(np.float64(33.185288690263555),)
160950,(np.float64(31.687829713090874),)
161382,(np.float64(29.970826783714507),)
161688,(np.float64(26.406566513222753),)
162142,(np.float64(25.929614654250944),)
163212,(np.float64(24.645482680794014),)
163251,(np.float64(24.336787012074808),)
163262,(np.float64(23.750436747896977),)
164158,(np.float64(22.840146860680576),)
165650,(np.float64(22.371685871887717),)
165682,(np.float64(22.25041961518519),)
165748,(np.float64(21.00848159895261),)
165784,(np.float64(15.99061121351004),)
166061,(np.float64(14.747148154810844),)
168174,(np.float64(14.01181602226268),)
168768,(np.float64(13.096987941933286),)
171611,(np.float64(12.800954184641258),)
171663,(np.float64(12.28230287714104),)
171698,(np.float64(10.857930340305277),)
171719,(np.float64(10.703190796691237),)
171798,(np.float64(10.394806460629512),)
172896,(np.float64(9.80476297612667),)
173242,(np.float64(9.654637725461335),)
174151,(np.float64(8.485973225140173),)
176065,(np.float64(8.268332527794602),)
176448,(np.float64(8.194762856357244),)
176830,(np.float64(8.01587302667985),)
177462,(np.float64(7.367079888654645),)
177609,(np.float64(7.075538033005978),)
178023,(np.float64(6.925620564519248),)
178821,(np.float64(6.322266346753854),)
