Evaluations,Fitness
1,(np.float64(859275836.9351065),)
13,(np.float64(856875043.6067393),)
55,(np.float64(852706573.2364799),)
65,(np.float64(850685051.7940123),)
70,(np.float64(847606848.2635566),)
160,(np.float64(846410360.0464087),)
232,(np.float64(845857758.3083544),)
323,(np.float64(844601325.3272114),)
372,(np.float64(841521892.0915577),)
555,(np.float64(835731621.3118434),)
1161,(np.float64(822679495.2239876),)
1220,(np.float64(822267231.1535534),)
1239,(np.float64(819871980.7738186),)
1265,(np.float64(813273833.1342322),)
1323,(np.float64(808385359.7551746),)
1390,(np.float64(806094892.7017307),)
1539,(np.float64(805058919.7392248),)
1876,(np.float64(797519837.0462835),)
2143,(np.float64(784527284.8141052),)
2403,(np.float64(756869239.7237095),)
2434,(np.float64(743130237.9999177),)
2465,(np.float64(728889249.9893763),)
2524,(np.float64(710609916.6159071),)
2704,(np.float64(706481707.4342407),)
3603,(np.float64(684375378.7639182),)
3626,(np.float64(665762253.1798598),)
3637,(np.float64(628728917.0438395),)
3702,(np.float64(599683659.2284889),)
4821,(np.float64(412488841.9988703),)
5634,(np.float64(370346151.90314734),)
6189,(np.float64(344003447.9069768),)
6720,(np.float64(282600970.7511772),)
34606,(np.float64(250407000.18719906),)
35668,(np.float64(225453341.60797602),)
36353,(np.float64(208903037.74154082),)
37445,(np.float64(179930959.85755095),)
38478,(np.float64(107151335.48724097),)
41396,(np.float64(102049376.38555796),)
41730,(np.float64(101411049.0256209),)
43043,(np.float64(96505978.21265753),)
43842,(np.float64(77746452.42441306),)
44129,(np.float64(70927513.31314388),)
46880,(np.float64(69433420.87552667),)
47218,(np.float64(64839647.129948206),)
47721,(np.float64(52458225.53354949),)
48407,(np.float64(45537073.55937895),)
50441,(np.float64(35927682.905166425),)
51616,(np.float64(29262012.101342484),)
53380,(np.float64(27946390.263940945),)
53679,(np.float64(16691888.679716945),)
56478,(np.float64(14544619.45845169),)
59013,(np.float64(12806921.699773753),)
59850,(np.float64(11490098.137984693),)
60595,(np.float64(10007113.406072577),)
61717,(np.float64(8566708.23927269),)
63146,(np.float64(8123101.601357623),)
63989,(np.float64(7147476.187471845),)
65141,(np.float64(4043991.2023241725),)
68508,(np.float64(3635394.396287804),)
70643,(np.float64(3620095.8587280577),)
71053,(np.float64(3512710.346980753),)
72480,(np.float64(3486455.496904554),)
