Evaluations,Fitness
1,(1.8853360171039446,)
9,(1.2978358923188078,)
44,(0.3710571033988961,)
77,(0.19255584301949724,)
78,(-0.3330526584236093,)
122,(-0.7784467886100818,)
256,(-0.7803790442209633,)
353,(-0.8064925412830033,)
403,(-0.8686549619246267,)
482,(-0.92693420536203,)
533,(-0.9654470617913234,)
726,(-1.0174875931616276,)
5815,(-1.0203742665041782,)
5928,(-1.020939697752332,)
6008,(-1.021733113457181,)
6122,(-1.0220239132776567,)
6232,(-1.0223008177521877,)
6482,(-1.0223162988409262,)
6577,(-1.0224400484824476,)
6741,(-1.02245017879139,)
7070,(-1.0224573442783138,)
7136,(-1.0224808122941083,)
