Evaluations,Fitness
1,(1930.5896717710111,)
2,(476.05506148017884,)
3,(13.132310311489004,)
5,(12.190264144788094,)
18,(0.3094254109390871,)
123,(-0.03558555881815961,)
167,(-0.17767379530475347,)
259,(-0.23469887782036403,)
271,(-0.28105105552570736,)
305,(-0.2986681075009986,)
392,(-0.549777055780222,)
485,(-0.9889169076628215,)
803,(-0.9909700740704847,)
858,(-0.9918874781955133,)
982,(-1.0036178596317205,)
1253,(-1.0046275603692894,)
1260,(-1.0080796791851383,)
1314,(-1.008826112636875,)
1330,(-1.0102227702106286,)
1378,(-1.0138925669014742,)
1595,(-1.0156845601882707,)
