Evaluations,Fitness
1,(1042.101244880638,)
6,(1023.778919188853,)
21,(987.552429464364,)
43,(983.5111809095522,)
45,(966.2889003738317,)
132,(886.408697310902,)
146,(853.9615420465018,)
214,(832.9446112884126,)
223,(744.8018550146653,)
367,(734.1020891887165,)
415,(718.5458605973641,)
471,(686.3078981484838,)
492,(644.7292009059532,)
776,(628.4887748166542,)
969,(589.4280204939629,)
1033,(576.3975988394541,)
1225,(562.7118335105299,)
1256,(540.9920371365564,)
2144,(531.899828886545,)
2705,(521.1200448194929,)
2899,(501.86503019408207,)
3261,(500.10978786877297,)
3371,(496.8512238339731,)
3397,(487.8115084323858,)
3419,(484.72407943855563,)
3960,(465.8408431805198,)
4142,(460.66050013213,)
4227,(455.71899030415415,)
4233,(435.1436294693452,)
4378,(426.8825024134861,)
4719,(386.95434617361093,)
5438,(382.4763500601895,)
6041,(375.1918516988111,)
6080,(364.0037616428251,)
6086,(355.82142186838644,)
6690,(350.5391930258241,)
6698,(335.23766829591773,)
7390,(330.59692338353267,)
7904,(301.75974580733896,)
8304,(300.9730317300197,)
9062,(296.6052545055139,)
9347,(287.9045095670511,)
9930,(268.57304953271284,)
9989,(264.8103198864155,)
10713,(260.5986489470555,)
10925,(254.73555237000613,)
11223,(254.67548683025262,)
11412,(254.4621745235355,)
11500,(242.99301707567219,)
11767,(230.8597347791591,)
11998,(230.43272208285555,)
12260,(222.49512148656436,)
12604,(220.69342118962822,)
12761,(210.5461628570955,)
12967,(207.4799072221398,)
13131,(205.9317241107437,)
13310,(194.59393713030386,)
13491,(189.88636803714104,)
13960,(186.05902297292863,)
13974,(180.68977064122606,)
14253,(179.9169391445477,)
14378,(176.68477803021364,)
14448,(172.13583023189898,)
14455,(171.69334219278545,)
14509,(170.48488285706304,)
14559,(167.51530506553433,)
14880,(165.4645733766443,)
14979,(163.25047395936525,)
14987,(157.09548976542868,)
