Evaluations,Fitness
1,(193476.56095488864,)
2,(178003.14556895357,)
4,(174083.30519277777,)
13,(162291.35431499933,)
19,(150713.5454570882,)
73,(143034.19466078383,)
92,(143021.3449865425,)
103,(134628.58516920096,)
122,(133605.74622690034,)
133,(127293.2569213018,)
152,(125341.59108137987,)
163,(121028.20991708641,)
182,(117902.6832587388,)
193,(115833.44415655476,)
200,(114668.12092254998,)
212,(107178.31969262287,)
223,(107145.9133315862,)
242,(100063.00619188853,)
253,(99458.61756756369,)
272,(94231.73283339206,)
283,(92771.55686448724,)
286,(92701.92795109282,)
292,(90566.37842075148,)
302,(85902.13469973704,)
313,(85366.3257700058,)
316,(84282.81446569247,)
322,(81234.39618037456,)
332,(78358.82423587337,)
346,(77031.30223624529,)
352,(72978.74931583191,)
362,(71618.17247048483,)
376,(70539.74258789809,)
382,(65799.4378271235,)
392,(65063.29696981582,)
412,(59696.461714249366,)
422,(59026.40144693795,)
442,(54669.820977209485,)
452,(53158.816879656464,)
472,(50719.51561600386,)
482,(48254.82646656524,)
502,(47845.54563063249,)
511,(46922.912524905434,)
512,(43967.06135475785,)
541,(41944.42616039192,)
542,(40736.25791671282,)
547,(40464.86453574591,)
548,(40067.34325483648,)
563,(38688.64972579673,)
571,(35885.79336080771,)
573,(35640.07288431825,)
593,(34028.256343244866,)
601,(31100.09869149187,)
623,(30360.11239280082,)
631,(27064.74798222398,)
661,(24062.369372971258,)
691,(22092.96286373371,)
692,(21710.915058664435,)
693,(21477.06500684102,)
721,(19303.973108975984,)
722,(18610.198104408217,)
728,(18260.604671624365,)
736,(18006.09536673389,)
751,(15949.225562303247,)
752,(15448.845052620669,)
766,(15188.887160408744,)
781,(13857.744216255134,)
782,(12839.352729311526,)
811,(12461.184588161035,)
812,(11127.118758038969,)
818,(11071.401228012666,)
842,(9710.677851955523,)
847,(9645.891326852641,)
848,(9352.929966851274,)
872,(8875.695478291706,)
877,(8278.652557191863,)
906,(8206.234641477407,)
907,(7811.935023369591,)
908,(7636.690177296168,)
912,(7477.1128818216985,)
916,(7468.487524429807,)
937,(7170.476105062074,)
938,(6984.746595376806,)
939,(6839.881695115087,)
962,(6610.831950473275,)
964,(6405.364787162579,)
968,(6259.136737817085,)
978,(5997.100691699507,)
980,(5964.162123385458,)
986,(5832.128571638417,)
991,(5688.544242480488,)
992,(5565.3332580969745,)
998,(5358.018153549977,)
1010,(5322.174157803917,)
1015,(5178.840897754824,)
1022,(4879.089016808444,)
1028,(4347.288068152739,)
1058,(4049.738407978088,)
1140,(3997.5462716293696,)
1148,(3993.336949732443,)
1154,(3847.0244238070213,)
1172,(3639.7725702443427,)
1190,(3556.0196971931537,)
1202,(3464.9669385862617,)
1206,(3429.2865634783693,)
1239,(3264.860623488771,)
1266,(3096.6080495814913,)
1275,(3082.0385548299487,)
1296,(2892.571887084879,)
1322,(2891.7122096901617,)
1332,(2724.1290246296157,)
1376,(2713.1338066413095,)
1420,(2617.37762860351,)
1443,(2492.7178447898536,)
1476,(2456.226890189452,)
1477,(2434.7850750104158,)
1480,(2429.776710706144,)
1500,(2282.9774633512743,)
1512,(2241.1186172800813,)
1548,(2166.388185714914,)
1556,(2117.897064116708,)
1567,(2103.3557658229442,)
1594,(1946.5776417054956,)
1683,(1897.5038637208092,)
1718,(1827.6152102656256,)
1722,(1741.0598616493487,)
1742,(1723.36145722003,)
1743,(1705.607709132716,)
1745,(1690.6394785305838,)
1761,(1627.053710755382,)
1772,(1432.6927377189552,)
1851,(1424.5512358585543,)
1874,(1378.512668546424,)
1879,(1312.344014368602,)
1880,(1223.0561009373782,)
1909,(1186.708859245313,)
1917,(1177.9602389283953,)
1924,(1060.1573174710231,)
1951,(1025.9920044105968,)
1969,(975.7654464706053,)
2036,(919.7597876927423,)
2069,(903.02548668775,)
2091,(882.2734926664742,)
2103,(859.0988066372071,)
2114,(805.2397815928058,)
2130,(770.8541531429643,)
2163,(664.7712359015076,)
2226,(633.8828631218645,)
2255,(612.7219679195181,)
2266,(572.7312422186682,)
2366,(548.8737550112435,)
2372,(526.1275097463649,)
2394,(523.1233331878598,)
2405,(498.6884409045645,)
2407,(477.12629788737837,)
2429,(471.23307256778327,)
2489,(468.2527614714713,)
2565,(467.1693577077936,)
2589,(405.3166889313845,)
2633,(353.0353020454112,)
2782,(345.5183655228283,)
2809,(342.51469680207424,)
2863,(336.4866144436465,)
3077,(327.00138340525217,)
3151,(308.299582461082,)
3204,(288.6154953204938,)
3237,(268.36449697431794,)
3282,(234.5905904627861,)
3374,(227.53129985448388,)
4746,(210.593151020564,)
5309,(183.17799772848372,)
6886,(181.27091160435648,)
7852,(179.58254176343732,)
7986,(155.66442911549998,)
14104,(150.51802668661549,)
