Evaluations,Fitness
1,(np.float64(325710.5303172684),)
4,(np.float64(265100.4488038801),)
14,(np.float64(212133.12159158604),)
43,(np.float64(205109.22791403707),)
145,(np.float64(194137.28537521715),)
182,(np.float64(164007.95661877008),)
209,(np.float64(137395.3552056635),)
272,(np.float64(122505.25770576036),)
299,(np.float64(121300.82905911055),)
364,(np.float64(108703.51785491365),)
408,(np.float64(87200.30324631541),)
516,(np.float64(82070.62731311137),)
520,(np.float64(75732.18429984068),)
665,(np.float64(71208.75867876662),)
730,(np.float64(67665.2815424336),)
771,(np.float64(65885.29675606269),)
807,(np.float64(63302.224487480686),)
819,(np.float64(57913.472279665075),)
913,(np.float64(57644.13297127613),)
938,(np.float64(57313.56969398325),)
939,(np.float64(56320.53702607787),)
983,(np.float64(55694.03696098931),)
988,(np.float64(55644.350061044956),)
997,(np.float64(53194.070606257956),)
1025,(np.float64(52938.323158922925),)
1034,(np.float64(51122.74976703879),)
1073,(np.float64(50664.99912887301),)
1093,(np.float64(48137.515196207816),)
1101,(np.float64(47924.129121035665),)
1140,(np.float64(45617.2950235471),)
1191,(np.float64(45030.54628910701),)
1303,(np.float64(44810.62454054458),)
1318,(np.float64(40067.5667346388),)
1384,(np.float64(38765.90852113044),)
1411,(np.float64(36190.37888619345),)
1487,(np.float64(36091.59701774978),)
1491,(np.float64(35643.437020890226),)
1526,(np.float64(35480.71184621415),)
1548,(np.float64(35306.82039522496),)
1550,(np.float64(35049.81793230145),)
1557,(np.float64(34892.52751005509),)
1562,(np.float64(32137.633934468176),)
1595,(np.float64(31515.52515878989),)
1607,(np.float64(30575.546115646022),)
1626,(np.float64(30527.341824135267),)
1637,(np.float64(30251.424593380103),)
1643,(np.float64(30232.91891468699),)
1701,(np.float64(29644.968313824087),)
1707,(np.float64(29194.333415451725),)
1740,(np.float64(28448.24779631743),)
1765,(np.float64(26935.1001321082),)
1851,(np.float64(26170.294288050507),)
1904,(np.float64(25431.98735765787),)
1936,(np.float64(25139.106428717823),)
1948,(np.float64(24654.412036469566),)
1975,(np.float64(23994.27678624622),)
1990,(np.float64(23295.431620216223),)
1991,(np.float64(22143.410267528103),)
2019,(np.float64(21562.337954214174),)
2029,(np.float64(21519.563435601332),)
2116,(np.float64(20833.353908551315),)
2138,(np.float64(20762.00377534848),)
2174,(np.float64(20570.464657772423),)
2217,(np.float64(19843.39511036505),)
2279,(np.float64(19624.746727309528),)
2288,(np.float64(19113.999171958847),)
2311,(np.float64(18428.210998683026),)
2387,(np.float64(18353.08134748841),)
2404,(np.float64(18250.564015582713),)
2426,(np.float64(18049.296549353625),)
2444,(np.float64(17350.26978763938),)
2497,(np.float64(16927.16824985912),)
2519,(np.float64(16571.07504994058),)
2534,(np.float64(16490.55605652654),)
2558,(np.float64(15464.076474263835),)
2582,(np.float64(14984.755057395629),)
2643,(np.float64(14627.810245590326),)
2679,(np.float64(14463.74771435634),)
2691,(np.float64(14425.517241405272),)
2698,(np.float64(14302.929671616312),)
2729,(np.float64(14294.089313406868),)
2752,(np.float64(14025.910787455443),)
2770,(np.float64(13630.594358934575),)
2789,(np.float64(12964.100945434302),)
2792,(np.float64(12504.479541827226),)
2889,(np.float64(12387.352919627909),)
2930,(np.float64(12331.044152378367),)
2963,(np.float64(11660.194906476687),)
3055,(np.float64(11340.094726805175),)
3077,(np.float64(10694.773321893244),)
3286,(np.float64(10588.249275768192),)
3351,(np.float64(10504.498842486988),)
3374,(np.float64(10432.961042364635),)
3379,(np.float64(10306.082808587384),)
3396,(np.float64(10150.731631086746),)
3424,(np.float64(9920.682116635015),)
3426,(np.float64(9834.776619633474),)
3457,(np.float64(9643.234810360764),)
3512,(np.float64(9527.641099086322),)
3522,(np.float64(9340.308356531057),)
3569,(np.float64(9283.87117334357),)
3609,(np.float64(9083.896265423986),)
3611,(np.float64(9016.768934076406),)
3641,(np.float64(8669.644253216875),)
3682,(np.float64(8641.244714953353),)
3712,(np.float64(8441.641120769593),)
3763,(np.float64(8388.476823453133),)
3795,(np.float64(8386.425474082458),)
3803,(np.float64(8361.66736889094),)
3805,(np.float64(8073.9231713202125),)
3887,(np.float64(7940.87247113281),)
3898,(np.float64(7937.089824222971),)
3916,(np.float64(7834.274695346199),)
3944,(np.float64(7724.10181971568),)
3989,(np.float64(7677.706191250314),)
4022,(np.float64(7555.214551665836),)
4046,(np.float64(7364.519527516342),)
4068,(np.float64(7132.44874255628),)
4108,(np.float64(6946.13648428006),)
4196,(np.float64(6880.879991911152),)
4294,(np.float64(6859.913973769243),)
4299,(np.float64(6742.9767021742555),)
4313,(np.float64(6584.693043110421),)
4326,(np.float64(6455.526309328165),)
4366,(np.float64(6439.386435886286),)
4423,(np.float64(6373.445168465634),)
4470,(np.float64(6311.552795335216),)
4506,(np.float64(6307.316860067909),)
4539,(np.float64(6257.686061983829),)
4580,(np.float64(6253.17494840222),)
4614,(np.float64(6212.774153647205),)
4651,(np.float64(6136.544671230708),)
4705,(np.float64(6126.5750173525175),)
4708,(np.float64(6042.043288545283),)
4753,(np.float64(6003.540488190396),)
4755,(np.float64(5983.521092028461),)
4798,(np.float64(5960.166215412016),)
4810,(np.float64(5873.85864380835),)
4819,(np.float64(5838.440496265357),)
4843,(np.float64(5810.7430428387115),)
4866,(np.float64(5766.843210210177),)
4905,(np.float64(5727.240218465565),)
4906,(np.float64(5705.68821611902),)
4935,(np.float64(5689.194215596326),)
4944,(np.float64(5618.88272463022),)
4955,(np.float64(5578.845399298245),)
5007,(np.float64(5555.368895811035),)
5052,(np.float64(5553.482164469634),)
5056,(np.float64(5438.21153898747),)
5064,(np.float64(5400.439111085175),)
5066,(np.float64(5358.944069581552),)
5097,(np.float64(5243.033186828591),)
5215,(np.float64(5152.631482317361),)
5224,(np.float64(5102.501573020092),)
5277,(np.float64(5068.326469910824),)
5279,(np.float64(5033.935087784945),)
5305,(np.float64(5032.258491310777),)
5350,(np.float64(5026.465443408282),)
5351,(np.float64(4926.201193676153),)
5380,(np.float64(4857.0180046129335),)
5409,(np.float64(4847.064896320042),)
5418,(np.float64(4821.973703313787),)
5440,(np.float64(4787.314632520935),)
5461,(np.float64(4773.135536515647),)
5486,(np.float64(4733.506827935734),)
5503,(np.float64(4649.354135677445),)
5525,(np.float64(4587.639228083793),)
5539,(np.float64(4573.556100481906),)
5581,(np.float64(4551.928791683023),)
5583,(np.float64(4499.288999874147),)
5596,(np.float64(4484.180341501092),)
5608,(np.float64(4448.911943105752),)
5617,(np.float64(4392.542166013042),)
5667,(np.float64(4388.034154587908),)
5695,(np.float64(4380.73399754197),)
5709,(np.float64(4360.133309286447),)
5758,(np.float64(4315.667612865242),)
5772,(np.float64(4312.338653417535),)
5779,(np.float64(4256.521006136307),)
5787,(np.float64(4247.086412757093),)
5831,(np.float64(4237.681798922308),)
5840,(np.float64(4237.388862545034),)
5846,(np.float64(4233.224595893797),)
5856,(np.float64(4211.256974894806),)
5912,(np.float64(4179.264171870023),)
5923,(np.float64(4130.496040228294),)
5940,(np.float64(4094.2336244971852),)
5971,(np.float64(4082.9146528672914),)
6018,(np.float64(3992.515055567819),)
6124,(np.float64(3971.392902179178),)
6144,(np.float64(3959.6579922435394),)
6166,(np.float64(3933.0495077840146),)
6171,(np.float64(3916.715562685264),)
6219,(np.float64(3863.407630362973),)
6236,(np.float64(3814.1242905175964),)
6268,(np.float64(3784.7741869326765),)
6271,(np.float64(3782.0783858615564),)
6296,(np.float64(3776.3924829385846),)
6320,(np.float64(3759.502206383945),)
6364,(np.float64(3743.901405137366),)
6375,(np.float64(3677.0758120805594),)
6407,(np.float64(3650.474866215105),)
6444,(np.float64(3563.9536772169427),)
6527,(np.float64(3555.823119398447),)
6560,(np.float64(3551.3530171278658),)
6568,(np.float64(3500.6917533317614),)
6587,(np.float64(3460.3123521132416),)
6606,(np.float64(3456.993384850585),)
6608,(np.float64(3441.3700645117965),)
6637,(np.float64(3404.8777729587787),)
6652,(np.float64(3403.417394165383),)
6700,(np.float64(3391.6815690560284),)
6720,(np.float64(3379.181025979029),)
6749,(np.float64(3312.8121448190404),)
6826,(np.float64(3255.3604155802823),)
6835,(np.float64(3215.533822698781),)
6886,(np.float64(3196.4453019768534),)
6925,(np.float64(3188.48469997326),)
6942,(np.float64(3179.8907583968225),)
6945,(np.float64(3162.2172949866635),)
6956,(np.float64(3156.689438205358),)
6960,(np.float64(3101.3603887365875),)
6977,(np.float64(3096.5760495287004),)
6986,(np.float64(3096.557351505445),)
7071,(np.float64(3074.7107037427945),)
7079,(np.float64(3055.9940145805435),)
7082,(np.float64(3053.868818723319),)
7101,(np.float64(3024.822553784807),)
7136,(np.float64(2927.365563442098),)
7160,(np.float64(2875.170493283536),)
7272,(np.float64(2856.3719690646485),)
7300,(np.float64(2854.919361123943),)
7363,(np.float64(2838.6697446840317),)
7367,(np.float64(2830.1740860567675),)
7399,(np.float64(2823.3988277522),)
7419,(np.float64(2807.069097945809),)
7440,(np.float64(2768.2767089983804),)
7464,(np.float64(2760.5658559018993),)
7481,(np.float64(2740.4257425122933),)
7505,(np.float64(2708.5079555945576),)
7535,(np.float64(2682.8944218054903),)
7536,(np.float64(2677.8481438093813),)
7564,(np.float64(2671.9623271284963),)
7566,(np.float64(2650.2703778437995),)
7638,(np.float64(2599.8633593199356),)
7646,(np.float64(2598.3283641141343),)
7674,(np.float64(2577.5617194718),)
7729,(np.float64(2549.891442973596),)
7774,(np.float64(2545.083935707871),)
7793,(np.float64(2501.0222159543455),)
7855,(np.float64(2500.3568077978075),)
7859,(np.float64(2480.4561501187104),)
7882,(np.float64(2478.0015587103335),)
7918,(np.float64(2475.4682969030273),)
7924,(np.float64(2442.180975527938),)
7932,(np.float64(2437.738959485291),)
7961,(np.float64(2435.3361502978255),)
8009,(np.float64(2427.101386734749),)
8013,(np.float64(2386.522300709014),)
8064,(np.float64(2386.0986307815283),)
8071,(np.float64(2378.391019322483),)
8129,(np.float64(2357.1038715361715),)
8132,(np.float64(2340.182983212382),)
8140,(np.float64(2303.8964489692553),)
8190,(np.float64(2233.361257799541),)
8326,(np.float64(2227.536568928889),)
8346,(np.float64(2223.423040086396),)
8349,(np.float64(2205.1327128761504),)
8380,(np.float64(2199.916411120463),)
8385,(np.float64(2195.191897343355),)
8399,(np.float64(2177.872590830377),)
