Evaluations,Fitness
1,(np.float64(8656874.660696385),)
4,(np.float64(8648070.476714034),)
10,(np.float64(8632847.37268122),)
87,(np.float64(8627366.388053706),)
216,(np.float64(8623642.366843278),)
243,(np.float64(8618788.08298581),)
295,(np.float64(8616692.537326984),)
573,(np.float64(8602050.807458166),)
1204,(np.float64(8599588.34726101),)
1216,(np.float64(8596905.562437184),)
1227,(np.float64(8584771.358236492),)
1230,(np.float64(8576219.248954184),)
1290,(np.float64(8574568.28582622),)
1304,(np.float64(8571661.181565052),)
1338,(np.float64(8550640.173619397),)
1471,(np.float64(8548089.950239776),)
1883,(np.float64(8546713.03936031),)
2404,(np.float64(8501028.285718277),)
2427,(np.float64(8445924.26867809),)
2647,(np.float64(8437337.466504376),)
3605,(np.float64(8400170.772032173),)
3608,(np.float64(8363710.7452129815),)
3609,(np.float64(8345521.629671505),)
3635,(np.float64(8302065.2409856),)
3749,(np.float64(8284655.654603097),)
3954,(np.float64(8283540.972909198),)
3990,(np.float64(8262149.811818526),)
4032,(np.float64(8212881.666005241),)
4801,(np.float64(8025229.201933527),)
4822,(np.float64(8012268.639414538),)
4874,(np.float64(7974323.404264701),)
4955,(np.float64(7949743.736013588),)
5015,(np.float64(7927025.51452052),)
5048,(np.float64(7838304.160880269),)
5775,(np.float64(7713687.143964742),)
6008,(np.float64(7568305.684467783),)
6022,(np.float64(7499120.627334064),)
6115,(np.float64(7425714.700194441),)
6137,(np.float64(7400315.008797078),)
6140,(np.float64(7299152.040120997),)
6190,(np.float64(7285236.70581432),)
6381,(np.float64(7153364.986904586),)
7036,(np.float64(6951496.210966386),)
7201,(np.float64(6914639.522828628),)
7204,(np.float64(6860321.86417217),)
7205,(np.float64(5810660.213571086),)
8412,(np.float64(5664636.843037207),)
8415,(np.float64(5564990.471249085),)
8437,(np.float64(5193656.479117011),)
8444,(np.float64(4973634.278081109),)
8526,(np.float64(4773884.269810358),)
8638,(np.float64(4677305.663440827),)
8846,(np.float64(4532172.437769847),)
9029,(np.float64(4233603.013032534),)
9419,(np.float64(4160485.4258099925),)
9604,(np.float64(3755918.63225825),)
9830,(np.float64(3437810.466325245),)
10416,(np.float64(2540884.1244726097),)
36350,(np.float64(2452486.597649158),)
36383,(np.float64(2412630.6723023527),)
37396,(np.float64(2143508.179342307),)
37405,(np.float64(2120199.290109283),)
38444,(np.float64(1870528.068183835),)
38775,(np.float64(1341572.7447554155),)
45178,(np.float64(1339959.9721115446),)
45823,(np.float64(959934.1335168423),)
51059,(np.float64(911732.6275617874),)
51813,(np.float64(857030.013789221),)
53976,(np.float64(824046.7903251775),)
54060,(np.float64(757640.8072648731),)
55924,(np.float64(745924.4935201578),)
56526,(np.float64(691441.1648223134),)
56841,(np.float64(689320.604181559),)
56870,(np.float64(652311.6701654984),)
57819,(np.float64(610872.665811073),)
58238,(np.float64(569647.4512444875),)
59814,(np.float64(537548.7985688747),)
60557,(np.float64(458610.3226138231),)
63904,(np.float64(453798.9717741787),)
64744,(np.float64(413819.0387795379),)
65646,(np.float64(411244.3318208162),)
66613,(np.float64(403522.7347623106),)
67203,(np.float64(388050.32469182333),)
67218,(np.float64(379525.25639040186),)
68122,(np.float64(349757.3555247607),)
68690,(np.float64(346921.2694822979),)
68705,(np.float64(304296.3063960816),)
69512,(np.float64(287135.67484527215),)
70119,(np.float64(279583.354267571),)
71981,(np.float64(258372.18521448603),)
73247,(np.float64(237753.27869306775),)
75632,(np.float64(222954.36464766506),)
75715,(np.float64(205195.30699279127),)
75870,(np.float64(189780.36360771622),)
76942,(np.float64(185398.81334324466),)
77011,(np.float64(172019.73219743717),)
78752,(np.float64(152320.45860099743),)
79477,(np.float64(145682.26871096555),)
80413,(np.float64(145337.57624907308),)
81017,(np.float64(141673.57377937617),)
81404,(np.float64(136629.59717017284),)
82353,(np.float64(136324.8727502648),)
82415,(np.float64(129047.76128264204),)
83493,(np.float64(118963.44616625558),)
83508,(np.float64(116059.51581005676),)
84202,(np.float64(114581.79990022452),)
85243,(np.float64(101817.30463923565),)
86670,(np.float64(96047.59214236694),)
87691,(np.float64(93336.23946843251),)
88166,(np.float64(91846.3071929069),)
89126,(np.float64(78231.77335368756),)
89442,(np.float64(72194.53611357741),)
90127,(np.float64(71841.90903372722),)
91472,(np.float64(69788.96731864224),)
91693,(np.float64(68369.6721303385),)
92426,(np.float64(59432.47828391099),)
95072,(np.float64(54502.3165896252),)
96073,(np.float64(47359.968251470826),)
98503,(np.float64(45103.29147634531),)
98976,(np.float64(43460.31816837115),)
99395,(np.float64(41797.5149623377),)
99425,(np.float64(41615.88668781011),)
99600,(np.float64(40005.75272731718),)
100841,(np.float64(34724.56328013218),)
