Evaluations,Fitness
1,(1932.410018053868,)
2,(1630.3878905023132,)
7,(1601.836070308021,)
10,(1409.85902807805,)
41,(1167.4533544914184,)
366,(1033.445116344787,)
663,(1033.2907493552423,)
677,(1029.0367484592505,)
685,(983.1005673163293,)
691,(943.7951054974167,)
758,(943.3782172318929,)
770,(914.9612116948216,)
792,(892.0989438301731,)
856,(891.2420099572845,)
875,(891.0749013852142,)
890,(825.7540482300445,)
981,(824.062841229226,)
982,(679.7072140372027,)
1178,(598.0572647609787,)
1363,(578.8102212647257,)
1453,(552.1902128715789,)
1533,(546.2641995961509,)
1552,(527.0751620393073,)
1625,(475.6052383965484,)
1725,(468.48297109751934,)
1813,(446.29336562862454,)
1856,(417.94198269131414,)
1929,(401.530120166018,)
1999,(382.9449719631686,)
2114,(317.27202364195523,)
2308,(307.91888189828074,)
2481,(296.316590522205,)
2589,(288.2424455370365,)
2762,(284.3751599035992,)
2786,(277.01921810422147,)
2794,(269.60874007595885,)
2877,(260.71408802379597,)
2992,(259.4388098995943,)
3000,(254.51365061490839,)
3055,(249.1349804533755,)
3137,(234.3165059139708,)
3286,(227.30664819683267,)
3422,(223.11856353229618,)
3450,(218.0918162239818,)
3524,(212.73925455887473,)
3718,(194.39609593215232,)
3963,(191.2885421026569,)
4015,(189.37025866771842,)
4089,(189.29499298646613,)
4092,(186.3910557572098,)
4150,(177.046236832247,)
4323,(174.90622993578032,)
4420,(172.11625496452476,)
4446,(171.66076472032665,)
4497,(170.97615305490848,)
4532,(170.35388394319384,)
4563,(163.2387632183637,)
4700,(162.29944964809283,)
4750,(161.5339510533575,)
4793,(157.58750016845718,)
5112,(155.06111896747367,)
5340,(153.75548007476573,)
5388,(153.58853013985623,)
5421,(153.5800900755242,)
5437,(151.1736711708757,)
5575,(149.92008435473784,)
5753,(149.80184286503982,)
5762,(149.31335982209765,)
5811,(148.99853562229302,)
5817,(148.79658643981483,)
5856,(147.76926541487072,)
5932,(146.27419777609617,)
6027,(144.81858220642494,)
6413,(144.53218849882907,)
6429,(144.43515073795706,)
6444,(144.08635183163304,)
6540,(143.3589841050752,)
6591,(143.2472609023852,)
6701,(142.52929371644066,)
6753,(140.82121146204682,)
6849,(139.65385582584344,)
6883,(139.27171535552304,)
7013,(139.1255602553258,)
7088,(138.8094759556533,)
7118,(138.50343559041207,)
7155,(138.16243561773655,)
7181,(137.93422724406594,)
7264,(137.40649872363943,)
7286,(137.06525643185898,)
7394,(135.86568122273763,)
7424,(134.58231491667007,)
7487,(133.89519238985648,)
7645,(133.0873155062191,)
7743,(132.86158089856463,)
7819,(132.245327250948,)
7854,(131.49762597974606,)
7885,(131.22603690943782,)
8039,(130.3175672962973,)
8152,(130.09344349458235,)
8241,(130.00541945604036,)
8324,(129.99601838287407,)
8341,(129.52947793143872,)
8357,(129.39489261836312,)
8389,(129.3012804157946,)
8474,(129.24975476106073,)
8495,(128.4823103383324,)
8503,(127.66246149225756,)
8576,(127.25120605837762,)
8684,(126.62686151294325,)
8860,(125.85366262027003,)
8949,(125.81473206490945,)
9089,(124.97335498864682,)
9202,(124.8365840204843,)
9312,(124.82847011146069,)
9369,(124.76574535776001,)
9390,(124.69032855399183,)
9496,(124.49212537024854,)
9521,(124.12193860586716,)
9566,(123.97854700395163,)
9604,(123.1354089141183,)
9787,(122.7706771998781,)
9900,(122.50885474160589,)
9940,(122.4387295693112,)
9962,(122.21512322688935,)
10058,(121.02708774643635,)
10097,(120.96844332908786,)
10140,(120.85755553875964,)
10147,(120.39488951213539,)
10226,(119.02839870106295,)
10320,(118.11826567609809,)
10422,(118.0570302347217,)
10438,(117.86600653121776,)
10443,(117.49503626600321,)
10533,(117.37183514328522,)
10558,(117.22457149317204,)
10604,(116.87980564628863,)
10611,(115.15933173550714,)
10721,(115.08370803138111,)
10751,(114.55547245802269,)
10776,(114.2902069015672,)
10875,(114.02915466478233,)
10917,(113.48876549882004,)
10928,(112.94508796919818,)
11079,(112.45613813355426,)
11175,(111.24247373220834,)
11204,(106.65856605402413,)
11294,(106.61426876716875,)
11392,(106.38562747544455,)
11484,(106.01172601835214,)
11519,(105.26811764816667,)
11582,(104.1813518193944,)
11725,(103.65947340226909,)
11741,(102.43500853157586,)
11799,(102.16350780760297,)
11836,(101.54748458350643,)
11891,(101.411455119398,)
11926,(101.15387620221657,)
11943,(101.06597524041098,)
11955,(100.59895935713178,)
11975,(99.9411865907554,)
12185,(99.02395393302456,)
12220,(97.73245391697493,)
12346,(96.8586702828986,)
12349,(96.6453559899879,)
12408,(96.55091063677921,)
12435,(95.46974165093714,)
12495,(94.95410997246809,)
12579,(94.68022577310511,)
12602,(94.47973538936914,)
12692,(94.28712016785266,)
12735,(94.11045218354079,)
12757,(93.7935082125245,)
12775,(93.66330301058075,)
12808,(93.15758390766838,)
13085,(88.48592715916863,)
13910,(85.90312317804667,)
14019,(85.82585378778695,)
14022,(85.7439397045992,)
14080,(85.65608477385102,)
14131,(85.58543660500165,)
14184,(84.2613315143679,)
14328,(83.76041251485519,)
14339,(83.3966110369689,)
