Evaluations,Fitness
1,(770041611.6135416,)
6,(647406178.4329759,)
91,(608118625.5572282,)
133,(270720581.48264295,)
139,(264469980.62751153,)
231,(230678102.46156237,)
290,(167890229.78999752,)
428,(77411186.65979491,)
577,(74202401.38057962,)
697,(58655519.7207772,)
810,(42154482.115672044,)
852,(31907351.635860257,)
933,(24477685.50968114,)
980,(22629444.14237018,)
1121,(19906394.401653334,)
1149,(18857769.985068668,)
1181,(18203921.08506079,)
1243,(15469175.485705916,)
1425,(13849038.994843137,)
1444,(13033044.467670236,)
1531,(13011867.945435124,)
1547,(12695959.117648467,)
1555,(12099760.056073586,)
1568,(11379040.63666068,)
1665,(10440984.580322094,)
1694,(9660044.666148977,)
1786,(9436472.027449941,)
1797,(8771524.852012211,)
1837,(8073403.281483,)
1880,(7682386.683948565,)
1995,(7495721.427002095,)
2069,(7395905.009254457,)
2109,(7220580.160764007,)
2127,(7029447.01897625,)
2148,(6855323.00194826,)
2153,(6756477.018829537,)
2186,(6242702.766327569,)
2234,(6224970.851089287,)
2236,(6214050.448286037,)
2342,(6198545.218919505,)
2371,(6068428.49965958,)
2383,(5945502.099031877,)
2386,(5724501.174084121,)
2423,(5721817.646495437,)
2460,(5591147.974533542,)
2472,(5541747.237952384,)
2541,(5500102.609484023,)
2584,(5451693.483534162,)
2621,(5391044.729311188,)
2690,(5270872.41862013,)
2716,(5235357.158944973,)
2773,(5223278.451957857,)
2779,(5216533.013861214,)
2781,(5086315.572817846,)
2784,(5079363.22378026,)
2809,(5074474.992842048,)
2825,(4983269.783072116,)
2829,(4820848.72906785,)
2842,(4709240.423633072,)
2873,(4668909.9146410525,)
2880,(4608702.452228399,)
2914,(4596871.786346571,)
2927,(4502892.479759913,)
2963,(4479736.588418609,)
2975,(4319113.811905321,)
3021,(4297661.287999601,)
3059,(4274608.993325429,)
3095,(4222935.059146834,)
3118,(4203261.508942754,)
3146,(4191769.9503744245,)
3202,(4128017.1567681353,)
3204,(4113433.9478153987,)
3246,(4098225.156882332,)
3257,(4047531.000254842,)
3286,(4027841.9859556323,)
3298,(4018711.700961225,)
3322,(3932057.241490252,)
3373,(3870059.6130174138,)
3427,(3859848.6968011563,)
3433,(3687414.2344102478,)
3465,(3667263.931547615,)
3502,(3653248.734468173,)
3504,(3597931.9251741124,)
3618,(3556205.3081274866,)
3626,(3530906.175489705,)
3639,(3465791.943572161,)
3655,(3416949.0472296393,)
3703,(3343734.399883837,)
3746,(3338600.2688149908,)
3750,(3312641.5554179167,)
3762,(3249828.0931402077,)
3823,(3226317.007397406,)
3829,(3204585.26444216,)
3853,(3200426.718782425,)
3867,(3151890.207921044,)
3965,(3060681.2668018723,)
3990,(3059220.7837687163,)
3992,(3046524.3039930463,)
4019,(3039310.9906565784,)
4035,(3017878.0518376073,)
4053,(2969462.151608495,)
4062,(2950659.9558885815,)
4075,(2950170.787857852,)
4089,(2887297.3158175796,)
4107,(2810108.2902039993,)
4112,(2775701.855164795,)
4170,(2767300.389242946,)
4197,(2696153.958916639,)
4275,(2667929.0637569213,)
4279,(2666590.8690760713,)
4293,(2640993.5563516826,)
4328,(2613692.8433129387,)
4342,(2596375.7887530187,)
4364,(2594556.4024295113,)
4375,(2591857.6461049,)
4383,(2587563.0647881315,)
4434,(2520791.873811934,)
4444,(2517368.2635509092,)
4532,(2503715.088740298,)
4540,(2486062.8997730543,)
4552,(2477541.3966599638,)
4579,(2457108.306485881,)
4635,(2449814.751592314,)
4663,(2401478.6596633517,)
4712,(2383354.6882076846,)
4730,(2379533.0101937377,)
4731,(2370832.803339033,)
4749,(2367445.2049492775,)
4758,(2360761.436453947,)
4761,(2350140.8205833887,)
4787,(2346864.536621296,)
4796,(2316885.396849035,)
4808,(2310731.129961959,)
4809,(2307679.769605412,)
4814,(2289567.9849600256,)
4914,(2270757.7936229766,)
4950,(2267802.1425612285,)
4984,(2260202.990484689,)
5023,(2196708.2758218166,)
5026,(2193682.6487615197,)
5117,(2150424.030135311,)
5119,(2137875.6865100856,)
5174,(2136871.5206060405,)
5199,(2107822.5446965354,)
5209,(2079001.0092975427,)
5221,(2068321.5708647312,)
5235,(2067230.5227463243,)
5315,(2067194.1889241852,)
5329,(2049919.6736888094,)
5332,(2042342.9251822422,)
5333,(1980573.201168577,)
5358,(1978452.5965942396,)
5408,(1976792.5883013073,)
5418,(1939911.2749564264,)
5423,(1927410.383794081,)
5515,(1876340.8532783163,)
5540,(1853892.8611043047,)
5573,(1833352.4912793408,)
5601,(1831588.7987944104,)
5613,(1826443.1652330381,)
5630,(1797859.5312546492,)
5636,(1781836.547879589,)
5659,(1770299.7597593213,)
5690,(1759635.8617155273,)
5714,(1746931.5251218765,)
5749,(1738329.4262427874,)
5794,(1730244.590490958,)
5809,(1728624.3401674817,)
5850,(1700815.618031251,)
5866,(1692583.7496204828,)
5901,(1682609.4368246489,)
5926,(1672573.1327867087,)
5947,(1662205.8615103385,)
5953,(1659337.8055912356,)
5993,(1649131.005696768,)
5996,(1628165.6347721776,)
6045,(1625187.3118392983,)
6065,(1614447.831075683,)
6111,(1608466.8752821365,)
6115,(1605084.1172970668,)
6161,(1599638.518552369,)
6192,(1597202.3294619024,)
6201,(1582184.310018081,)
6256,(1575487.8629260184,)
6284,(1573608.267156638,)
6329,(1572632.4687298492,)
6354,(1559789.5327560783,)
6378,(1557681.7029787148,)
6401,(1548253.717883035,)
6436,(1542598.879484152,)
6439,(1536741.6040243648,)
6486,(1504931.6948469952,)
6539,(1497352.6125450002,)
6542,(1494573.230132034,)
6614,(1481378.1078797788,)
6691,(1481370.3428782236,)
6706,(1475546.4531964196,)
6711,(1475081.7034375332,)
6738,(1473213.750658073,)
6764,(1471700.9783148742,)
6785,(1469795.4078464597,)
6807,(1464225.827766786,)
6818,(1462925.519123328,)
6821,(1458553.2952999515,)
6828,(1437721.53123393,)
6896,(1429655.1941964098,)
6959,(1423084.0711238473,)
6970,(1404327.3866806468,)
7007,(1379914.3908837973,)
7137,(1376260.0790856474,)
7176,(1370302.357382487,)
7177,(1369030.4515313513,)
7178,(1362092.7226678974,)
7229,(1355805.6075085122,)
7260,(1355363.9246182812,)
7271,(1349518.563798,)
7289,(1344802.366478735,)
7296,(1337359.3319787078,)
7350,(1336315.8978277424,)
7371,(1331348.5272904676,)
7410,(1319826.5073932873,)
7456,(1311090.7614403928,)
7467,(1303051.3297581885,)
7482,(1303050.407213707,)
7498,(1279837.740422753,)
7547,(1267685.4372956667,)
7631,(1263791.9016866847,)
7649,(1251336.4968142714,)
7711,(1249481.7718288791,)
7754,(1241491.8191264903,)
7791,(1223809.4722004603,)
7855,(1218168.29815832,)
7881,(1217543.8933229528,)
7890,(1213872.943661045,)
7913,(1203499.726025126,)
7940,(1179827.907115945,)
8011,(1173705.1379791065,)
8032,(1169837.8673642257,)
8043,(1161986.8332837613,)
8056,(1150828.5575571554,)
8127,(1145323.352522206,)
8167,(1143597.4282152047,)
8192,(1125734.1213474094,)
8271,(1120054.7276562362,)
8328,(1117934.8611510962,)
8333,(1116804.8925416612,)
8344,(1112696.2690254583,)
8349,(1094872.6826628535,)
8422,(1091499.8436984995,)
8450,(1084146.4733276425,)
8516,(1081419.0414080252,)
8534,(1072995.901474563,)
8593,(1063141.733481779,)
8653,(1044115.8707407973,)
8751,(1041316.0649324675,)
8797,(1038931.9144264121,)
8814,(1034648.39844859,)
8823,(1032091.7387712684,)
8865,(1030217.1814283166,)
8901,(1016001.1107242558,)
8915,(1015834.4042937645,)
8924,(1007561.4053171506,)
8929,(1002350.8419789765,)
8994,(991785.808044089,)
9085,(987165.1028600424,)
9103,(982384.6875272271,)
9168,(978362.2480844221,)
9176,(974711.0334957433,)
9201,(969162.645149584,)
9213,(967070.0660686821,)
9244,(965079.0832725603,)
9249,(961491.77087312,)
9252,(954634.1265037063,)
9299,(948771.6884824659,)
9300,(945341.7573367292,)
9326,(940167.5100928646,)
9329,(937867.0636072748,)
9379,(935546.4004429221,)
9410,(932257.795189104,)
9431,(928651.5211566198,)
9452,(928205.4371261726,)
9488,(925096.7669340008,)
9490,(924940.8557073547,)
9500,(915315.471847607,)
9544,(910642.2771745342,)
9554,(906920.2960241622,)
9601,(898344.0226414326,)
9604,(898013.6158479428,)
9605,(893268.2493626227,)
9623,(887410.2465403622,)
9680,(881873.5991749044,)
9681,(867460.1423335398,)
9735,(858716.2744990278,)
9749,(852462.0638838606,)
9795,(839660.858584121,)
9861,(837104.243060526,)
9888,(836783.5319168536,)
9898,(834885.8443342634,)
9911,(833099.0575824723,)
9950,(826246.9609093517,)
9957,(823112.6080855198,)
10030,(821940.8292692855,)
10040,(818204.5323577337,)
10112,(816680.368901268,)
10113,(814475.8247750673,)
10135,(810518.5157345496,)
10151,(805405.981114254,)
10164,(795317.3924098928,)
10202,(794417.1985556004,)
10229,(793310.618415662,)
10267,(790761.6722106979,)
10287,(789971.996559045,)
10315,(788121.2507221152,)
10318,(787410.2321627542,)
10335,(781619.3581268395,)
10341,(780433.8694922354,)
10385,(776755.1045293151,)
10414,(773717.7171840691,)
10420,(773263.60129708,)
10461,(770320.6096496359,)
10475,(769091.1531702073,)
10504,(764102.221636176,)
10513,(763999.4949058717,)
10528,(758808.2261506493,)
10570,(756623.3036449014,)
10635,(737464.625006174,)
10687,(737077.652668952,)
10693,(734569.8273037628,)
10717,(732005.6984060213,)
10722,(731780.1226571006,)
10744,(728951.1871123984,)
10813,(712589.5941043533,)
10837,(704675.1160785442,)
10838,(701666.4094317127,)
10917,(699393.0337681188,)
10939,(698705.5472046187,)
10942,(698487.8843090143,)
10944,(695231.7551909015,)
10974,(694116.7252366624,)
11006,(690244.1904302207,)
11013,(688913.5255490824,)
11021,(681536.631785225,)
11104,(681458.7430270278,)
11107,(680654.826787984,)
11108,(667675.985905351,)
11154,(667056.5779291961,)
11176,(661822.2390176977,)
11206,(661116.1895091647,)
11242,(658345.8501491931,)
11262,(654712.8205273835,)
11317,(654473.9358393735,)
11327,(652633.63728553,)
11333,(645778.2181635215,)
11399,(645527.8266189783,)
11464,(645445.2289664166,)
11465,(644316.2650479496,)
11466,(643299.7691942359,)
11477,(638220.5809747482,)
11510,(634557.3636086102,)
11546,(633738.3063183487,)
11596,(632979.424530221,)
11636,(631480.5827226958,)
11676,(627996.2694492235,)
11682,(627966.4384816524,)
11711,(625356.3371175664,)
11776,(624583.39019637,)
11786,(622153.1072386133,)
11792,(621080.3389730644,)
11804,(619243.0709668073,)
11813,(619211.424256334,)
11815,(618755.5538907356,)
11826,(617604.8989003927,)
11848,(612345.4936764308,)
11883,(610651.4921506769,)
11946,(606532.9726926541,)
11973,(605157.6433620524,)
11992,(598080.9075892796,)
12103,(594709.9636636344,)
12128,(593814.4196803027,)
12136,(590812.6363063082,)
12151,(589076.0197589191,)
12154,(585153.3948128923,)
12192,(578778.7269188805,)
12246,(574441.4183132803,)
12294,(569856.0084312689,)
12346,(569016.5642540503,)
12373,(564993.4632525236,)
12408,(560678.0265948784,)
12502,(557000.5678328786,)
12506,(556872.3826376239,)
12560,(554087.8088438845,)
12565,(549949.7190405412,)
12575,(547804.2216080552,)
12602,(539883.3418938852,)
12672,(535866.0096708885,)
12704,(534853.5609232982,)
12726,(531647.6516515526,)
12814,(528061.9493248893,)
12824,(527989.7682384682,)
12840,(527182.7629378858,)
12846,(525804.2082447612,)
