Evaluations,Fitness
1,(np.float64(2463.80386999849),)
17,(np.float64(2378.814143787815),)
24,(np.float64(2263.1158266232046),)
26,(np.float64(2254.369201035509),)
54,(np.float64(2247.181470204208),)
84,(np.float64(2231.5087262064517),)
114,(np.float64(2216.097594629935),)
116,(np.float64(2212.3725102624117),)
144,(np.float64(2201.035470856694),)
146,(np.float64(2193.276995675514),)
174,(np.float64(2185.2632428940747),)
176,(np.float64(2174.4448005891304),)
204,(np.float64(2170.4243629010025),)
206,(np.float64(2155.8759250032576),)
236,(np.float64(2137.5703689178977),)
266,(np.float64(2119.52813233305),)
296,(np.float64(2101.749215248714),)
326,(np.float64(2084.2336176648905),)
356,(np.float64(2066.9813395815777),)
386,(np.float64(2049.992380998778),)
416,(np.float64(2033.2667419164907),)
446,(np.float64(2016.8044223347154),)
476,(np.float64(2000.6054222534517),)
506,(np.float64(1984.6697416727002),)
536,(np.float64(1968.9973805924608),)
566,(np.float64(1953.588339012733),)
596,(np.float64(1938.4426169335184),)
626,(np.float64(1923.5602143548163),)
656,(np.float64(1908.9411312766256),)
686,(np.float64(1894.5853676989454),)
716,(np.float64(1880.4929236217786),)
746,(np.float64(1866.6637990451236),)
776,(np.float64(1853.0979939689812),)
806,(np.float64(1839.7955083933505),)
836,(np.float64(1826.7563423182312),)
866,(np.float64(1813.980495743625),)
896,(np.float64(1801.4679686695308),)
926,(np.float64(1789.2187610959484),)
956,(np.float64(1777.232873022878),)
986,(np.float64(1765.5103044503198),)
1016,(np.float64(1754.0510553782733),)
1046,(np.float64(1742.8551258067405),)
1076,(np.float64(1731.9225157357178),)
1106,(np.float64(1721.2532251652085),)
1136,(np.float64(1710.847254095211),)
1166,(np.float64(1700.704602525724),)
1196,(np.float64(1690.8252704567506),)
1226,(np.float64(1681.2092578882891),)
1256,(np.float64(1671.8565648203396),)
1286,(np.float64(1662.7671912529029),)
1316,(np.float64(1653.9411371859776),)
1346,(np.float64(1645.378402619563),)
1376,(np.float64(1637.078987553662),)
1406,(np.float64(1629.0428919882734),)
1436,(np.float64(1621.2701159233961),)
