Evaluations,Fitness
1,(1096.2880607979546,)
2,(1057.1205057465259,)
3,(1050.77434264975,)
5,(987.604041088694,)
25,(936.5576760723854,)
136,(912.2368048805406,)
304,(909.8066735326853,)
383,(853.8347072279473,)
474,(853.6899468036631,)
502,(799.071664367428,)
679,(785.2532227664271,)
684,(776.3424533371068,)
851,(759.6908625911294,)
867,(743.4275508019069,)
996,(738.9187309298563,)
1051,(737.2975870941339,)
1101,(732.5188510859075,)
1110,(690.9230040551962,)
1230,(655.8688836244966,)
1533,(648.6117857952479,)
1554,(614.3091753845052,)
1568,(611.892216942331,)
1707,(602.5341265271067,)
1818,(581.5404980894369,)
1896,(568.2880640545128,)
1971,(557.2281219091318,)
1988,(541.467667426735,)
2063,(514.6784466549257,)
2263,(513.024859287054,)
2322,(443.0850221829236,)
2425,(430.04144894187584,)
2901,(415.57568043127424,)
2997,(391.4387187136383,)
3071,(376.2947353959264,)
3277,(357.7421940052386,)
3368,(333.79510780833357,)
3549,(322.2073358786479,)
3670,(314.6787564480268,)
3699,(303.12912240579146,)
3776,(301.4188986797987,)
3850,(290.35053858305275,)
4097,(285.49937719963924,)
4202,(285.3057187565678,)
4249,(283.8594730529472,)
4265,(283.0048260030779,)
4320,(281.03888120869163,)
4334,(275.23146334208616,)
4388,(273.9648494122692,)
4393,(268.31819296233147,)
4463,(266.0232750067926,)
4495,(263.2908992224398,)
4512,(253.74463471598597,)
4669,(244.15543242998234,)
4695,(243.69004442979895,)
4754,(238.60162653391728,)
4756,(221.95284313526633,)
4968,(217.4208085451986,)
5054,(215.31690232471783,)
5135,(214.28417099263265,)
5215,(211.06472538279047,)
5217,(210.7730513229211,)
5221,(209.42016324624154,)
5272,(207.50841466934753,)
5275,(207.03525162679188,)
5289,(205.28944313126885,)
5297,(204.1890321841986,)
5353,(201.93368919549545,)
5460,(200.11090991320503,)
5465,(192.59212377140892,)
5550,(191.77638527736838,)
5556,(190.4590038655693,)
5599,(186.33548813986567,)
5616,(178.70966293814627,)
5904,(167.911205871971,)
6328,(164.1960283262772,)
6405,(163.25600268694325,)
6429,(158.76269036429125,)
6589,(157.84185507874332,)
6610,(155.965981879453,)
6622,(153.71361060564243,)
6799,(152.05243769846487,)
6842,(150.6031901726405,)
6932,(149.55682794716324,)
6940,(146.06965226236213,)
7139,(145.8900680993852,)
7159,(145.34735014776766,)
7257,(144.92454014979313,)
7295,(142.70778907740515,)
7365,(142.15107361815626,)
7411,(140.50367865335647,)
7493,(139.6611891975336,)
7494,(138.64217398431634,)
7518,(135.4079963033691,)
7709,(134.7437092773108,)
7801,(133.41632251204163,)
7840,(133.2322689641017,)
7943,(133.00006846643163,)
7958,(132.2331747700008,)
8099,(130.64666214877406,)
8256,(129.19481375279463,)
8381,(128.7655117803273,)
8446,(128.71069505712984,)
8489,(127.95472728454871,)
8623,(126.29492112699711,)
8844,(126.2922762738686,)
8846,(126.19654052997919,)
8893,(125.59932459933106,)
9050,(124.2108237290621,)
9131,(124.13194216563164,)
9155,(122.78820790539856,)
9256,(122.22905199623176,)
9414,(121.30600689026045,)
9472,(121.13564228147402,)
9520,(121.10524613787851,)
9634,(120.47228276967178,)
9669,(119.70573051761409,)
9814,(119.56160860252868,)
9939,(119.54443328344382,)
9983,(119.45225924516927,)
10010,(119.1656613191912,)
10184,(119.08622842329174,)
10202,(119.08250586076252,)
10213,(119.03121738166976,)
10257,(118.92820336466781,)
10263,(118.89857843646968,)
10352,(118.84403335169424,)
10442,(118.69805409342848,)
10489,(118.67666865097152,)
10521,(117.63745886942314,)
10532,(117.48257862660358,)
10627,(117.23405562456304,)
10644,(116.61848085246038,)
10846,(115.64839181917989,)
11021,(115.14164565480019,)
11056,(114.45656340263128,)
11179,(114.07343967070847,)
11277,(114.0146702393294,)
11319,(113.83533485212939,)
11391,(113.7714747322272,)
11404,(113.67798043327355,)
11411,(113.271663324011,)
11510,(113.24014126077992,)
11524,(112.97833280985049,)
11612,(112.9036184299556,)
11811,(112.66223032755897,)
12007,(112.57728384269467,)
12025,(112.51515925702029,)
12106,(112.44999442377105,)
12340,(112.44010639043864,)
12348,(112.39444211611453,)
12358,(112.34828358762161,)
12367,(112.08067133217509,)
12507,(111.77773156397825,)
12567,(111.53833550336037,)
12640,(111.38243970006897,)
12868,(111.34165351270292,)
13036,(110.95896468897712,)
13174,(110.95549441374078,)
13236,(110.85497637241548,)
13645,(110.818501747028,)
13765,(110.81125220779819,)
13771,(110.70208328360513,)
13905,(110.6713169226415,)
13954,(110.58485207043935,)
14009,(110.5818981115873,)
14072,(110.54767533468953,)
14094,(110.47789427254838,)
14130,(110.47421163309775,)
14132,(110.46045860180749,)
14169,(110.43237209766022,)
14216,(110.4061660008714,)
14250,(110.3516376364401,)
14251,(110.33221586246606,)
