Evaluations,Fitness
1,(np.float64(911780041.9251872),)
2,(np.float64(904220748.9076824),)
3,(np.float64(872369677.8506436),)
6,(np.float64(870469941.833517),)
11,(np.float64(866651602.067059),)
17,(np.float64(863820625.8323903),)
30,(np.float64(860947129.3958304),)
52,(np.float64(859189483.8062642),)
79,(np.float64(853209776.404806),)
110,(np.float64(848502690.375335),)
547,(np.float64(847494710.5558622),)
609,(np.float64(840864034.3754312),)
676,(np.float64(836828434.0080347),)
851,(np.float64(832611131.4101427),)
1201,(np.float64(831523961.7093564),)
1208,(np.float64(814672997.2588998),)
1222,(np.float64(807022375.4459568),)
1253,(np.float64(806081655.4845867),)
1350,(np.float64(805458040.0439649),)
1396,(np.float64(805446285.2909224),)
1401,(np.float64(800804609.8661547),)
1520,(np.float64(798626248.1612452),)
1563,(np.float64(797708704.4144355),)
2408,(np.float64(756953216.7876633),)
2412,(np.float64(755669941.6979793),)
2453,(np.float64(755009311.0187235),)
2456,(np.float64(703547062.185643),)
2785,(np.float64(694173628.8437825),)
3410,(np.float64(691416461.7945821),)
3623,(np.float64(653832345.6679201),)
3649,(np.float64(647644835.1962624),)
3696,(np.float64(646870735.024276),)
3777,(np.float64(601397809.5956495),)
4712,(np.float64(595902227.3207213),)
4806,(np.float64(593414988.5037255),)
4813,(np.float64(512365614.44478637),)
4969,(np.float64(458330161.10563374),)
5166,(np.float64(438626217.538907),)
6004,(np.float64(426982700.0139532),)
6119,(np.float64(418285174.13791937),)
6177,(np.float64(414670803.32661885),)
6329,(np.float64(329303210.0825345),)
6944,(np.float64(207416893.49339458),)
33030,(np.float64(176415211.04579434),)
35688,(np.float64(116223121.9448535),)
37286,(np.float64(112621928.82592867),)
38827,(np.float64(100428081.1078069),)
39979,(np.float64(100394041.39476484),)
40611,(np.float64(89254424.45980042),)
41057,(np.float64(81470615.06392749),)
42106,(np.float64(80487087.17855994),)
42229,(np.float64(67209807.01481667),)
42548,(np.float64(61934103.0451976),)
43371,(np.float64(59321616.00351543),)
43839,(np.float64(56965224.0632606),)
46623,(np.float64(46296504.31829335),)
48580,(np.float64(34238676.90963632),)
49328,(np.float64(30139378.808429748),)
50605,(np.float64(29986814.13014337),)
50867,(np.float64(28734723.458103165),)
50880,(np.float64(22204756.159940843),)
52971,(np.float64(21236639.057240378),)
53466,(np.float64(18743269.978365816),)
53894,(np.float64(14893324.491192007),)
55823,(np.float64(13182383.768063162),)
56877,(np.float64(11960221.897480654),)
59346,(np.float64(11766735.333115488),)
59347,(np.float64(11124571.200699346),)
59534,(np.float64(9087932.015286893),)
60055,(np.float64(7784263.540004633),)
60156,(np.float64(7158725.04252941),)
61012,(np.float64(6853760.67352042),)
62904,(np.float64(6567400.469368643),)
63039,(np.float64(4878486.371880568),)
63095,(np.float64(4165964.4981244444),)
66530,(np.float64(3936205.490446206),)
67501,(np.float64(3471463.7706325287),)
67730,(np.float64(1943302.478742736),)
71159,(np.float64(1814934.5997734198),)
72776,(np.float64(1804690.6277719904),)
73071,(np.float64(1763292.7218391632),)
73930,(np.float64(1731104.5576294311),)
74424,(np.float64(1549417.7313694875),)
75097,(np.float64(1497715.6686079819),)
75861,(np.float64(1238087.160618776),)
75959,(np.float64(1022266.2621904798),)
78153,(np.float64(916655.498717702),)
78262,(np.float64(696057.6663269607),)
78808,(np.float64(645930.6620358095),)
79362,(np.float64(453244.6217869886),)
80695,(np.float64(423956.1002121374),)
81874,(np.float64(406941.04330738995),)
82531,(np.float64(322268.8852052736),)
85344,(np.float64(267517.73840406496),)
85939,(np.float64(230234.70532834248),)
87448,(np.float64(205106.25445465004),)
88612,(np.float64(190159.5031722166),)
89292,(np.float64(169273.57934626585),)
89339,(np.float64(160330.13528011928),)
89554,(np.float64(151226.247799126),)
90295,(np.float64(146405.27274807004),)
90541,(np.float64(113212.01027187081),)
91910,(np.float64(91281.05014821401),)
96390,(np.float64(84630.55642563179),)
97077,(np.float64(74765.70188974662),)
99234,(np.float64(72964.61686454962),)
100047,(np.float64(72501.89327030527),)
100159,(np.float64(47790.786746849815),)
101711,(np.float64(43570.40556633151),)
105128,(np.float64(40078.32151940115),)
106298,(np.float64(37804.56179389239),)
108625,(np.float64(30029.333375352155),)
110315,(np.float64(27111.953352734927),)
110772,(np.float64(25248.14061412781),)
111215,(np.float64(25017.99824723388),)
112919,(np.float64(24212.263801949623),)
113338,(np.float64(22583.576125858523),)
115248,(np.float64(19648.54831535479),)
115713,(np.float64(18853.709165233),)
115995,(np.float64(17904.84338043691),)
116508,(np.float64(17203.706602941093),)
119196,(np.float64(17180.156881265302),)
119245,(np.float64(16347.149425167338),)
119376,(np.float64(14392.087980978202),)
119662,(np.float64(12892.97280158014),)
121582,(np.float64(10880.023732667887),)
122114,(np.float64(10349.546423624093),)
124303,(np.float64(10142.251408215778),)
125115,(np.float64(9073.335361132413),)
126214,(np.float64(7362.948418213869),)
129132,(np.float64(7061.009295811078),)
130166,(np.float64(5987.084831016171),)
132492,(np.float64(5795.345859160965),)
133436,(np.float64(5591.189807525073),)
133853,(np.float64(5116.942302409431),)
134508,(np.float64(4986.471951169677),)
134744,(np.float64(4636.653122369787),)
135707,(np.float64(3566.5651611228045),)
137508,(np.float64(3143.4682618125335),)
139227,(np.float64(2831.4781737614817),)
140422,(np.float64(2770.7145385648328),)
140976,(np.float64(2338.556688068361),)
141843,(np.float64(2116.385101878748),)
143290,(np.float64(2053.68079191364),)
144190,(np.float64(2042.3328996676353),)
144384,(np.float64(1828.8598707650583),)
144438,(np.float64(1799.262028253222),)
145183,(np.float64(1718.5069296330507),)
146312,(np.float64(1470.1943159019174),)
148271,(np.float64(1433.4085470212394),)
148892,(np.float64(1399.8419270759064),)
149804,(np.float64(1399.0146268157957),)
150091,(np.float64(1320.005827657789),)
150300,(np.float64(1232.1670342628224),)
150465,(np.float64(1025.0761900343095),)
153674,(np.float64(988.5102099208596),)
156106,(np.float64(887.9418016121723),)
156348,(np.float64(821.1825540526372),)
156526,(np.float64(809.4548591642457),)
159674,(np.float64(789.879219542648),)
159699,(np.float64(758.9877476658744),)
159796,(np.float64(745.5544052903272),)
160188,(np.float64(741.4508554693862),)
160556,(np.float64(492.68760396911745),)
170123,(np.float64(474.1494137744019),)
170262,(np.float64(391.524786300073),)
174043,(np.float64(371.1952755456846),)
174284,(np.float64(366.29469814881196),)
175201,(np.float64(347.31210237555655),)
175941,(np.float64(314.88828682909207),)
176188,(np.float64(299.47734134694514),)
178114,(np.float64(295.67904259090324),)
178860,(np.float64(293.7900914181351),)
179808,(np.float64(281.1772603984403),)
181396,(np.float64(268.76417175553956),)
181457,(np.float64(253.59897263366463),)
182078,(np.float64(237.9606442855881),)
182723,(np.float64(237.04604171088152),)
183091,(np.float64(233.21468569879187),)
185085,(np.float64(228.2516936040854),)
185584,(np.float64(211.61582533931326),)
187202,(np.float64(182.14999575382217),)
189978,(np.float64(168.98387883024392),)
190089,(np.float64(162.32374262890664),)
191654,(np.float64(162.2937059683123),)
192095,(np.float64(159.0308187010221),)
193081,(np.float64(158.14785283993655),)
194046,(np.float64(140.4287438841419),)
195415,(np.float64(139.79103702064978),)
195750,(np.float64(126.98737432678679),)
199534,(np.float64(123.17557718341064),)
199955,(np.float64(120.9498658041726),)
200002,(np.float64(113.07228693053065),)
201828,(np.float64(109.35168806356994),)
203095,(np.float64(105.792661396586),)
205303,(np.float64(102.20969182829245),)
205578,(np.float64(101.5940736751342),)
206440,(np.float64(93.91857221764485),)
211223,(np.float64(92.44944891453135),)
212093,(np.float64(84.63271419083692),)
213844,(np.float64(83.96924477961105),)
216188,(np.float64(83.09182122002008),)
216426,(np.float64(83.0691846359846),)
217545,(np.float64(81.10885375536768),)
219223,(np.float64(80.73126506368055),)
219572,(np.float64(80.00507152437582),)
219886,(np.float64(77.82489881976808),)
221090,(np.float64(74.79368929592401),)
222087,(np.float64(72.80633927229567),)
223860,(np.float64(70.2566135021578),)
225038,(np.float64(68.96249186939625),)
228241,(np.float64(68.64838963033486),)
231500,(np.float64(67.5191780861905),)
231723,(np.float64(67.50986692220212),)
232412,(np.float64(67.04063200945775),)
234432,(np.float64(66.92683607283823),)
234686,(np.float64(66.71601360437724),)
235094,(np.float64(65.29366460754588),)
238769,(np.float64(64.77536459918035),)
238806,(np.float64(64.46838653697647),)
239591,(np.float64(64.14215559795794),)
240120,(np.float64(63.00611184176778),)
246352,(np.float64(62.26827251284058),)
250833,(np.float64(62.026289687121874),)
252083,(np.float64(61.9418928690893),)
252249,(np.float64(61.395441799694424),)
253355,(np.float64(61.23431959642027),)
254313,(np.float64(60.66364750364253),)
257814,(np.float64(60.36313366544042),)
261652,(np.float64(59.948674987267026),)
262687,(np.float64(59.908783481107704),)
264181,(np.float64(59.82133036972993),)
265580,(np.float64(59.02181538953048),)
271454,(np.float64(58.59745405317074),)
283233,(np.float64(58.5116942452375),)
284624,(np.float64(58.50960442498038),)
286562,(np.float64(58.47250559198766),)
287930,(np.float64(58.37257090364434),)
289612,(np.float64(58.224583322447245),)
293302,(np.float64(58.024263503400675),)
298984,(np.float64(57.85409953571817),)
299679,(np.float64(57.7770986501793),)
301765,(np.float64(57.77648602878027),)
304368,(np.float64(57.43858141867811),)
307755,(np.float64(57.370322152224304),)
310072,(np.float64(57.33503436011698),)
310414,(np.float64(57.33497895075926),)
315479,(np.float64(57.3342433001367),)
316624,(np.float64(57.225302066263644),)
316768,(np.float64(57.1060514569099),)
319567,(np.float64(57.10066899189899),)
321168,(np.float64(57.05142962623586),)
321497,(np.float64(57.04066388724639),)
322665,(np.float64(56.70012085491688),)
334672,(np.float64(56.64989025077218),)
335327,(np.float64(56.373573672664094),)
337163,(np.float64(56.35611304361595),)
351652,(np.float64(56.218321057208236),)
352185,(np.float64(56.19142459912974),)
352240,(np.float64(55.9436346489963),)
358534,(np.float64(55.73646127810732),)
359463,(np.float64(55.32147397552048),)
375566,(np.float64(55.127679368681896),)
383032,(np.float64(55.06564221400817),)
384462,(np.float64(54.99838709012777),)
388970,(np.float64(54.93684584082847),)
395351,(np.float64(54.85239590384618),)
397017,(np.float64(54.73122528382248),)
397239,(np.float64(54.64175852227754),)
399183,(np.float64(54.59804853253161),)
405849,(np.float64(54.57892186849407),)
406134,(np.float64(54.354680504231546),)
407916,(np.float64(54.312714350828216),)
410001,(np.float64(53.9494273875211),)
421217,(np.float64(53.93125613190483),)
424076,(np.float64(53.910410336966876),)
424340,(np.float64(53.875389511732976),)
425625,(np.float64(53.870315828626985),)
427139,(np.float64(53.78259249005294),)
429089,(np.float64(53.65791051273973),)
432399,(np.float64(53.619641197413486),)
433194,(np.float64(53.58764756015852),)
435081,(np.float64(53.56710397116398),)
436215,(np.float64(53.12040059937357),)
439353,(np.float64(52.890440331126065),)
446665,(np.float64(52.82574771893659),)
447898,(np.float64(52.775647037566884),)
452264,(np.float64(52.668301770076965),)
455777,(np.float64(52.65419673984884),)
457357,(np.float64(52.64689893174296),)
460924,(np.float64(52.43570818958259),)
461331,(np.float64(52.379853992920076),)
461720,(np.float64(52.35643594125898),)
462651,(np.float64(52.332253538286935),)
464519,(np.float64(52.20627120903731),)
464811,(np.float64(52.02668389824456),)
473144,(np.float64(51.87118325903715),)
479837,(np.float64(51.72218799406333),)
485983,(np.float64(51.56585405739283),)
487321,(np.float64(51.52580190246471),)
490784,(np.float64(51.49267079250662),)
491767,(np.float64(51.42432986565329),)
494899,(np.float64(51.267841388560186),)
497105,(np.float64(51.266961426491434),)
497352,(np.float64(51.17824591281957),)
498693,(np.float64(51.10361498920811),)
498860,(np.float64(51.078423680435066),)
509109,(np.float64(50.822947700076014),)
517524,(np.float64(50.61295524618191),)
519618,(np.float64(50.61043758111989),)
524582,(np.float64(50.26397091381713),)
534273,(np.float64(50.243659407964515),)
535242,(np.float64(49.787314606337134),)
538197,(np.float64(49.7669665432939),)
543626,(np.float64(49.74558498082529),)
549581,(np.float64(49.54105895672943),)
559737,(np.float64(49.52537682108996),)
561390,(np.float64(49.51416195627815),)
561692,(np.float64(49.07785109095624),)
