Evaluations,Fitness
1,(217388.4823530133,)
2,(187636.7062821544,)
4,(175997.6824432043,)
6,(170629.4958890961,)
8,(168134.5371151472,)
9,(167899.73191110243,)
14,(167391.49594753684,)
30,(145758.93115883513,)
95,(123774.7426872647,)
133,(81792.09731552143,)
323,(67222.78369126664,)
373,(66597.2862460338,)
391,(35759.299048845,)
745,(34205.72259540271,)
802,(32871.10168143731,)
847,(32226.780197448454,)
880,(29943.426503451643,)
960,(29103.49987375035,)
1002,(25558.002607237413,)
1013,(23507.82204114985,)
1227,(23203.285396078674,)
1281,(22640.241711156203,)
1295,(22045.669498298997,)
1308,(21769.91356154074,)
1351,(21505.296340757555,)
1354,(21038.759201423873,)
1447,(21019.48979805671,)
1462,(20808.874523683626,)
1463,(20627.412762161366,)
1475,(20624.573889740583,)
1479,(19989.673373606365,)
1487,(19916.932795616187,)
1494,(19563.716026822607,)
1506,(19338.215948901296,)
1554,(18354.632542886033,)
1654,(18302.25492248591,)
1700,(17812.84464735505,)
1794,(17758.88548748866,)
1811,(16949.400178386335,)
1918,(16770.03881361054,)
1937,(16521.257677911268,)
1957,(16508.14216036714,)
2009,(16413.105603214673,)
2015,(16249.82586279745,)
2027,(15791.386250669826,)
2106,(14824.700364602228,)
2219,(14742.840686436915,)
2220,(14538.524401858045,)
2223,(14447.222970619521,)
2226,(14290.722117666079,)
2269,(14255.284649763595,)
2276,(13517.73732295984,)
2346,(13369.133222355906,)
2360,(13092.11139636304,)
2374,(13081.192616331162,)
2396,(13064.204507432467,)
2411,(13032.362151671523,)
2422,(12958.542858721228,)
2432,(12935.182982668583,)
2462,(12880.63247344575,)
2474,(12809.288780678931,)
2501,(12531.540434195625,)
2582,(12475.055295131258,)
2587,(12350.0421679512,)
2590,(12178.095624182995,)
2617,(11715.825404007277,)
2664,(11531.759893485927,)
2698,(11515.134358768975,)
2798,(11390.750843605974,)
2801,(11312.742399413211,)
2849,(11081.763837543165,)
2875,(10824.17124905294,)
2989,(10793.951936104464,)
3012,(10743.709482111444,)
3067,(10620.233103342342,)
3071,(10301.002756334115,)
3086,(10293.963298180206,)
3087,(10215.769891439108,)
3105,(10112.48955010807,)
3110,(9858.67801695998,)
3156,(9786.675698600448,)
3158,(9705.227207407333,)
3162,(9671.348424922484,)
3172,(9209.18199059996,)
