Evaluations,Fitness
1,(np.float64(8540906.050470524),)
2,(np.float64(6316988.62506644),)
27,(np.float64(4549463.393249663),)
57,(np.float64(4545749.135722842),)
117,(np.float64(4539813.978784565),)
147,(np.float64(4538243.064873867),)
230,(np.float64(4504005.939806648),)
238,(np.float64(4304854.004436652),)
260,(np.float64(4285184.151308098),)
268,(np.float64(4086817.722444676),)
272,(np.float64(4053358.7539738314),)
298,(np.float64(3897761.2235573293),)
302,(np.float64(3808659.9402567092),)
328,(np.float64(3737684.5077746133),)
332,(np.float64(3585218.2896740544),)
362,(np.float64(3392411.2822288577),)
392,(np.float64(3230238.91792112),)
422,(np.float64(3098701.196750843),)
452,(np.float64(2997798.1187180243),)
482,(np.float64(2927529.6838226663),)
512,(np.float64(2887895.8920647684),)
530,(np.float64(2873911.8727814723),)
542,(np.float64(2727165.245792653),)
572,(np.float64(2587053.527280199),)
602,(np.float64(2467560.7365274047),)
632,(np.float64(2368686.8735342687),)
662,(np.float64(2290431.938300793),)
692,(np.float64(2232795.9308269774),)
722,(np.float64(2195778.85111282),)
730,(np.float64(2153933.840546454),)
752,(np.float64(2065609.061716347),)
782,(np.float64(1956563.0258019895),)
812,(np.float64(1868640.7433697488),)
842,(np.float64(1801842.2144196243),)
872,(np.float64(1756167.4389516148),)
898,(np.float64(1725745.761451193),)
928,(np.float64(1658894.9688481803),)
958,(np.float64(1616227.9731017859),)
988,(np.float64(1597744.7742120083),)
1040,(np.float64(1583868.6129783296),)
1056,(np.float64(1567996.5009872308),)
1073,(np.float64(1561884.367215894),)
1082,(np.float64(1560118.7013780728),)
1086,(np.float64(1509562.4006955803),)
1107,(np.float64(1509296.0803895378),)
1111,(np.float64(1504410.090915494),)
1116,(np.float64(1471667.5267676886),)
1137,(np.float64(1460913.0135927566),)
1141,(np.float64(1446364.0798234965),)
1146,(np.float64(1428895.2096104189),)
1171,(np.float64(1386740.151512787),)
1201,(np.float64(1348843.1299070409),)
1222,(np.float64(1323586.7339409909),)
1231,(np.float64(1301793.7655988054),)
1252,(np.float64(1247638.345142145),)
1263,(np.float64(1244944.0550198073),)
1282,(np.float64(1195456.7074853957),)
1312,(np.float64(1167041.820970744),)
1322,(np.float64(1165189.855897169),)
1329,(np.float64(1149406.1214143445),)
1351,(np.float64(1144392.4868039205),)
1352,(np.float64(1117178.948610789),)
1382,(np.float64(1091797.7150003847),)
1383,(np.float64(1089193.9618896549),)
1386,(np.float64(1087589.0146091252),)
1412,(np.float64(1076353.7037456373),)
1413,(np.float64(1064212.4200610307),)
1420,(np.float64(1055592.7389116143),)
1442,(np.float64(1047962.7008298334),)
1443,(np.float64(1043914.4100158316),)
1445,(np.float64(1029757.8810281964),)
1450,(np.float64(1017266.0770505816),)
1476,(np.float64(1009694.9229254158),)
1480,(np.float64(998541.4675874515),)
1485,(np.float64(978715.5012410082),)
1501,(np.float64(976837.9426721411),)
1506,(np.float64(957293.0392258865),)
1515,(np.float64(950320.5618437884),)
1531,(np.float64(923173.2918486117),)
1561,(np.float64(889683.5769674869),)
1591,(np.float64(876368.7980287661),)
1592,(np.float64(866794.2986701877),)
1607,(np.float64(861961.6615629032),)
1616,(np.float64(858340.9535873304),)
1621,(np.float64(850930.0603213074),)
1628,(np.float64(849400.3954494647),)
1629,(np.float64(844698.6196906567),)
1634,(np.float64(838348.9361581736),)
1641,(np.float64(835994.3663667644),)
1642,(np.float64(831394.9672003912),)
1646,(np.float64(825866.1161370594),)
1651,(np.float64(814312.9806697908),)
1654,(np.float64(799996.5680702088),)
1664,(np.float64(796051.845529621),)
1681,(np.float64(786737.0809534028),)
1684,(np.float64(759132.8161125184),)
1714,(np.float64(736771.6179388902),)
1742,(np.float64(736150.8029216572),)
1744,(np.float64(732912.9735493244),)
1772,(np.float64(723385.0046174397),)
1806,(np.float64(711972.8923505106),)
1835,(np.float64(710555.5888315164),)
1836,(np.float64(686033.1712184636),)
1862,(np.float64(684893.2129535296),)
1865,(np.float64(683350.845113082),)
1866,(np.float64(672967.9771730454),)
1875,(np.float64(660995.9645248668),)
1892,(np.float64(636212.9429258138),)
1922,(np.float64(605811.5516183747),)
1952,(np.float64(593689.0390312125),)
1968,(np.float64(591835.4145953943),)
1978,(np.float64(585339.874767001),)
1982,(np.float64(578189.2597027193),)
1998,(np.float64(577489.7273059592),)
2012,(np.float64(572966.4984727657),)
2015,(np.float64(566211.0116302763),)
2023,(np.float64(559150.4537281819),)
2041,(np.float64(550116.1634140442),)
2048,(np.float64(548586.4142009008),)
2049,(np.float64(543166.3756987362),)
2052,(np.float64(539050.1830763787),)
2059,(np.float64(533658.4037684076),)
2071,(np.float64(528676.8712314714),)
2082,(np.float64(522278.92139727855),)
2089,(np.float64(513537.64991658175),)
2102,(np.float64(502370.39046148054),)
2121,(np.float64(500004.41848323203),)
2129,(np.float64(487714.153046984),)
2132,(np.float64(479249.1104499622),)
2151,(np.float64(464074.6560179233),)
2162,(np.float64(462160.22969998745),)
2165,(np.float64(450987.65876608057),)
2181,(np.float64(450264.65691723063),)
2195,(np.float64(427570.50014312816),)
2197,(np.float64(422665.81113016454),)
2225,(np.float64(415332.6447810768),)
2227,(np.float64(414185.79458776175),)
2256,(np.float64(413703.45229423133),)
2260,(np.float64(406427.4636494489),)
2266,(np.float64(398273.6784961094),)
2289,(np.float64(393935.51773854316),)
2294,(np.float64(392745.38886567013),)
2307,(np.float64(389385.73383103084),)
2311,(np.float64(387192.9214436083),)
2319,(np.float64(377377.13501898124),)
2337,(np.float64(367173.7440044912),)
2343,(np.float64(363712.49726191425),)
2354,(np.float64(362656.57321105787),)
2373,(np.float64(362473.7351551868),)
2382,(np.float64(359767.97638329875),)
2386,(np.float64(359376.19048251875),)
2389,(np.float64(353484.34120207117),)
2400,(np.float64(338415.7073654228),)
2412,(np.float64(336768.337162889),)
2425,(np.float64(333458.14910967293),)
2430,(np.float64(324901.48465198977),)
2432,(np.float64(321728.3091529145),)
2437,(np.float64(320096.364696681),)
2442,(np.float64(311772.2185135513),)
2461,(np.float64(292908.10628429987),)
2467,(np.float64(291785.7760558508),)
2491,(np.float64(268144.4125890084),)
2521,(np.float64(262545.1829895547),)
2539,(np.float64(262008.44360377785),)
2552,(np.float64(257766.56637702428),)
2558,(np.float64(253818.51417694776),)
2560,(np.float64(251734.99570546355),)
2569,(np.float64(248744.40112693456),)
2580,(np.float64(244619.71778085345),)
2588,(np.float64(233760.46570101083),)
2625,(np.float64(229861.61867278127),)
2628,(np.float64(224792.10631188776),)
2656,(np.float64(223741.02336764758),)
2658,(np.float64(221466.64525738213),)
2667,(np.float64(214661.86899056533),)
2710,(np.float64(208704.23466008593),)
2734,(np.float64(205501.67173358763),)
2767,(np.float64(204406.64169655877),)
2768,(np.float64(200322.6468622292),)
2797,(np.float64(191586.64474755924),)
2830,(np.float64(189306.02263108065),)
2834,(np.float64(186105.75076274946),)
2853,(np.float64(182824.14532969103),)
2860,(np.float64(178289.32676912798),)
2881,(np.float64(177612.74627784113),)
2885,(np.float64(176764.75481948606),)
2906,(np.float64(175315.26707947432),)
2909,(np.float64(173688.6542551047),)
2911,(np.float64(169219.00961911454),)
2936,(np.float64(167682.58687968808),)
2941,(np.float64(167622.19486072497),)
2955,(np.float64(164532.31744210343),)
2979,(np.float64(162154.09988742304),)
2981,(np.float64(162020.77833327092),)
3003,(np.float64(160980.65628837346),)
3005,(np.float64(157460.01864602437),)
3009,(np.float64(153608.9619667451),)
3033,(np.float64(148120.57666951278),)
3062,(np.float64(143387.21893707552),)
3093,(np.float64(143067.7147377384),)
3108,(np.float64(140012.6826265282),)
3122,(np.float64(139097.63547175837),)
3154,(np.float64(137155.95632787555),)
3155,(np.float64(132789.27922915958),)
3193,(np.float64(130101.3841358076),)
3211,(np.float64(127491.25307149337),)
3221,(np.float64(126500.17969547847),)
3249,(np.float64(125924.69260027198),)
3254,(np.float64(125613.12017447628),)
3279,(np.float64(118496.31486754758),)
3308,(np.float64(117314.54670041213),)
3315,(np.float64(115380.47464364424),)
3335,(np.float64(112714.77496410738),)
3367,(np.float64(110779.71816438746),)
3391,(np.float64(108962.61577228057),)
3395,(np.float64(108553.89200122026),)
3399,(np.float64(107958.92089054272),)
3416,(np.float64(106141.02683157679),)
3425,(np.float64(104788.63451252547),)
3428,(np.float64(104022.82315917726),)
3433,(np.float64(102119.78436294188),)
3457,(np.float64(99056.90560836528),)
3482,(np.float64(97491.05962842678),)
3523,(np.float64(97071.69784233243),)
3542,(np.float64(95966.17775865355),)
3573,(np.float64(93850.63842438665),)
3601,(np.float64(93264.69222438795),)
3609,(np.float64(90950.48835504024),)
3620,(np.float64(87758.78045677116),)
3661,(np.float64(87588.41926024934),)
3680,(np.float64(87418.76192686021),)
3696,(np.float64(83403.31823382122),)
3703,(np.float64(83174.32655093234),)
3727,(np.float64(82097.5024439777),)
3759,(np.float64(79372.47771835925),)
3770,(np.float64(79054.24342591288),)
3782,(np.float64(78132.55096704436),)
3784,(np.float64(78031.07689199333),)
3836,(np.float64(76371.1775053614),)
3849,(np.float64(75469.88628870076),)
