Evaluations,Fitness
1,(np.float64(17.249680526496576),)
3,(np.float64(12.02089351820163),)
47,(np.float64(11.036419243408178),)
63,(np.float64(9.127622676652798),)
81,(np.float64(7.943931681104623),)
88,(np.float64(4.054788336981314),)
100,(np.float64(3.757213841814436),)
120,(np.float64(2.2244616546391187),)
147,(np.float64(1.4066618055866904),)
151,(np.float64(1.109796721429749),)
165,(np.float64(0.8648178933141253),)
214,(np.float64(0.7861344865901057),)
258,(np.float64(0.6679888867095123),)
261,(np.float64(0.5958084569486797),)
269,(np.float64(0.5009462890559906),)
296,(np.float64(0.4316854565922128),)
302,(np.float64(0.43136340442251786),)
307,(np.float64(0.42320722788942433),)
325,(np.float64(0.4050687123435335),)
369,(np.float64(0.4011907911517376),)
402,(np.float64(0.3986304585799587),)
416,(np.float64(0.39795831691626304),)
490,(np.float64(0.397892492296954),)
582,(np.float64(0.3978895258720101),)
583,(np.float64(0.39788863675479824),)
609,(np.float64(0.3978886167702047),)
650,(np.float64(0.3978875072789556),)
725,(np.float64(0.3978875034128908),)
733,(np.float64(0.39788737818372333),)
794,(np.float64(0.3978873620143446),)
802,(np.float64(0.3978873580235547),)
885,(np.float64(0.39788735799656116),)
934,(np.float64(0.3978873578447306),)
982,(np.float64(0.39788735779598206),)
1001,(np.float64(0.39788735777125694),)
1015,(np.float64(0.397887357746896),)
1045,(np.float64(0.3978873577316051),)
1085,(np.float64(0.3978873577306583),)
1158,(np.float64(0.397887357730097),)
1175,(np.float64(0.39788735773004724),)
1192,(np.float64(0.39788735772976835),)
1281,(np.float64(0.39788735772973993),)
1286,(np.float64(0.39788735772973816),)
