Evaluations,Fitness
1,(np.float64(499.9891792742112),)
19,(np.float64(499.9883008540647),)
44,(np.float64(499.987836458001),)
46,(np.float64(499.98557068519443),)
81,(np.float64(499.9804946998522),)
101,(np.float64(499.97509062516156),)
128,(np.float64(499.9325262135258),)
132,(np.float64(499.8733689061364),)
161,(np.float64(499.57480883981185),)
162,(np.float64(497.9748516894222),)
164,(np.float64(265.02977640772957),)
206,(np.float64(22.42901691977574),)
217,(np.float64(13.85482389563515),)
