Evaluations,Fitness
1,(np.float64(18.77807848633298),)
2,(np.float64(15.734767605805667),)
4,(np.float64(8.339902206232463),)
27,(np.float64(1.539231945961042),)
81,(np.float64(0.8498233408461129),)
114,(np.float64(0.5169250098822875),)
370,(np.float64(0.44934281956590105),)
478,(np.float64(0.4476504704074298),)
480,(np.float64(0.4432620328912762),)
665,(np.float64(0.44205183172050155),)
689,(np.float64(0.40340554846317467),)
1044,(np.float64(0.3998044669242429),)
1321,(np.float64(0.39948635373091257),)
1354,(np.float64(0.39865953143018373),)
1430,(np.float64(0.39865889394017096),)
1724,(np.float64(0.39815874806409113),)
1842,(np.float64(0.39815754646770785),)
1848,(np.float64(0.39805225668260924),)
1936,(np.float64(0.3980391618743653),)
1964,(np.float64(0.3979960149449546),)
2116,(np.float64(0.39792829306028743),)
2185,(np.float64(0.397905200739336),)
2209,(np.float64(0.3978920595787834),)
2229,(np.float64(0.39789154311531405),)
2735,(np.float64(0.3978902791690775),)
3131,(np.float64(0.3978900163785237),)
3251,(np.float64(0.3978899438615908),)
3388,(np.float64(0.3978899409418446),)
3391,(np.float64(0.3978899288607387),)
3532,(np.float64(0.397889901623131),)
3654,(np.float64(0.39788988638748535),)
3788,(np.float64(0.39788988152893445),)
3813,(np.float64(0.397889874897567),)
3856,(np.float64(0.3978898737415282),)
3987,(np.float64(0.39788986970843077),)
5179,(np.float64(0.39788986958247285),)
5246,(np.float64(0.3978898694667823),)
5300,(np.float64(0.397889869447555),)
5380,(np.float64(0.3978898694249473),)
5417,(np.float64(0.39788986940988025),)
5509,(np.float64(0.39788986940952853),)
5549,(np.float64(0.39788986938547666),)
5717,(np.float64(0.39788986938521553),)
5784,(np.float64(0.3978898693846826),)
5810,(np.float64(0.39788986937827),)
5933,(np.float64(0.3978898693779911),)
5975,(np.float64(0.3978898693770976),)
6287,(np.float64(0.39788986937679205),)
6291,(np.float64(0.3978898693765931),)
6425,(np.float64(0.3978898693764581),)
6495,(np.float64(0.3978898693763071),)
6542,(np.float64(0.3978898693752715),)
6875,(np.float64(0.39788986937524307),)
6928,(np.float64(0.39788986937522),)
6984,(np.float64(0.39788986937503346),)
7212,(np.float64(0.3978898693750299),)
7220,(np.float64(0.39788986937494997),)
7364,(np.float64(0.3978898693749482),)
7507,(np.float64(0.39788986937494464),)
7536,(np.float64(0.3978898693749393),)
7583,(np.float64(0.3978898693748967),)
7602,(np.float64(0.39788986937489135),)
7665,(np.float64(0.3978898693748736),)
