Evaluations,Fitness
1,2914.6046334663956
3,2416.7491004203607
6,2112.63192207978
33,1839.359141005336
61,1830.430028517371
65,1177.5119430688173
122,1113.2517865229127
152,1111.7717284519856
156,1037.712231847463
157,1009.1722280119476
164,910.6318333220327
219,896.8582215565742
238,888.1075822069213
249,812.0653104282366
262,678.7097582026789
308,657.9428997522398
334,639.5554092335996
346,590.9246748998399
350,579.1681047942053
370,521.7100833870267
415,454.4132018312206
574,418.14054456737165
702,416.8578698809295
731,370.6343925667167
941,346.1772613124945
961,332.20795942198527
1019,327.47686813255683
1065,319.654848641341
1318,303.15970762671645
2027,299.1516981342329
2200,273.5129482118757
2514,270.9866586612437
2527,269.51473594107784
2583,265.74644612308373
2629,257.2634042417434
2784,254.1875567363086
3062,239.38954219119225
3426,223.75248603258612
3521,212.1084748076028
3650,211.69977363608663
4471,211.0123376427151
4521,207.72561735160704
4911,203.06491771109307
5043,200.13432584319855
5096,199.91409986581544
5428,197.84193542353452
5438,196.0883111490875
5490,191.55984139243813
5784,189.81345042732414
5844,189.3954032700242
5867,186.74118983149455
5914,186.60538181841704
6087,184.7801977780728
6145,183.1284672711263
6395,176.5075465956351
7591,176.48127364685834
7912,175.32570068001885
7965,172.22038658544926
7987,172.0596390645315
8112,166.54934766794986
8289,166.4395342875842
8303,163.64441067010776
8454,156.26351586360755
9209,155.45660970853223
9308,154.38437650992094
9571,153.98068291285634
9637,153.32084994817765
9694,153.3131653805499
9732,148.85244640437233
10076,148.73104658444353
10247,147.7601547256244
10309,147.66283184123722
10346,147.2520323158188
10459,141.54332107884875
10915,141.14527203358762
11086,140.3017434540347
11569,139.86164736284402
11609,139.52690824252767
11758,138.3008619121332
11802,138.04246126058058
11989,137.55263491238128
12055,137.17208597961886
12060,136.7067330795233
12065,136.60448209079877
12093,135.54872320732002
12116,134.88701883231138
12206,134.6040873352077
12257,133.75108696051356
12471,133.67931434772885
12521,133.11373214663655
12530,132.6498986767579
12885,132.49334549524363
12892,131.95838924588665
12954,131.91187452202743
12993,131.59550337859454
13008,131.13267102218825
13030,130.7034559406836
13245,130.64361060758984
13278,130.21169616140926
13347,129.92373296015393
13382,129.8704181425985
13424,129.7203925441052
13439,129.0220304925195
13695,128.9693643959481
13724,128.78738425627174
13808,128.7757148602896
13926,128.73184160516578
13966,128.69101661563874
14029,128.64327588955308
14048,128.55747700716535
14100,128.54252655021008
14134,128.39706534637995
14151,128.2678114013458
14169,128.2635719506788
14173,128.2237168487511
14221,128.19138595833016
14235,128.15871310214789
14265,128.1380479878676
14293,127.94626001158129
14347,127.9349192463286
14375,127.88720837535622
14382,127.88276016827353
14432,127.87500300890301
14471,127.87438868724479
14474,127.84054059807183
14493,127.83275976767099
14512,127.82828773399724
14526,127.69032573894437
14596,127.65282025333343
14597,127.64999339361734
14615,127.62950204939544
14617,127.61207205880575
14635,127.60681708632528
14652,127.59540570197564
14667,127.586759407138
14670,127.56519152386566
14673,127.56124663900121
14682,127.55451592050497
14702,127.5441147816722
14703,127.53537195744619
14706,127.53512473891209
14713,127.51581435829638
14734,127.5129919824364
14741,127.50169650303985
14751,127.50119451401072
14764,127.4923531905117
14768,127.48692756033991
14791,127.47451578091918
14821,127.46567472345178
14846,127.46333127966638
14847,127.44256317042137
14849,127.44196648612953
14857,127.44159447148837
14858,127.42552066743568
14872,127.42109450240201
14883,127.41357956013884
14887,127.41121295060563
14894,127.41105261416985
14898,127.41040852504882
14914,127.40781344065842
14917,127.40330090074839
14924,127.40227954957746
14930,127.39854770909035
14935,127.39183782645615
14941,127.38593381558799
14944,127.3856431725176
14971,127.38423704903776
14973,127.37873640046082
14981,127.37586694806384
14985,127.37572571385384
