Evaluations,Fitness
1,(878925530.5907866,)
2,(870040323.4647684,)
6,(730554286.1334485,)
10,(722581276.6743695,)
15,(640724650.4174647,)
23,(618778825.9849851,)
119,(590230992.6439546,)
148,(519701136.5546113,)
264,(495381013.0352692,)
399,(491872695.6288277,)
401,(485901304.8186425,)
482,(387146399.1853991,)
647,(309869322.158528,)
743,(278744171.92088753,)
776,(275569744.9869928,)
805,(267932577.6596474,)
823,(258479152.0492266,)
890,(255970558.87757632,)
1026,(219597269.04568034,)
1059,(212450486.44856694,)
1079,(207110833.4807791,)
1133,(181759215.03417906,)
1166,(149079128.0539405,)
1466,(144653997.63206705,)
1523,(140153543.00820595,)
1531,(137702383.89706644,)
1551,(87372079.38311358,)
1935,(83242594.56442703,)
2128,(83169442.65453176,)
2136,(75426115.49480824,)
2249,(70076113.1872577,)
2257,(69528410.41199468,)
2335,(67078552.29420043,)
2351,(64124449.30408717,)
2408,(39168691.21679557,)
2659,(38178367.98504083,)
2717,(37849452.66461617,)
2777,(34602382.5430075,)
2819,(34201623.807871945,)
2932,(30797655.063287877,)
3160,(29816992.400638282,)
3170,(29717442.96348545,)
3220,(29231204.509966455,)
3265,(21901698.277400013,)
3454,(21211278.532965165,)
3500,(19191664.272191875,)
3816,(17433200.836426895,)
3841,(17281520.27256367,)
3919,(15654503.015111327,)
4057,(14472241.386031559,)
4246,(13775426.733530229,)
4429,(13429418.12041861,)
4488,(13315205.985726245,)
4677,(13002594.813235493,)
4728,(12775171.069801385,)
4777,(12673246.506840214,)
4940,(12457850.270893643,)
4958,(12298564.27772935,)
5209,(12256944.022560762,)
5289,(12142596.35654261,)
5331,(12082563.44549008,)
5430,(11869137.161612911,)
5480,(11856868.809767071,)
5534,(11742150.396033948,)
5542,(11717093.69070614,)
5568,(9022143.590669911,)
7467,(8323456.843330975,)
7509,(8171337.389235511,)
10195,(8117604.191423765,)
10310,(7954617.452606665,)
10475,(7945305.663231779,)
10533,(7930048.899601991,)
10537,(7860815.145007118,)
10549,(7784217.723892628,)
10661,(7783664.208315459,)
10687,(7746249.808532629,)
10749,(7672618.436315524,)
10860,(7668257.791673453,)
10896,(7521583.2567588175,)
10912,(7498688.88557961,)
10936,(7485872.948535396,)
11025,(7428836.349223488,)
11160,(7418246.0354708135,)
11221,(7370766.494980102,)
11272,(7125385.375770052,)
11334,(7123945.305623397,)
11463,(7116873.328019476,)
11502,(7098269.508125701,)
11634,(7063568.990343423,)
11663,(7063360.990406793,)
11727,(7057120.201693446,)
11747,(6920248.482867736,)
11892,(6876715.5775402915,)
11987,(6851995.651665908,)
12019,(6848254.913455671,)
12025,(6721562.385082136,)
12053,(6716454.1150548635,)
12102,(6582193.286312253,)
12201,(6580411.684543673,)
12264,(6570466.208973237,)
12362,(6529827.564971298,)
12445,(6528873.237619826,)
12539,(5097213.032576253,)
12705,(5077294.129753552,)
