Evaluations,Fitness
1,(np.float64(104.44675061921052),)
2,(np.float64(11.567501681113214),)
3,(np.float64(11.3059615886315),)
6,(np.float64(5.696976944346587),)
31,(np.float64(4.413373006568429),)
39,(np.float64(0.8034770035508672),)
112,(np.float64(0.7664532917038223),)
338,(np.float64(0.5664518140278503),)
358,(np.float64(0.40712338196974507),)
538,(np.float64(0.4052797174278986),)
817,(np.float64(0.40089541757443037),)
894,(np.float64(0.39903056078871835),)
1100,(np.float64(0.3987617188923611),)
1180,(np.float64(0.39855618361424483),)
1260,(np.float64(0.3980889087493047),)
1442,(np.float64(0.39808245780092655),)
1502,(np.float64(0.3980546167331731),)
1702,(np.float64(0.398042189533804),)
1810,(np.float64(0.39803946311929117),)
1881,(np.float64(0.39803283304700443),)
2024,(np.float64(0.3980316703373319),)
2084,(np.float64(0.39802894253710264),)
2193,(np.float64(0.39802775769600807),)
2530,(np.float64(0.39802746146184376),)
2608,(np.float64(0.3980269108544441),)
2687,(np.float64(0.39802690252113315),)
2801,(np.float64(0.3980267430091846),)
2830,(np.float64(0.398025683935435),)
