Evaluations,Fitness
1,(897608836.9348912,)
4,(852240348.9154935,)
7,(768397257.8527392,)
12,(724939491.1386185,)
14,(604044161.0560184,)
32,(581124796.7185028,)
184,(534490343.5394086,)
206,(512582804.5224402,)
294,(502745451.347679,)
303,(425715124.666376,)
456,(390003278.46386313,)
580,(308116767.03479123,)
670,(304325323.59647906,)
679,(273459277.7676397,)
837,(268852802.08251566,)
928,(241077010.75678167,)
965,(229603685.30538866,)
966,(196265444.4083468,)
1136,(186526515.39498755,)
1155,(175252929.33569017,)
1296,(172596409.72952837,)
1309,(165425358.923712,)
1339,(164636344.5671733,)
1384,(160970941.7630927,)
1387,(132167817.53908737,)
1430,(118341836.54817978,)
1552,(115036518.86084594,)
1565,(96840051.51931499,)
1801,(93481642.51120065,)
1845,(86312253.3577891,)
1854,(72903672.50682028,)
2026,(69757337.73575802,)
2027,(67492660.23979796,)
2094,(57759060.5992261,)
2238,(55897105.75468087,)
2248,(54089615.336731024,)
2300,(51740143.1926078,)
2341,(44613471.34989108,)
2486,(41897473.40478105,)
2607,(39347213.11093164,)
2612,(35717927.512379564,)
2615,(33558915.475393735,)
2620,(28230321.998878438,)
2699,(24565162.542893317,)
2771,(23090098.53222343,)
2787,(22357404.390632264,)
2896,(21178097.611098878,)
3007,(18183003.98464084,)
3069,(17334024.869573105,)
3200,(14949312.373040555,)
3351,(14738632.649895119,)
3375,(13700933.67854274,)
3450,(13381537.787334656,)
3508,(13176139.44427753,)
3534,(11094332.519137265,)
3647,(10468249.607751323,)
3690,(9945997.409889132,)
3751,(9649411.332423674,)
3764,(9443973.57114589,)
3829,(8880913.219642987,)
3898,(8587438.43882745,)
3932,(6951472.30848759,)
4287,(6824344.999186227,)
4428,(6776973.231728313,)
4476,(6764759.0202439595,)
4569,(6624182.484374505,)
4621,(6375737.376633558,)
4672,(6017156.272191374,)
4999,(5939843.823492824,)
5099,(5887281.982685275,)
5104,(5596788.151920134,)
5298,(5555339.115113585,)
5352,(5537472.688168643,)
5436,(5327238.896497157,)
5487,(5282750.460252448,)
5531,(5225607.11879791,)
5557,(5202024.912687114,)
5707,(5115397.566715322,)
5720,(5109779.7709754985,)
5751,(5004533.773332649,)
5758,(4885142.393312308,)
6065,(4810155.098112208,)
6074,(4808896.042657979,)
6085,(4754671.685125944,)
6144,(4742187.793596703,)
6197,(4670931.247171207,)
6218,(4660666.898272734,)
6276,(4577880.314400205,)
6284,(4517330.2187600145,)
