Evaluations,Fitness
1,(np.float64(26142004.961548626),)
2,(np.float64(1513867.4913706246),)
16,(np.float64(786582.6301724312),)
60,(np.float64(753830.7646853342),)
169,(np.float64(721770.6305056427),)
263,(np.float64(671151.5865313465),)
482,(np.float64(471897.2666224055),)
640,(np.float64(331935.8373604758),)
1046,(np.float64(329314.5254844778),)
1182,(np.float64(328462.84502895223),)
1267,(np.float64(298242.6831929106),)
1298,(np.float64(186451.4561853451),)
1780,(np.float64(171902.49909116453),)
1969,(np.float64(168179.49694826303),)
2119,(np.float64(161529.67984069284),)
2128,(np.float64(144462.19291859661),)
2573,(np.float64(135623.34604494594),)
2645,(np.float64(122133.05092029924),)
2720,(np.float64(109778.73732729512),)
3376,(np.float64(106668.92899875685),)
3493,(np.float64(106259.19301495775),)
3545,(np.float64(101422.0244043641),)
3635,(np.float64(95549.23928072774),)
3841,(np.float64(86220.81527789186),)
4079,(np.float64(83323.73892820103),)
4159,(np.float64(81366.88445755826),)
4287,(np.float64(75729.2118826273),)
4352,(np.float64(68339.77408313472),)
4575,(np.float64(67868.42706195574),)
4705,(np.float64(67104.86884766021),)
4947,(np.float64(64648.82418993394),)
5017,(np.float64(64508.98528330532),)
5068,(np.float64(64281.57467874364),)
5139,(np.float64(62325.866491293425),)
5247,(np.float64(61792.92999502689),)
5254,(np.float64(61308.06827262061),)
5348,(np.float64(61008.53671171268),)
5399,(np.float64(59931.1526955597),)
5426,(np.float64(58942.84881939754),)
5654,(np.float64(58729.845647174014),)
5693,(np.float64(58474.21822873134),)
5779,(np.float64(57921.974612055084),)
5820,(np.float64(57614.307845069525),)
5979,(np.float64(57571.65756104847),)
5986,(np.float64(57312.739745492996),)
6027,(np.float64(56992.05906082704),)
6088,(np.float64(56737.731193715015),)
6114,(np.float64(56705.87133764633),)
6237,(np.float64(56341.91508367781),)
6248,(np.float64(56313.17039809368),)
6311,(np.float64(56260.54374760392),)
6341,(np.float64(56137.88013547515),)
6364,(np.float64(56041.92699641601),)
6484,(np.float64(56018.65828369933),)
6563,(np.float64(55943.42204239658),)
6658,(np.float64(55650.878478828425),)
6670,(np.float64(55588.92370828),)
6674,(np.float64(55105.43456276524),)
6687,(np.float64(54499.96093298508),)
6872,(np.float64(54399.84628704692),)
6931,(np.float64(54369.11456964216),)
7013,(np.float64(54336.98911593123),)
7027,(np.float64(53830.1609406384),)
7062,(np.float64(53570.20387019613),)
7250,(np.float64(53534.255589201064),)
7258,(np.float64(53454.57049208493),)
7294,(np.float64(53214.73368859214),)
7415,(np.float64(52890.89234122121),)
7464,(np.float64(52372.98986425576),)
7522,(np.float64(52197.68215088669),)
7678,(np.float64(52116.92854509359),)
7683,(np.float64(51901.87535517866),)
7690,(np.float64(51863.845476697235),)
7758,(np.float64(51552.579173753256),)
7836,(np.float64(51456.63642446243),)
7857,(np.float64(51277.87615014504),)
7886,(np.float64(51004.10180032288),)
7954,(np.float64(50986.16957800089),)
8054,(np.float64(50546.734546148604),)
8234,(np.float64(50461.2099549054),)
8243,(np.float64(50080.26056123811),)
8259,(np.float64(49785.22765054522),)
8293,(np.float64(49559.693570705946),)
8330,(np.float64(49507.02382063002),)
8348,(np.float64(49264.35174720386),)
8359,(np.float64(49229.397297581636),)
