Evaluations,Fitness
1,(1181.9623118346165,)
2,(1072.4469326500994,)
3,(1028.0335615706954,)
5,(1024.9718192341043,)
15,(994.3588363493977,)
33,(977.1903077038517,)
34,(955.083714076871,)
35,(951.1148609702932,)
38,(940.2015857255597,)
41,(933.6211340984386,)
44,(893.0312403328555,)
47,(762.2344291261414,)
222,(753.477059501946,)
1660,(750.860260787926,)
1695,(749.0190320140432,)
2993,(738.3853858296717,)
3724,(736.3441573786035,)
7329,(733.4200186983629,)
8641,(713.0186497962045,)
12914,(688.1167323232355,)
