Evaluations,Fitness
1,(np.float64(308310.72449222836),)
3,(np.float64(308170.2428657373),)
11,(np.float64(307813.31982606335),)
27,(np.float64(307606.2026585682),)
32,(np.float64(307519.5388447498),)
82,(np.float64(307158.402280809),)
194,(np.float64(306964.9759925785),)
275,(np.float64(306952.1827912808),)
773,(np.float64(306855.2516077819),)
1203,(np.float64(305910.79709278705),)
1464,(np.float64(305883.25451264286),)
1481,(np.float64(305405.3947057625),)
1728,(np.float64(304968.1435120701),)
2403,(np.float64(303935.2979334772),)
2468,(np.float64(301763.20957555616),)
2598,(np.float64(301346.9877066563),)
3323,(np.float64(300622.3206979375),)
3604,(np.float64(299153.11964162707),)
3608,(np.float64(294380.55457398546),)
3729,(np.float64(294211.9220934217),)
4810,(np.float64(286255.97656337894),)
4816,(np.float64(283459.34082160244),)
4929,(np.float64(283049.5877066439),)
6004,(np.float64(268100.9337541454),)
6553,(np.float64(267724.7801723716),)
6859,(np.float64(267566.60511653405),)
7204,(np.float64(234057.8041220215),)
7208,(np.float64(228011.6843306096),)
8414,(np.float64(227520.93542623357),)
8431,(np.float64(215382.66306533333),)
8452,(np.float64(201995.9323552123),)
8608,(np.float64(200146.6827913572),)
8634,(np.float64(188216.61649699678),)
8666,(np.float64(168238.48420300186),)
9610,(np.float64(129954.31097733874),)
34055,(np.float64(122048.84107695056),)
36429,(np.float64(113324.42087921691),)
38301,(np.float64(107024.90574144444),)
39003,(np.float64(98877.65369678705),)
40545,(np.float64(95632.32630775453),)
40893,(np.float64(83717.17955945367),)
42023,(np.float64(82037.67876196919),)
43642,(np.float64(80462.27718020573),)
43858,(np.float64(72766.7066015316),)
44224,(np.float64(69070.66160149276),)
44977,(np.float64(64270.56983709628),)
46336,(np.float64(60594.24423048159),)
46628,(np.float64(51740.41901807246),)
48793,(np.float64(50121.291006635765),)
48925,(np.float64(45790.30752854866),)
52136,(np.float64(45454.53072353576),)
52473,(np.float64(43616.567647252275),)
52866,(np.float64(41923.51930951119),)
53063,(np.float64(39279.63329491405),)
54595,(np.float64(38028.32381232753),)
55320,(np.float64(37453.014423140696),)
55491,(np.float64(35974.97689437974),)
55860,(np.float64(32843.38094924979),)
55921,(np.float64(32129.400570248887),)
57626,(np.float64(31808.952549772064),)
57858,(np.float64(31640.585601651514),)
58014,(np.float64(30088.00885712554),)
58198,(np.float64(29418.665892644643),)
58816,(np.float64(24090.65850495403),)
60410,(np.float64(22748.716323100067),)
62617,(np.float64(22174.9883777423),)
63209,(np.float64(20943.175790653077),)
63783,(np.float64(19668.58489853144),)
63851,(np.float64(19487.924370701345),)
64626,(np.float64(19168.698388766556),)
65025,(np.float64(18361.337405949376),)
65258,(np.float64(17638.260624955652),)
66122,(np.float64(16723.058186519916),)
66330,(np.float64(16241.590067550062),)
66412,(np.float64(16002.37827608212),)
67226,(np.float64(15157.092718153634),)
68221,(np.float64(13673.394182799686),)
70088,(np.float64(12998.026491590625),)
70141,(np.float64(12502.172496855628),)
71550,(np.float64(11617.931950450491),)
73685,(np.float64(9612.363831327275),)
76253,(np.float64(9422.376235526477),)
76818,(np.float64(9352.416163457096),)
76952,(np.float64(8131.631575872188),)
78261,(np.float64(7922.276735022568),)
78360,(np.float64(7583.881467374453),)
79318,(np.float64(7471.208903481573),)
80103,(np.float64(6734.54804733843),)
80549,(np.float64(6301.573424406273),)
81121,(np.float64(5946.5813507437915),)
81897,(np.float64(5737.315187395134),)
82126,(np.float64(5557.276188237015),)
82841,(np.float64(4792.045378682058),)
86673,(np.float64(4368.663074490518),)
90505,(np.float64(4112.569700603046),)
92573,(np.float64(4054.9517365997726),)
92839,(np.float64(3988.164733912943),)
93197,(np.float64(3615.087530349998),)
93783,(np.float64(3563.914351839563),)
94205,(np.float64(3396.5315729087615),)
94813,(np.float64(3189.307774047182),)
94864,(np.float64(3174.9786435675146),)
94890,(np.float64(2638.9463745130884),)
95769,(np.float64(2635.421426801621),)
96980,(np.float64(2213.542054000939),)
98166,(np.float64(2077.717308375472),)
100352,(np.float64(1985.7913192685826),)
100368,(np.float64(1888.7724413469325),)
100770,(np.float64(1872.9537796531276),)
101026,(np.float64(1801.0659546491254),)
101732,(np.float64(1771.466302708939),)
102587,(np.float64(1619.3234340632325),)
103684,(np.float64(1591.0401657531297),)
104430,(np.float64(1566.356627434955),)
104540,(np.float64(1533.000972824766),)
104655,(np.float64(1475.8874212442377),)
104699,(np.float64(1437.7779119865897),)
105102,(np.float64(1407.837811764522),)
105554,(np.float64(1392.5989180030117),)
105743,(np.float64(1333.0536462498596),)
105996,(np.float64(1159.8703127877825),)
106879,(np.float64(1141.2669285504728),)
107858,(np.float64(1133.7138407377772),)
109318,(np.float64(1132.8293021051238),)
109619,(np.float64(1047.8065046859167),)
110240,(np.float64(981.4602361198231),)
110584,(np.float64(979.1812970682477),)
110734,(np.float64(869.1716094383053),)
111880,(np.float64(824.4858140121906),)
111962,(np.float64(732.9083391128058),)
114443,(np.float64(674.1554007796124),)
114533,(np.float64(646.5506338598445),)
116518,(np.float64(514.3246728119177),)
118923,(np.float64(496.5904979186206),)
119224,(np.float64(474.0780109079072),)
119351,(np.float64(458.452169161181),)
120163,(np.float64(421.2163965088669),)
121107,(np.float64(351.5650662242572),)
122837,(np.float64(310.1081879258633),)
123776,(np.float64(301.81511199773416),)
125541,(np.float64(271.24811904693814),)
125882,(np.float64(255.41487257367447),)
127654,(np.float64(247.21926897546038),)
129840,(np.float64(208.599672659262),)
131249,(np.float64(184.46153177968915),)
132447,(np.float64(169.89180200031103),)
134610,(np.float64(166.2106528347806),)
135187,(np.float64(138.40644795868636),)
135790,(np.float64(126.49720615902652),)
138087,(np.float64(121.04127686549208),)
138439,(np.float64(119.14030484905437),)
138877,(np.float64(115.22342165600638),)
139230,(np.float64(112.6114657792698),)
