Evaluations,Fitness
1,(np.float64(19.898878397870835),)
3,(np.float64(6.951544065627553),)
17,(np.float64(2.1638539554912377),)
31,(np.float64(1.4368443166629579),)
60,(np.float64(1.0420548100448563),)
78,(np.float64(0.4510603764943344),)
295,(np.float64(0.44327882096001403),)
373,(np.float64(0.4135453031844012),)
433,(np.float64(0.39842170186540393),)
704,(np.float64(0.39793044636840413),)
716,(np.float64(0.39789044046110433),)
766,(np.float64(0.39789042362007976),)
848,(np.float64(0.39788745269579096),)
1007,(np.float64(0.39788742674032207),)
1056,(np.float64(0.3978873648523251),)
1130,(np.float64(0.39788736481707687),)
1140,(np.float64(0.3978873640610967),)
1154,(np.float64(0.3978873613958953),)
1162,(np.float64(0.39788735998473257),)
1222,(np.float64(0.39788735799629826),)
1268,(np.float64(0.3978873579275142),)
1278,(np.float64(0.3978873578061002),)
1306,(np.float64(0.39788735776469863),)
1335,(np.float64(0.3978873577582789),)
1353,(np.float64(0.3978873577556268),)
1375,(np.float64(0.3978873577479636),)
1385,(np.float64(0.3978873577376625),)
1387,(np.float64(0.39788735773485584),)
1412,(np.float64(0.39788735773013784),)
1475,(np.float64(0.3978873577298394),)
1537,(np.float64(0.39788735772977013),)
1639,(np.float64(0.3978873577297417),)
1640,(np.float64(0.39788735772973993),)
1659,(np.float64(0.39788735772973816),)
