Evaluations,Fitness
1,(np.float64(3617.3297055412754),)
2,(np.float64(3508.919793934033),)
3,(np.float64(3334.16412265823),)
4,(np.float64(2757.9105626083233),)
6,(np.float64(2434.452810342125),)
13,(np.float64(2302.6411241117207),)
21,(np.float64(2264.6927422347894),)
48,(np.float64(2246.7055966594803),)
63,(np.float64(2001.4948521257975),)
80,(np.float64(1713.6582763151328),)
205,(np.float64(1687.2211005938946),)
208,(np.float64(1669.116606596548),)
230,(np.float64(1489.9981909293804),)
319,(np.float64(1366.5393930557693),)
452,(np.float64(1271.1928515717352),)
590,(np.float64(1247.4329420767094),)
602,(np.float64(1182.966462167169),)
641,(np.float64(1122.5570948452153),)
667,(np.float64(1112.9287640839998),)
671,(np.float64(932.5918723839713),)
755,(np.float64(926.0857352783322),)
774,(np.float64(888.3333865401686),)
800,(np.float64(885.4053181668003),)
813,(np.float64(878.5673131050809),)
831,(np.float64(809.1263963553573),)
853,(np.float64(746.0779096003216),)
869,(np.float64(731.8630068220175),)
949,(np.float64(719.7579554437493),)
1014,(np.float64(710.495788224081),)
1119,(np.float64(652.1006297226052),)
1149,(np.float64(633.562864986015),)
1240,(np.float64(618.1931018461618),)
1263,(np.float64(554.622265645632),)
1397,(np.float64(536.1558844997313),)
1405,(np.float64(527.4309035105317),)
1493,(np.float64(524.3059948740748),)
1503,(np.float64(497.7762251709303),)
1537,(np.float64(483.66068152277944),)
1591,(np.float64(464.2639946639287),)
1668,(np.float64(460.90462373005204),)
1674,(np.float64(459.5325529862669),)
1708,(np.float64(451.5222860908054),)
1760,(np.float64(428.2813560658285),)
1798,(np.float64(420.8467530296375),)
1810,(np.float64(415.90946473075854),)
1860,(np.float64(410.93932757573356),)
1904,(np.float64(404.5495093743331),)
1907,(np.float64(366.52883223335647),)
2009,(np.float64(354.9528467959974),)
2077,(np.float64(349.87387525596546),)
2107,(np.float64(330.88206360273597),)
2170,(np.float64(322.9319004264006),)
2205,(np.float64(318.36901362421116),)
2210,(np.float64(302.4535823425386),)
2318,(np.float64(298.4653082784909),)
2361,(np.float64(297.44141292641297),)
2383,(np.float64(296.2430215212582),)
2398,(np.float64(294.50381036095877),)
2403,(np.float64(292.47010418475827),)
2435,(np.float64(284.8571506092745),)
2465,(np.float64(282.32155460787925),)
2481,(np.float64(273.7370872774068),)
2519,(np.float64(272.52689543331815),)
2572,(np.float64(265.570913953155),)
2618,(np.float64(261.2426290465322),)
2631,(np.float64(257.9125895665379),)
