Evaluations,Fitness
1,(258786.08277045895,)
2,(169687.1965693667,)
3,(159582.09948043944,)
56,(159088.2843322403,)
71,(159046.1260419847,)
81,(147581.66370506052,)
106,(143021.80055536222,)
184,(135449.1186849314,)
295,(121449.31349289144,)
390,(109956.95486170457,)
642,(108808.08174206692,)
655,(102160.84018998973,)
699,(98953.79026272277,)
808,(95396.46617321568,)
882,(89647.83446665358,)
972,(83750.62578912263,)
1041,(81368.69273169682,)
1064,(79535.64200767377,)
1107,(76520.49875898454,)
1152,(71021.51675547787,)
1154,(69283.91517270269,)
1277,(66050.24241367173,)
1322,(64096.2834101086,)
1331,(61845.3879375727,)
1365,(57357.38565821527,)
1441,(55916.72268525551,)
1447,(50110.16335765702,)
1481,(49348.496514754304,)
1531,(45115.16495888809,)
1626,(44204.2162509785,)
1741,(42969.13646182255,)
1855,(39920.78185283962,)
1924,(36820.38565442029,)
1995,(33704.223273778094,)
2047,(33478.04148555002,)
2100,(32996.44918527747,)
2216,(31414.586396487295,)
2255,(29517.06750179126,)
2402,(28169.765401859047,)
2484,(27440.187592625356,)
2489,(26411.76136350928,)
2535,(26168.23722960682,)
2601,(24664.184592425696,)
2712,(24467.126166975468,)
2784,(22629.393819656932,)
2881,(21623.889490878915,)
2986,(20912.257656774716,)
3063,(20643.852339327612,)
3109,(20236.466010865053,)
3156,(19373.012226373707,)
3194,(18855.193060695412,)
3271,(18659.04485157602,)
3307,(17356.901806622627,)
3569,(16640.293365809608,)
3696,(16603.865395512108,)
3754,(16149.224822423277,)
3757,(16121.281938369679,)
3938,(16080.84368727712,)
3966,(15777.801493332312,)
3981,(15585.881850621608,)
4146,(15417.89491288164,)
4161,(15216.393040256413,)
4213,(14732.506285738196,)
4313,(14332.499930912418,)
4406,(13376.844610011314,)
4753,(13372.542386234196,)
4823,(13367.905347001544,)
4838,(13098.388503586104,)
4911,(13046.620761628004,)
4989,(13012.25684000602,)
4993,(12661.032230580968,)
5065,(12647.040739128584,)
5087,(12621.120688715166,)
5112,(12551.393553502341,)
5190,(12452.654601038788,)
5208,(12408.412040760559,)
5216,(12296.310636568951,)
5339,(12200.491861839399,)
5389,(12009.949393887653,)
5570,(11922.130092773961,)
5573,(11892.11227735376,)
5607,(11671.043063211504,)
5758,(11593.639629491106,)
5783,(11592.452249245534,)
5799,(11484.931332898852,)
5881,(10921.103309691422,)
5987,(10410.592319786188,)
6057,(10353.877260881658,)
6175,(10145.99650192967,)
6286,(10045.24994529117,)
6379,(9963.205863328083,)
6452,(9926.101718855789,)
6554,(9889.826168037975,)
6619,(9827.811265056856,)
6725,(9805.705919057034,)
6790,(9804.398933329669,)
6823,(9792.046788943066,)
6903,(9779.852055737847,)
6949,(9634.557767852977,)
7203,(9549.88882105233,)
7281,(9491.162806221306,)
7376,(9483.02404270814,)
7520,(9466.359958033343,)
7571,(9409.601373494894,)
7661,(9359.867461609418,)
7696,(9345.325493936363,)
7712,(9326.33809968453,)
7807,(9274.253307701762,)
7865,(9085.655314159694,)
8169,(8933.7927952208,)
8218,(8732.812143456718,)
8311,(8731.983577910489,)
8404,(8669.910070542373,)
8498,(8625.170878236077,)
8503,(8446.393033161217,)
8664,(8398.497231322846,)
8736,(8181.412551192411,)
8780,(8076.691982354545,)
9201,(7981.670712836391,)
9409,(7939.196029475188,)
9424,(7931.757334036545,)
9433,(7929.54533078568,)
9442,(7911.691735890717,)
9453,(7911.337249238741,)
9504,(7881.117922178272,)
9510,(7877.565413894786,)
9537,(7869.891058975589,)
9588,(7866.579325070983,)
9595,(7866.374643263072,)
9625,(7859.564646501395,)
9679,(7833.299970908646,)
9763,(7826.934850028762,)
9856,(7816.405334437145,)
9904,(7809.713613886276,)
9909,(7796.909083314683,)
10011,(7795.708166959197,)
10033,(7790.29237675579,)
10068,(7789.369504545465,)
10158,(7788.424065627013,)
10164,(7777.639731793908,)
10169,(7776.576508828927,)
10263,(7775.737117278079,)
10341,(7772.61566630268,)
10350,(7768.894748976465,)
10386,(7764.868179103933,)
10545,(7760.438560144289,)
10589,(7732.1625459252045,)
10665,(7720.357468746117,)
10728,(7688.575619722066,)
10751,(7627.838107508725,)
10914,(7609.957582737566,)
11106,(7609.0186419411,)
11207,(7602.627753552365,)
11235,(7582.500605781672,)
11249,(7415.905015587954,)
11368,(7401.405092884084,)
11420,(7393.620086317657,)
11539,(7368.52283491915,)
11634,(7217.101569135669,)
11779,(7206.147932021411,)
11834,(7205.582476468784,)
11904,(7205.3986359560295,)
11972,(7205.367438313254,)
11980,(7200.995698441018,)
11998,(7199.847895830305,)
12007,(7098.928727961527,)
12120,(7094.577511017865,)
12172,(6763.901806860454,)
12380,(6527.621338858995,)
12451,(6431.9871278370165,)
12550,(6402.786860343011,)
12647,(6385.291764952264,)
12655,(6292.514298452984,)
12732,(6271.204011578979,)
12735,(6215.339516378666,)
12791,(6133.573733666622,)
12856,(5626.734505243472,)
12985,(5625.598447579923,)
13173,(5500.54012922461,)
13194,(5337.391376959057,)
13226,(5334.108473189674,)
13326,(5330.274477873119,)
13372,(5290.282201288778,)
13558,(5288.937293989763,)
13646,(5286.821838876303,)
13745,(5280.636735807516,)
13834,(5268.9280838696795,)
13889,(5247.874450668323,)
13992,(5239.168435820353,)
14107,(5228.698629853651,)
14216,(5218.542447878176,)
14266,(5190.81171127882,)
