Evaluations,Fitness
1,(np.float64(7009475.121497966),)
38,(np.float64(6494098.606973328),)
39,(np.float64(5990328.159468525),)
63,(np.float64(5331952.896631353),)
89,(np.float64(4774559.3639542265),)
118,(np.float64(4515668.0240483945),)
147,(np.float64(3968038.06651204),)
218,(np.float64(3819038.5526128574),)
228,(np.float64(2893525.1317683714),)
289,(np.float64(2818656.8893291024),)
301,(np.float64(2319350.387640946),)
304,(np.float64(2137344.6470166226),)
416,(np.float64(1981250.2907990671),)
510,(np.float64(1679716.5868734573),)
575,(np.float64(1622867.1534958533),)
580,(np.float64(1557509.623532083),)
664,(np.float64(1524700.0904211046),)
678,(np.float64(1471154.2639225551),)
681,(np.float64(1273654.0971034458),)
804,(np.float64(1240654.8107521303),)
852,(np.float64(1220005.3485902832),)
873,(np.float64(1184566.9925664628),)
874,(np.float64(1166072.5434155131),)
904,(np.float64(1151118.4368948871),)
932,(np.float64(1139412.6164896225),)
949,(np.float64(1057418.9605501448),)
966,(np.float64(1017474.2516551594),)
1020,(np.float64(1003916.2873169449),)
1069,(np.float64(996430.1341454368),)
1072,(np.float64(991059.006814572),)
1075,(np.float64(913645.1433850427),)
1085,(np.float64(910053.886485764),)
1200,(np.float64(882331.6190161554),)
1208,(np.float64(868500.0547965092),)
1221,(np.float64(807184.0033129946),)
1324,(np.float64(805547.0802700369),)
1349,(np.float64(789667.9956427126),)
1383,(np.float64(754236.9041173429),)
1476,(np.float64(750666.6885058882),)
1477,(np.float64(733025.340295834),)
1484,(np.float64(721306.1567860021),)
1485,(np.float64(690756.2191857547),)
1495,(np.float64(687259.3705701383),)
1512,(np.float64(647963.6985610061),)
1564,(np.float64(633718.7700226621),)
1570,(np.float64(627411.3282777423),)
1634,(np.float64(609349.3828072661),)
1694,(np.float64(590440.8825245079),)
1695,(np.float64(566073.5045545958),)
1734,(np.float64(565686.3971744988),)
1738,(np.float64(563361.586691563),)
1787,(np.float64(550453.0882850151),)
1802,(np.float64(544737.1925683393),)
1826,(np.float64(528902.8890433736),)
1831,(np.float64(520235.68528734625),)
1892,(np.float64(510477.60961753596),)
1944,(np.float64(505859.8670408352),)
1949,(np.float64(502178.0599679368),)
1954,(np.float64(498147.92720465217),)
2006,(np.float64(487818.1738825015),)
2027,(np.float64(468041.30960043246),)
2118,(np.float64(456284.59725318773),)
2145,(np.float64(451075.5122569273),)
2172,(np.float64(428354.61489140365),)
2182,(np.float64(410989.75388260506),)
2241,(np.float64(403473.9947480673),)
2275,(np.float64(399161.09011704905),)
2279,(np.float64(391763.90680382843),)
2329,(np.float64(388647.9911953681),)
2340,(np.float64(386512.8336641425),)
2357,(np.float64(375142.4907558538),)
2407,(np.float64(366885.0056206562),)
2548,(np.float64(361427.7883410235),)
2570,(np.float64(353453.4891075759),)
2636,(np.float64(352451.18987012294),)
2647,(np.float64(337108.9705581595),)
2687,(np.float64(332652.18013908056),)
2787,(np.float64(332355.3218550437),)
2807,(np.float64(330434.64943926834),)
2846,(np.float64(316827.23322401854),)
2862,(np.float64(309497.69009218033),)
2889,(np.float64(304161.41011955705),)
2963,(np.float64(303004.864120563),)
3015,(np.float64(286389.4270865462),)
3044,(np.float64(284528.97111832874),)
3071,(np.float64(280449.12115564523),)
3121,(np.float64(272953.9931137094),)
3200,(np.float64(265937.63012092357),)
3225,(np.float64(264085.4508741503),)
3235,(np.float64(260061.59204530032),)
3255,(np.float64(249229.52073493076),)
3259,(np.float64(242936.33073543548),)
3344,(np.float64(240310.79627190356),)
3388,(np.float64(238119.68445228285),)
3414,(np.float64(235331.66459039904),)
3452,(np.float64(233902.05225665038),)
3454,(np.float64(230799.2121412132),)
3472,(np.float64(228171.0694638089),)
3544,(np.float64(228019.1059880986),)
3595,(np.float64(224946.69597095734),)
3614,(np.float64(224846.19043402973),)
3632,(np.float64(224328.86814502944),)
3636,(np.float64(224271.78370133022),)
3646,(np.float64(224007.99031576124),)
3670,(np.float64(223083.06407963508),)
3679,(np.float64(221347.73745679238),)
3708,(np.float64(220195.97770867593),)
3714,(np.float64(218934.11305390985),)
3753,(np.float64(216589.8166557801),)
3797,(np.float64(209677.18810265954),)
