Evaluations,Fitness
1,(1214430977.3469238,)
3,(909573546.0082794,)
6,(820113913.5329576,)
9,(811012132.5830443,)
12,(654743143.2310723,)
29,(575394535.7223053,)
36,(527082635.4515661,)
39,(506830922.8979407,)
42,(421392937.21526605,)
63,(399379273.85702246,)
65,(364045350.7510268,)
66,(316827870.37992555,)
72,(302008604.84274375,)
91,(290832717.6886971,)
92,(264421474.75554994,)
93,(250526884.40293995,)
95,(217431351.14664367,)
96,(176254623.53404537,)
121,(156253850.65860656,)
122,(144281510.76088962,)
123,(142921341.35605407,)
124,(138154836.98319483,)
126,(107715745.21331011,)
151,(92988440.57698274,)
152,(78845999.72182658,)
158,(65342664.56434822,)
178,(61784141.84277242,)
181,(48513341.81264254,)
183,(47493600.77842648,)
188,(30054615.266402084,)
202,(29795221.022932008,)
211,(27258842.972924188,)
212,(18932275.96811256,)
218,(15022370.98967619,)
242,(8066154.140841682,)
257,(7740711.679091037,)
272,(4327636.6469330825,)
304,(3695241.6551489197,)
531,(3495807.131111342,)
552,(3345242.5054793484,)
564,(3009906.3733909833,)
585,(2946741.2709245402,)
637,(2644237.947889451,)
677,(2406682.5384661113,)
689,(2299430.886120305,)
794,(2101348.9548800937,)
846,(1832756.7576682854,)
873,(1527682.9041188303,)
918,(1327731.4420079112,)
933,(1125536.8482612923,)
945,(963208.0457974586,)
1071,(944550.1426923954,)
1088,(741052.5154946037,)
1130,(692956.3475361204,)
1190,(580777.9351363592,)
1210,(558426.5339530198,)
1273,(558300.5110093938,)
1548,(482844.9362104986,)
1639,(409196.55004242895,)
1825,(283420.22742888954,)
4348,(274793.9876423376,)
4352,(263915.4556188339,)
4705,(252889.07188110505,)
4736,(233942.875701298,)
5679,(199955.46893840528,)
6091,(183796.1574516407,)
6928,(180538.7640651911,)
7663,(176752.6863636347,)
7726,(146732.02107025895,)
8535,(133842.85072780112,)
8794,(101807.01487897789,)
10415,(78832.12808561041,)
