Evaluations,Fitness
1,(np.float64(1323.7520417501953),)
2,(np.float64(1263.4612056956123),)
3,(np.float64(1116.2242572959426),)
16,(np.float64(1104.0580148100094),)
20,(np.float64(1100.7591201579753),)
54,(np.float64(1049.6593675451945),)
463,(np.float64(1048.7199641994903),)
498,(np.float64(1022.719070625348),)
1956,(np.float64(1008.3890185978586),)
3864,(np.float64(994.8483767405735),)
4090,(np.float64(962.556550709663),)
4938,(np.float64(960.089000328954),)
5035,(np.float64(931.883958750281),)
6265,(np.float64(927.6049127313918),)
29844,(np.float64(817.5400661915202),)
35056,(np.float64(780.6380790061022),)
37266,(np.float64(780.4140743918438),)
37385,(np.float64(776.1866573687873),)
37732,(np.float64(760.6003329565248),)
38008,(np.float64(712.8137034203239),)
39336,(np.float64(706.562739118493),)
40398,(np.float64(669.5043951995104),)
44149,(np.float64(657.5592683134232),)
47405,(np.float64(645.2529365337015),)
49253,(np.float64(631.2476197687072),)
49659,(np.float64(610.5426904085609),)
51866,(np.float64(597.396885328132),)
55898,(np.float64(597.0938806132916),)
55974,(np.float64(562.5707778256791),)
57881,(np.float64(558.8185628996457),)
60312,(np.float64(552.4349271397928),)
60642,(np.float64(549.8574351096435),)
60664,(np.float64(536.3956390255182),)
62097,(np.float64(519.9577880654426),)
62173,(np.float64(506.0202715615504),)
72519,(np.float64(491.512294227572),)
75864,(np.float64(488.4685262435568),)
78306,(np.float64(487.00932743863075),)
81206,(np.float64(486.1573911916373),)
85906,(np.float64(471.54504211078364),)
99264,(np.float64(447.0706645792978),)
106834,(np.float64(445.24135651589097),)
109505,(np.float64(441.2812430647166),)
118733,(np.float64(436.05536808110844),)
130838,(np.float64(419.34669486663336),)
132164,(np.float64(407.52108931268464),)
177193,(np.float64(404.36492424107604),)
178207,(np.float64(387.6417592426698),)
189870,(np.float64(373.9599244331745),)
324175,(np.float64(372.6067270015453),)
335277,(np.float64(330.57638934706137),)
368375,(np.float64(326.089190647845),)
369547,(np.float64(325.39837460115166),)
370232,(np.float64(323.1320271261168),)
373094,(np.float64(318.64282177328954),)
374119,(np.float64(308.8998866277403),)
375893,(np.float64(303.1028312602913),)
376051,(np.float64(296.29043124347993),)
376479,(np.float64(291.0617400188047),)
377992,(np.float64(288.8206324861854),)
378460,(np.float64(266.85405241494743),)
379294,(np.float64(254.09257694917795),)
382656,(np.float64(249.77241858593572),)
385442,(np.float64(200.04462988608475),)
390249,(np.float64(195.8910374928857),)
393704,(np.float64(188.90149506900832),)
394978,(np.float64(185.240450672522),)
395977,(np.float64(181.82128064564574),)
396699,(np.float64(181.42182273164656),)
396900,(np.float64(180.14029788747536),)
397975,(np.float64(173.1027898655807),)
398642,(np.float64(161.7176442159398),)
398723,(np.float64(154.96400959296585),)
399337,(np.float64(152.63518681926251),)
400418,(np.float64(134.8931224813009),)
402630,(np.float64(121.10727120797361),)
403278,(np.float64(109.56174430450181),)
403665,(np.float64(88.05332191161978),)
407086,(np.float64(87.63514812664744),)
408178,(np.float64(78.95475170393877),)
409794,(np.float64(63.609876683778),)
414078,(np.float64(60.108643018013595),)
415206,(np.float64(52.1881872198943),)
415481,(np.float64(51.10010141493615),)
417744,(np.float64(47.08656646077873),)
418268,(np.float64(44.37137858416884),)
419044,(np.float64(43.141359380184895),)
420603,(np.float64(42.721399233310876),)
420948,(np.float64(31.71075098876986),)
425230,(np.float64(28.358991249543692),)
427584,(np.float64(26.60412499945312),)
427857,(np.float64(25.524785545107534),)
429556,(np.float64(24.69450401624954),)
429649,(np.float64(18.17972044346004),)
435748,(np.float64(17.508197582498724),)
437053,(np.float64(17.010134751677015),)
437556,(np.float64(16.14334666146783),)
438010,(np.float64(14.911723641973708),)
438069,(np.float64(14.861976054864272),)
438230,(np.float64(14.848028435112042),)
438447,(np.float64(13.713997285300707),)
440045,(np.float64(13.584674392725333),)
440131,(np.float64(13.255608652029082),)
440913,(np.float64(12.975237397431783),)
441060,(np.float64(12.451922933489413),)
441568,(np.float64(12.408095904426773),)
441778,(np.float64(12.347969061606477),)
442020,(np.float64(10.788531264281914),)
444707,(np.float64(10.59202999956392),)
445209,(np.float64(10.241933766573197),)
445332,(np.float64(10.202869708814433),)
445386,(np.float64(8.740804804523009),)
446573,(np.float64(8.526751944871421),)
447642,(np.float64(8.362738499880834),)
448148,(np.float64(8.101085050893062),)
448154,(np.float64(7.746208435618655),)
448827,(np.float64(7.693198474109067),)
449663,(np.float64(7.61557842350237),)
450005,(np.float64(7.024761414335444),)
450170,(np.float64(6.223546732564273),)
451330,(np.float64(5.970673776797639),)
451366,(np.float64(5.915854316716832),)
451833,(np.float64(5.89407737793033),)
453733,(np.float64(5.564835370289302),)
454892,(np.float64(5.518571042314193),)
455162,(np.float64(5.4211851867107725),)
455375,(np.float64(4.597609578883407),)
456017,(np.float64(4.544433790504399),)
456288,(np.float64(4.543709608399126),)
456722,(np.float64(4.0279514663139935),)
457934,(np.float64(3.762703353117331),)
459095,(np.float64(3.6111123189393766),)
459135,(np.float64(3.3376951982303353),)
460104,(np.float64(3.29716975942938),)
462404,(np.float64(3.0731130173086285),)
462786,(np.float64(3.0031246061136017),)
463036,(np.float64(2.588968535871004),)
464193,(np.float64(2.2752498234598306),)
466091,(np.float64(2.0541781396060514),)
466937,(np.float64(1.93407638559529),)
468347,(np.float64(1.9255626393253351),)
468762,(np.float64(1.7159645624998348),)
468955,(np.float64(1.6889188756874773),)
469699,(np.float64(1.6417937851171018),)
470576,(np.float64(1.5315822845896037),)
471766,(np.float64(1.4280419152283912),)
472127,(np.float64(1.2072575094465492),)
472958,(np.float64(1.146254021445543),)
475212,(np.float64(1.1296229480797138),)
475289,(np.float64(1.0888572983778886),)
475349,(np.float64(0.8907454122413583),)
475988,(np.float64(0.8692891416619659),)
476087,(np.float64(0.8525924860332452),)
476542,(np.float64(0.8491645409992543),)
478848,(np.float64(0.7748373519586949),)
479611,(np.float64(0.6563368250500616),)
480315,(np.float64(0.6331915574056666),)
480454,(np.float64(0.6196485242418248),)
480586,(np.float64(0.5815704223621196),)
483808,(np.float64(0.5763527857596955),)
483812,(np.float64(0.5727091705299472),)
484402,(np.float64(0.5606190287915069),)
484522,(np.float64(0.4629056168342913),)
485076,(np.float64(0.4028493878103063),)
486993,(np.float64(0.3920375839059034),)
488547,(np.float64(0.39071726129509443),)
489469,(np.float64(0.3824342463146877),)
489799,(np.float64(0.3530331533157778),)
490337,(np.float64(0.3437754535932527),)
490535,(np.float64(0.3196412033571505),)
491021,(np.float64(0.3176097504244808),)
491373,(np.float64(0.30902624888005903),)
491782,(np.float64(0.21521615211236167),)
495666,(np.float64(0.20756860658229925),)
496876,(np.float64(0.19900573587244708),)
497725,(np.float64(0.19601563785886356),)
497942,(np.float64(0.171281154346957),)
498455,(np.float64(0.16974905427503018),)
499018,(np.float64(0.16542187917002593),)
500209,(np.float64(0.15812752416161402),)
501573,(np.float64(0.1536963100891171),)
502174,(np.float64(0.14411981114335504),)
502234,(np.float64(0.14173907266876995),)
503474,(np.float64(0.13694113147221287),)
504022,(np.float64(0.10390710402009518),)
504866,(np.float64(0.09533384525275324),)
506528,(np.float64(0.09036548927349486),)
508377,(np.float64(0.08854398692176346),)
508433,(np.float64(0.08753205884045201),)
509439,(np.float64(0.0719776889534387),)
509898,(np.float64(0.07148036434637106),)
511819,(np.float64(0.0702776913294656),)
512664,(np.float64(0.06246151990899307),)
513929,(np.float64(0.06220046297141835),)
514106,(np.float64(0.06163352831026714),)
514843,(np.float64(0.05933273825064589),)
515275,(np.float64(0.05844466902010481),)
516007,(np.float64(0.05823775145927357),)
516497,(np.float64(0.04830470935075937),)
517202,(np.float64(0.04785924446446188),)
517449,(np.float64(0.04649531846530408),)
518090,(np.float64(0.04543709034328458),)
518290,(np.float64(0.04203976870394399),)
520053,(np.float64(0.041698122198909005),)
520476,(np.float64(0.038549841508370264),)
521172,(np.float64(0.0377489025494242),)
521368,(np.float64(0.03616739237929778),)
521763,(np.float64(0.035759759970119376),)
522202,(np.float64(0.03514253840080528),)
522361,(np.float64(0.03421010501313049),)
522700,(np.float64(0.028944533324988697),)
523477,(np.float64(0.028874506324655158),)
524054,(np.float64(0.026795025643878034),)
524715,(np.float64(0.026637947542894835),)
524972,(np.float64(0.025674084046158896),)
526633,(np.float64(0.02172949313717254),)
527528,(np.float64(0.021645125671966525),)
527591,(np.float64(0.019505653599026118),)
528227,(np.float64(0.01870719636156082),)
531558,(np.float64(0.01701368115971036),)
532828,(np.float64(0.016541566380055883),)
532983,(np.float64(0.016085391856336173),)
533825,(np.float64(0.014647675075593725),)
534532,(np.float64(0.011601271188055762),)
540784,(np.float64(0.011488792922136781),)
540998,(np.float64(0.0114376093156352),)
541633,(np.float64(0.010929146024068359),)
541748,(np.float64(0.010635489637820683),)
543197,(np.float64(0.010425131947044974),)
543618,(np.float64(0.00965652906768355),)
543777,(np.float64(0.0094045704194059),)
543871,(np.float64(0.008532750523386312),)
544040,(np.float64(0.008434170481677938),)
544577,(np.float64(0.008310728611149898),)
545450,(np.float64(0.007884471118018155),)
546262,(np.float64(0.007601037454719517),)
547327,(np.float64(0.007531158999540821),)
547497,(np.float64(0.007293692836128685),)
548632,(np.float64(0.006690520413712875),)
549279,(np.float64(0.005550289482584958),)
551522,(np.float64(0.005218331164769552),)
554193,(np.float64(0.005192669942402972),)
554415,(np.float64(0.0047113639647022865),)
554685,(np.float64(0.004559415543781142),)
555634,(np.float64(0.004492045002848499),)
557020,(np.float64(0.004432297991002088),)
557258,(np.float64(0.004195958269633593),)
558085,(np.float64(0.0035078567728987764),)
561441,(np.float64(0.0032911355501710204),)
564369,(np.float64(0.003289605205054613),)
564372,(np.float64(0.003216722039724118),)
564451,(np.float64(0.0027394002052005817),)
