Evaluations,Fitness
1,(2055.0347569681435,)
2,(1668.083407015294,)
3,(1454.8801106147544,)
39,(1371.588172417389,)
127,(1153.4739556923237,)
143,(874.9084673943319,)
264,(815.8203640929654,)
269,(805.6702180198973,)
273,(785.5096774362444,)
301,(662.0574540713924,)
357,(645.844204291422,)
426,(430.511812550391,)
706,(430.4914707821394,)
717,(428.8340081608734,)
744,(427.82233549627955,)
749,(405.34025509537736,)
773,(379.6343057918568,)
800,(370.82165127905756,)
838,(370.5620925794735,)
849,(298.00917228450885,)
1013,(286.36462668980215,)
1090,(274.5007410035599,)
1140,(260.58112797435587,)
1222,(253.4435158347926,)
1263,(253.02961221328079,)
1369,(252.82503391734284,)
1395,(250.36752411226334,)
1405,(244.72196367328158,)
1436,(244.46684202920324,)
1437,(244.0584683010901,)
1459,(230.87883257856186,)
1488,(218.25014376130696,)
1588,(207.79469366261335,)
1634,(206.6016609383114,)
1672,(195.23769976572285,)
1721,(194.24033455987453,)
1733,(187.4826072632006,)
1838,(186.72902459112962,)
1860,(186.47172708073703,)
1861,(173.72814303279972,)
1922,(169.56875760026895,)
1929,(164.67365971589575,)
2036,(156.3780409078919,)
2124,(150.73770642191153,)
2186,(147.7352738478771,)
2192,(147.50590558629744,)
2277,(146.83254496911044,)
2286,(145.54785846537243,)
2300,(145.32199731961458,)
2313,(144.81887283192933,)
2321,(141.95271268310591,)
2362,(138.82923698026573,)
2393,(137.74964101316834,)
2464,(135.54262887083345,)
2484,(135.46314228427437,)
2496,(134.96333971763238,)
2515,(134.91262434659862,)
2536,(134.36894084695567,)
2544,(133.4755038361547,)
2601,(128.32649889573216,)
2620,(127.86911157731481,)
2658,(122.77271368235557,)
2692,(120.4798821222997,)
2746,(120.17983569622247,)
2760,(115.21035383489495,)
2803,(113.78014434411745,)
2809,(112.78638145412735,)
2838,(111.14273750792393,)
2860,(109.6209976935769,)
2912,(109.51977213656978,)
2945,(106.28616375406425,)
3010,(104.51932969444582,)
3013,(102.40613879665229,)
3052,(99.89753612783782,)
3138,(97.65082856350766,)
3170,(96.56285609391635,)
3201,(96.01555214488243,)
3256,(95.94246062774978,)
3261,(94.94142161552969,)
3269,(94.02649475251337,)
3273,(92.86936249913475,)
3289,(92.59665907925076,)
3343,(92.22805725809904,)
3365,(91.3145317003727,)
3378,(89.98561125851579,)
3394,(89.88718738414272,)
3415,(88.68443896983808,)
3443,(88.32889356830532,)
3444,(87.96392443645591,)
3445,(86.07733724704228,)
3482,(85.86146680198048,)
3531,(85.40703999294777,)
3545,(85.08350504139784,)
3577,(84.82137470070694,)
3596,(84.20872468674406,)
3606,(83.85479019918947,)
3625,(83.32611561256785,)
3630,(81.54417518433975,)
3656,(81.23185581585855,)
3668,(78.73039268055527,)
3751,(77.66704561971936,)
3789,(75.9140625888655,)
3904,(75.33198824230693,)
3933,(73.83008721352228,)
4008,(73.61723279999563,)
4017,(72.08259903783645,)
4023,(71.91457719365616,)
4053,(71.49519461176055,)
4112,(69.53319474452765,)
4154,(67.57410417828652,)
4284,(67.27249712806638,)
4321,(66.986091157757,)
4325,(66.8943461358729,)
4343,(65.84752327780956,)
4416,(65.42826374830624,)
4476,(64.75212689991227,)
4505,(64.15308068836623,)
4540,(64.0743477270332,)
4632,(63.1015687291179,)
4647,(62.444264572720876,)
4679,(62.148291190589966,)
4722,(61.483018202703214,)
4749,(59.26193466760113,)
4804,(59.18790126714966,)
4826,(58.6848939371589,)
4850,(58.31811183858318,)
4859,(56.703070116754475,)
4889,(56.05185605502041,)
4898,(56.01003363429761,)
4940,(56.00929692212868,)
4951,(54.93209220212287,)
4992,(54.782705206273896,)
5058,(54.09255900000854,)
5070,(53.991347179865116,)
5081,(53.02220323561147,)
5127,(52.76779316907412,)
5167,(52.67198073376436,)
5199,(52.109238621998365,)
5200,(51.61895546360385,)
5218,(50.76654418176032,)
5311,(50.57246385169011,)
5341,(50.38046910272776,)
