Evaluations,Fitness
1,(np.float64(8286081.691739442),)
13,(np.float64(7965920.134150702),)
14,(np.float64(7456933.718859313),)
30,(np.float64(7278006.038240783),)
39,(np.float64(6496626.347549013),)
85,(np.float64(4735603.352219637),)
153,(np.float64(4128079.1791341132),)
342,(np.float64(4021412.628287544),)
362,(np.float64(3846589.166381049),)
485,(np.float64(3617960.491837103),)
504,(np.float64(3499748.276534671),)
535,(np.float64(3247919.134815884),)
556,(np.float64(3201176.7556015784),)
568,(np.float64(3009215.6743864347),)
598,(np.float64(2761910.727130303),)
656,(np.float64(2706309.5474459715),)
711,(np.float64(2650769.133004137),)
733,(np.float64(2424579.9974647514),)
762,(np.float64(1889057.9150602862),)
937,(np.float64(1847485.9077572857),)
979,(np.float64(1625595.637063545),)
1111,(np.float64(1545497.1239382466),)
1177,(np.float64(1527090.06734488),)
1202,(np.float64(1451265.830641543),)
1264,(np.float64(1425514.5313297962),)
1295,(np.float64(1406516.6306460563),)
1338,(np.float64(1323906.087530654),)
1355,(np.float64(1282366.909175059),)
1402,(np.float64(1272803.671693242),)
1417,(np.float64(1231930.5395605601),)
1455,(np.float64(1218385.528610791),)
1460,(np.float64(1149937.9238059318),)
1472,(np.float64(1142877.3521438448),)
1477,(np.float64(1139112.7792621003),)
1525,(np.float64(1091040.8180801647),)
1614,(np.float64(1086523.9685521054),)
1619,(np.float64(1084316.1881059262),)
1672,(np.float64(1079691.3571934244),)
1693,(np.float64(1054648.4226302905),)
1700,(np.float64(1053391.3742815375),)
1713,(np.float64(1033339.21506455),)
1714,(np.float64(1019977.7556804577),)
1729,(np.float64(1015646.8041554674),)
1743,(np.float64(993096.591701966),)
1759,(np.float64(909639.9392745398),)
1785,(np.float64(868442.0511920522),)
1868,(np.float64(845909.8510998904),)
1894,(np.float64(822612.3108503884),)
2015,(np.float64(817805.2902921592),)
2016,(np.float64(774881.7190250031),)
2046,(np.float64(758898.0201570122),)
2048,(np.float64(751526.961658204),)
2110,(np.float64(727178.6388855551),)
2191,(np.float64(718137.4092811845),)
2212,(np.float64(711730.0523741166),)
2213,(np.float64(705571.1837126528),)
2218,(np.float64(693511.1354466822),)
2235,(np.float64(679100.9692708415),)
2254,(np.float64(675321.8697671812),)
2300,(np.float64(662840.8124478145),)
2304,(np.float64(655770.2813542072),)
2323,(np.float64(655031.1103681851),)
2333,(np.float64(650090.4348805379),)
2347,(np.float64(640714.1673720409),)
2383,(np.float64(640314.7365013335),)
2394,(np.float64(639033.4369453954),)
2400,(np.float64(602934.8078774177),)
2418,(np.float64(599553.5966818477),)
2460,(np.float64(597790.0707746063),)
2483,(np.float64(585230.1240197299),)
2487,(np.float64(578580.0176827888),)
2492,(np.float64(576924.6384331888),)
2553,(np.float64(569735.5195210119),)
2559,(np.float64(563676.7119562083),)
2572,(np.float64(555725.3939293498),)
2584,(np.float64(547882.694076598),)
2613,(np.float64(523738.62543355295),)
2682,(np.float64(519491.4893862416),)
2716,(np.float64(496962.8476436199),)
2756,(np.float64(479846.0831939482),)
2771,(np.float64(473120.33768323367),)
2844,(np.float64(471740.6336707292),)
2855,(np.float64(466679.05819830584),)
2905,(np.float64(455466.04610173765),)
2933,(np.float64(451309.39581532736),)
2953,(np.float64(442566.86235984275),)
3022,(np.float64(436972.68603899353),)
3058,(np.float64(433138.3464793019),)
3135,(np.float64(428199.14693834883),)
3162,(np.float64(426759.0392402461),)
3167,(np.float64(420794.265657409),)
3172,(np.float64(410006.1963855567),)
3191,(np.float64(408670.8443180781),)
3213,(np.float64(407937.4212592387),)
3274,(np.float64(400089.14360536635),)
3310,(np.float64(398646.05174848624),)
3377,(np.float64(393310.47547753557),)
3407,(np.float64(387976.5921197477),)
3408,(np.float64(385390.8151020201),)
3410,(np.float64(382883.9698153256),)
3463,(np.float64(378565.51881864155),)
3467,(np.float64(368775.2834216681),)
3537,(np.float64(352931.6481740689),)
3633,(np.float64(352647.0534672902),)
3635,(np.float64(346712.11640551506),)
3645,(np.float64(339172.03691497265),)
3696,(np.float64(331439.46046653774),)
3784,(np.float64(329468.3726599141),)
3834,(np.float64(325760.607216764),)
3848,(np.float64(325467.3586646211),)
3907,(np.float64(325276.9873796157),)
3911,(np.float64(319017.98865555157),)
3935,(np.float64(316439.4085429671),)
3956,(np.float64(312649.1099336374),)
4059,(np.float64(304623.16795643995),)
4121,(np.float64(304031.5025802134),)
4164,(np.float64(302624.55453356536),)
4171,(np.float64(302498.8758886726),)
4212,(np.float64(299388.4556527763),)
4219,(np.float64(296424.08886806044),)
4226,(np.float64(294986.44495347433),)
4265,(np.float64(294313.64251307165),)
4281,(np.float64(283574.9819541521),)
4356,(np.float64(275439.4064960148),)
4447,(np.float64(271816.0341687129),)
4463,(np.float64(271797.4125642479),)
4489,(np.float64(271720.65359926893),)
4532,(np.float64(271319.6382412402),)
4533,(np.float64(267536.8037370591),)
4585,(np.float64(266270.7334155996),)
4594,(np.float64(261884.91966081783),)
