Evaluations,Fitness
1,(21.162927680647027,)
3,(20.915645290829183,)
81,(20.81333550585463,)
126,(20.555374852453504,)
352,(20.509239780901904,)
498,(20.422052813232508,)
500,(20.312886775746904,)
658,(20.002593316619105,)
956,(19.972034091342994,)
979,(19.939754397605796,)
984,(19.862958224989352,)
988,(19.81972049338137,)
1076,(19.746489078112607,)
1102,(19.346115212229677,)
1443,(18.906151220823272,)
1554,(18.693859164071455,)
1683,(18.554324637720278,)
1713,(18.50205013365385,)
1735,(18.019142686274062,)
2024,(17.95442146220323,)
2085,(17.135502916430255,)
2386,(16.74143096163223,)
2575,(16.581195487926998,)
2721,(16.483281567617485,)
2837,(16.233980997875346,)
2964,(16.03642512976337,)
3050,(15.911287990625677,)
3057,(15.610585582869803,)
3077,(15.577940507584032,)
3138,(15.23359498221925,)
3206,(14.701392033084883,)
3592,(14.63011389577675,)
3596,(14.469603009392152,)
3669,(14.42859348483531,)
3794,(14.311178819796803,)
3927,(14.143668795431806,)
3986,(14.094970915020255,)
4003,(13.990140554799538,)
4280,(13.928311763276623,)
4289,(13.85902779322533,)
4313,(13.845399283542626,)
4323,(13.639973951969846,)
4368,(13.487539633830684,)
4564,(13.462038534051029,)
4617,(13.455710023732212,)
4622,(13.366219137063652,)
4634,(13.296487471311343,)
4654,(13.250670333137899,)
4849,(13.133324136355382,)
4923,(13.090053219635362,)
4947,(13.067161542779447,)
5028,(13.065454388084587,)
5053,(13.054126158759457,)
5118,(12.898871933035645,)
5224,(12.892626941425846,)
5232,(12.872659443972106,)
5310,(12.742010792584475,)
5358,(12.732255273228594,)
5429,(12.716403188650942,)
5446,(12.682960651669585,)
5486,(12.612678531029031,)
5492,(12.610941833589168,)
5497,(12.507488265410553,)
5579,(12.397622249522401,)
5730,(12.369340596669378,)
5731,(12.271670010157973,)
5915,(12.255931794111333,)
5964,(12.24089427914818,)
5983,(12.162409692380407,)
6066,(12.135339813304448,)
6120,(12.08923478113568,)
6150,(11.956231831168875,)
6270,(11.797251839558323,)
6328,(11.722239696384959,)
6518,(11.712481061218577,)
6730,(11.712291598604866,)
6740,(11.71027818832795,)
6852,(11.686467820684245,)
6908,(11.679828119828947,)
6910,(11.671457177553805,)
6911,(11.65125347737721,)
6936,(11.647266926326239,)
6940,(11.590708140626099,)
7061,(11.497789585350853,)
7069,(11.45357402418645,)
7193,(11.448320781707908,)
7202,(11.43465038353673,)
7271,(11.416651965751825,)
7278,(11.415712338771618,)
7352,(11.396969629049067,)
7397,(11.389889204903076,)
7446,(11.374165459495869,)
7482,(11.330843140518304,)
7540,(11.327051354032273,)
7585,(11.29432006504883,)
7641,(11.25262274374741,)
7681,(11.248559011990785,)
7740,(11.24662649159476,)
7750,(11.182027683167926,)
7800,(11.178498128947654,)
7847,(11.162081575093588,)
7901,(11.161816571792134,)
7916,(11.106244488991202,)
7998,(11.063313199302154,)
8035,(11.040445365572785,)
8064,(11.033470010421937,)
8147,(11.009206968699141,)
8159,(10.946133960541768,)
8233,(10.826521325591852,)
8575,(10.764694330615743,)
8633,(10.728628633992919,)
8690,(10.69493452299661,)
8942,(10.682996504875579,)
8975,(10.671619272312787,)
9065,(10.577426076090227,)
9499,(10.552509002656505,)
9600,(10.55062185062984,)
9724,(10.547837366614289,)
9728,(10.517141967995498,)
9758,(10.493347275084243,)
10021,(10.489033719820196,)
10028,(10.466453663515205,)
10104,(10.464971672636816,)
10118,(10.443936447467426,)
10173,(10.44072585606914,)
10228,(10.432627363361902,)
10263,(10.415892618223353,)
10338,(10.404160802970516,)
10406,(10.382481967231133,)
10464,(10.380770553970272,)
10546,(10.373663063460587,)
10589,(10.373514645784471,)
10597,(10.371681473685426,)
10715,(10.370739688455759,)
10720,(10.341775438313862,)
10738,(10.176218938733742,)
13085,(10.12135043934168,)
13190,(10.12113843165693,)
13262,(10.119138259562678,)
13269,(10.113193978993841,)
13345,(10.112577224458551,)
13404,(10.111512832796787,)
13453,(10.101879821258233,)
13515,(10.087792646814696,)
13574,(10.087043309777684,)
13633,(10.086421570748382,)
13751,(10.084299382123005,)
13793,(10.071721886104246,)
13904,(10.056744900927072,)
13934,(10.054618411207946,)
13962,(10.036514634616626,)
14060,(10.02103147026196,)
14071,(9.94257464351869,)
14128,(9.940764732156136,)
14164,(9.938490158312687,)
14212,(9.905456729743534,)
14297,(9.90417188285504,)
14305,(9.900975716416127,)
