Evaluations,Fitness
1,(np.float64(232789.06490841944),)
31,(np.float64(231827.23870686805),)
36,(np.float64(221937.7290800456),)
61,(np.float64(220743.0616683678),)
66,(np.float64(210578.23925885875),)
96,(np.float64(200298.74943767185),)
126,(np.float64(191099.25961648507),)
156,(np.float64(182979.76979529814),)
186,(np.float64(175940.27997411133),)
216,(np.float64(169980.7901529245),)
246,(np.float64(165101.30033173758),)
270,(np.float64(162283.89254176168),)
276,(np.float64(161145.1506332065),)
300,(np.float64(154471.27087165814),)
330,(np.float64(147719.38275924601),)
360,(np.float64(142028.2282045253),)
390,(np.float64(137397.807207496),)
420,(np.float64(133828.11976815815),)
450,(np.float64(131319.16588651165),)
480,(np.float64(129870.94556255663),)
495,(np.float64(125668.23880320652),)
525,(np.float64(120107.1027040931),)
555,(np.float64(115598.49889605594),)
585,(np.float64(112142.42737909508),)
615,(np.float64(109738.88815321041),)
645,(np.float64(108387.88121840198),)
675,(np.float64(108089.4065746698),)
706,(np.float64(108068.47044251474),)
723,(np.float64(105363.66299699254),)
753,(np.float64(103405.13354552291),)
763,(np.float64(103160.8397544697),)
783,(np.float64(99130.4295039609),)
813,(np.float64(95629.48197952894),)
843,(np.float64(92902.29097222709),)
873,(np.float64(90948.85648205539),)
888,(np.float64(89368.12105456491),)
903,(np.float64(88914.25706557154),)
912,(np.float64(88481.6282660696),)
918,(np.float64(86527.52910908325),)
942,(np.float64(85729.03816208041),)
948,(np.float64(84648.62257708733),)
966,(np.float64(84587.00551627147),)
972,(np.float64(84028.91985407523),)
978,(np.float64(83731.40145857717),)
996,(np.float64(83038.30686337825),)
1025,(np.float64(82693.15845836588),)
1026,(np.float64(82487.32771159786),)
1032,(np.float64(81505.74697842222),)
1054,(np.float64(81038.00565273732),)
1055,(np.float64(79628.46524943403),)
1084,(np.float64(77530.83014608876),)
1085,(np.float64(77235.52586810512),)
1114,(np.float64(74406.5205873931),)
1143,(np.float64(73945.36685578145),)
1144,(np.float64(72092.06791967613),)
1173,(np.float64(71835.36487589795),)
1174,(np.float64(70587.4721429379),)
1204,(np.float64(69892.73325717832),)
1209,(np.float64(69609.05661317971),)
1234,(np.float64(68054.46694956314),)
1264,(np.float64(66804.40413572772),)
1273,(np.float64(66398.91987696441),)
1291,(np.float64(65881.92759800408),)
1294,(np.float64(65677.69840003354),)
1303,(np.float64(64464.164205856636),)
1321,(np.float64(63767.624902380194),)
1332,(np.float64(63554.73350182669),)
1333,(np.float64(63327.792203854246),)
1336,(np.float64(63238.33505202037),)
1351,(np.float64(61529.9234008685),)
1362,(np.float64(60973.505216084355),)
1381,(np.float64(60957.84843467268),)
1385,(np.float64(60908.75719743827),)
1386,(np.float64(60891.42383686614),)
1389,(np.float64(60611.121737106376),)
1392,(np.float64(59038.633360336215),)
1413,(np.float64(59000.77879762051),)
1414,(np.float64(58946.855340293725),)
1415,(np.float64(58502.9220071467),)
1419,(np.float64(58447.65087181668),)
1422,(np.float64(57750.11793458224),)
1442,(np.float64(57457.70042328752),)
1443,(np.float64(57062.46484882393),)
1445,(np.float64(56945.165066163434),)
1457,(np.float64(56767.71138629662),)
1465,(np.float64(56010.80913939163),)
1472,(np.float64(55477.15715458302),)
1475,(np.float64(55032.3566843344),)
1495,(np.float64(54534.937533927485),)
1502,(np.float64(53571.12423136229),)
1531,(np.float64(52547.5463727726),)
1532,(np.float64(52291.35521646386),)
1548,(np.float64(52213.71553154147),)
1560,(np.float64(52188.44991763494),)
1561,(np.float64(51086.71108919882),)
