Evaluations,Fitness
1,(np.float64(3245.099365216716),)
2,(np.float64(2876.7029865572827),)
4,(np.float64(2638.327677851914),)
12,(np.float64(2616.339389170893),)
24,(np.float64(2527.519562918433),)
25,(np.float64(2336.687078782298),)
53,(np.float64(2297.0438219115026),)
54,(np.float64(2230.4779461043036),)
65,(np.float64(2214.639957809456),)
90,(np.float64(2092.7696083945643),)
102,(np.float64(2039.3775354535398),)
115,(np.float64(2003.7373237338334),)
236,(np.float64(1923.3181563063276),)
307,(np.float64(1647.4044821928112),)
436,(np.float64(1614.4317781341947),)
441,(np.float64(1604.4126861354887),)
474,(np.float64(1587.412802824161),)
510,(np.float64(1524.2100164496576),)
559,(np.float64(1492.3032086829116),)
591,(np.float64(1457.117432502214),)
640,(np.float64(1384.3626738861033),)
709,(np.float64(1352.7158705552597),)
779,(np.float64(1290.0699953346777),)
805,(np.float64(1278.8317595828316),)
818,(np.float64(1212.2083070844299),)
871,(np.float64(1207.7213403384717),)
877,(np.float64(1205.6356420775487),)
879,(np.float64(1132.3276993885988),)
973,(np.float64(1045.9382138075753),)
1206,(np.float64(990.0950269626094),)
1215,(np.float64(930.229128050939),)
1284,(np.float64(876.2983350829886),)
1297,(np.float64(740.9002537126767),)
1373,(np.float64(619.7702487451804),)
1931,(np.float64(601.4156028055346),)
1997,(np.float64(597.7416170212576),)
2000,(np.float64(584.8913900014173),)
2002,(np.float64(578.4553075602792),)
2015,(np.float64(571.7861472246152),)
2026,(np.float64(571.176297323755),)
2083,(np.float64(557.833460699575),)
2100,(np.float64(557.2776746449725),)
2112,(np.float64(474.37112243428373),)
2299,(np.float64(448.27141213154806),)
2393,(np.float64(447.65565533789345),)
2494,(np.float64(443.17488354491104),)
2495,(np.float64(419.1328219113667),)
2618,(np.float64(407.27058372945055),)
2669,(np.float64(351.4957538627863),)
2811,(np.float64(345.0546808527249),)
2889,(np.float64(339.2600910718801),)
3101,(np.float64(331.00676078046376),)
3169,(np.float64(329.93447831099155),)
3198,(np.float64(329.916633702033),)
3224,(np.float64(325.64563869228436),)
3245,(np.float64(319.33635731362864),)
3329,(np.float64(313.83321024889796),)
3355,(np.float64(288.3473042809801),)
3477,(np.float64(282.2335768266847),)
3499,(np.float64(271.23563205219375),)
3545,(np.float64(268.9654488838965),)
3636,(np.float64(263.33494196093056),)
3658,(np.float64(263.1458827803008),)
3660,(np.float64(259.88973244644603),)
3672,(np.float64(255.7251367436507),)
3722,(np.float64(251.27826138299423),)
3739,(np.float64(232.30559233371503),)
4025,(np.float64(226.8135270241613),)
4039,(np.float64(223.71622963161795),)
4152,(np.float64(223.27814521991118),)
4207,(np.float64(220.18868530292656),)
4229,(np.float64(218.96665840804815),)
4239,(np.float64(214.3941510460351),)
4342,(np.float64(207.06981144516888),)
4414,(np.float64(204.94895527256378),)
4430,(np.float64(203.65779962864949),)
4447,(np.float64(200.9657929130009),)
4470,(np.float64(199.77847430056852),)
4508,(np.float64(193.97007973407923),)
4550,(np.float64(187.90365450642273),)
4697,(np.float64(169.6179626364078),)
5275,(np.float64(169.43365585430212),)
5278,(np.float64(166.37168023115578),)
5451,(np.float64(166.25639765570853),)
5526,(np.float64(163.15766369365966),)
5544,(np.float64(162.73649543953243),)
5724,(np.float64(161.51892215014553),)
5748,(np.float64(159.34636920418131),)
5804,(np.float64(159.02019576178395),)
5822,(np.float64(157.801057989978),)
5921,(np.float64(155.80504836649737),)
5973,(np.float64(155.60421903727647),)
6044,(np.float64(154.39016855884137),)
6059,(np.float64(154.0963376401323),)
6084,(np.float64(153.7746592447715),)
6150,(np.float64(152.49653395441823),)
6152,(np.float64(151.97078238203093),)
6251,(np.float64(150.23182566965235),)
6302,(np.float64(149.42680011740413),)
6303,(np.float64(146.56504911417323),)
6381,(np.float64(146.36963517809258),)
6520,(np.float64(146.15965215980324),)
6552,(np.float64(145.23019323353816),)
6687,(np.float64(142.48245492376128),)
6949,(np.float64(142.23331073466167),)
6954,(np.float64(142.13640822789077),)
6962,(np.float64(141.73268468774245),)
7015,(np.float64(141.16588419370956),)
7016,(np.float64(137.83194125339836),)
7272,(np.float64(137.2911844523744),)
7307,(np.float64(135.0481763195925),)
7327,(np.float64(134.31078492994996),)
7506,(np.float64(132.8702427862134),)
7711,(np.float64(132.52010494760793),)
7755,(np.float64(131.517325849436),)
7839,(np.float64(131.26497537641302),)
7885,(np.float64(131.24991880239315),)
7936,(np.float64(131.0572625248467),)
7965,(np.float64(130.7691073023005),)
8021,(np.float64(127.03510985269315),)
8122,(np.float64(126.56234842950292),)
8148,(np.float64(126.51037425047804),)
8199,(np.float64(126.3074493587921),)
8408,(np.float64(125.55491448560089),)
8410,(np.float64(125.41809878848998),)
8476,(np.float64(123.2736231522417),)
8502,(np.float64(122.4060061041532),)
8618,(np.float64(122.32128909648728),)
8652,(np.float64(121.67143661186759),)
8654,(np.float64(121.50642171573101),)
8685,(np.float64(120.16565398111206),)
8734,(np.float64(119.3181284279768),)
8816,(np.float64(118.39597532717588),)
8978,(np.float64(112.48812263695294),)
9079,(np.float64(109.05318189209424),)
9526,(np.float64(107.87104436253891),)
9568,(np.float64(107.4860256342115),)
9575,(np.float64(106.97227459336091),)
9581,(np.float64(106.25418617051822),)
9701,(np.float64(106.24561014400352),)
9705,(np.float64(106.02739759379227),)
9739,(np.float64(105.6370351954481),)
9791,(np.float64(105.02252059500607),)
9822,(np.float64(104.84119682908938),)
9991,(np.float64(104.30016704898452),)
10027,(np.float64(104.13396031334807),)
10061,(np.float64(102.08699215777195),)
10131,(np.float64(96.97502834133587),)
10278,(np.float64(96.64435480493593),)
10280,(np.float64(93.35089813828675),)
10355,(np.float64(91.93332512709934),)
10499,(np.float64(91.0168400648114),)
10546,(np.float64(89.91696919586305),)
10753,(np.float64(89.88529875733099),)
10763,(np.float64(89.63728260118332),)
10838,(np.float64(88.66669439822175),)
10851,(np.float64(87.90390044518355),)
10990,(np.float64(86.81302005299857),)
11336,(np.float64(86.72427922603224),)
11349,(np.float64(86.66131042693249),)
11407,(np.float64(86.22887509411552),)
11420,(np.float64(85.78317987854706),)
11453,(np.float64(85.24855542362657),)
11504,(np.float64(83.32652628358119),)
11612,(np.float64(83.2996665634337),)
11655,(np.float64(83.29504238106614),)
11748,(np.float64(83.08864470553765),)
11782,(np.float64(77.39492891981078),)
11915,(np.float64(76.88231573709652),)
11967,(np.float64(75.69262035328615),)
12066,(np.float64(73.9039925288996),)
12177,(np.float64(73.83268635038347),)
12198,(np.float64(73.17790593719633),)
12316,(np.float64(73.1311952225489),)
12358,(np.float64(72.12809183587181),)
12400,(np.float64(72.10175412213958),)
12404,(np.float64(71.63924498827105),)
12457,(np.float64(68.66753151953203),)
12730,(np.float64(68.5542920844201),)
12780,(np.float64(66.0447356094613),)
12881,(np.float64(61.13972834642708),)
13010,(np.float64(59.93640398219158),)
13070,(np.float64(59.36520329939172),)
13082,(np.float64(58.22581693676763),)
13313,(np.float64(57.6676323049385),)
13342,(np.float64(57.286117822607025),)
13503,(np.float64(56.75323821600726),)
13600,(np.float64(56.72422221334554),)
13661,(np.float64(56.494509801729414),)
13734,(np.float64(56.475910164093975),)
13764,(np.float64(56.444445394344356),)
13933,(np.float64(56.33291607563718),)
13966,(np.float64(56.17580447901061),)
13976,(np.float64(56.07189589506655),)
14119,(np.float64(55.99790519580716),)
14221,(np.float64(54.81784325133331),)
14259,(np.float64(53.230316913817305),)
14286,(np.float64(52.54126601078129),)
