Evaluations,Fitness
1,(np.float64(-3.2508285212624908),)
36,(np.float64(-3.7304671640232026),)
105,(np.float64(-3.7328032213834623),)
122,(np.float64(-3.7469143681486647),)
218,(np.float64(-3.840530856055084),)
403,(np.float64(-3.8447579711383346),)
422,(np.float64(-3.8534363763015773),)
557,(np.float64(-3.855059178856173),)
606,(np.float64(-3.8550594793610866),)
677,(np.float64(-3.855677202794519),)
688,(np.float64(-3.855677848005593),)
732,(np.float64(-3.8560297507838603),)
797,(np.float64(-3.8561191226063776),)
844,(np.float64(-3.8587491128957248),)
887,(np.float64(-3.858760155958164),)
963,(np.float64(-3.8590474170505646),)
1448,(np.float64(-3.8593805606844764),)
1546,(np.float64(-3.8593905025168964),)
1549,(np.float64(-3.8594111590834626),)
1601,(np.float64(-3.859518534946979),)
1671,(np.float64(-3.8595187194956075),)
1813,(np.float64(-3.8595643067296947),)
1820,(np.float64(-3.8595973626148816),)
2333,(np.float64(-3.859598552657876),)
2336,(np.float64(-3.8596039159829023),)
2440,(np.float64(-3.85961011815312),)
2545,(np.float64(-3.859611347590213),)
2579,(np.float64(-3.8596119948511176),)
2668,(np.float64(-3.8596120350528698),)
2678,(np.float64(-3.859612840750474),)
2687,(np.float64(-3.859613287102699),)
2700,(np.float64(-3.859618774825705),)
2741,(np.float64(-3.859619829958305),)
2768,(np.float64(-3.859619864576313),)
2771,(np.float64(-3.8596217813522564),)
2959,(np.float64(-3.859622141186067),)
3026,(np.float64(-3.859622701869496),)
3049,(np.float64(-3.860850508184827),)
3121,(np.float64(-3.8608553021473266),)
3160,(np.float64(-3.8608557745042784),)
3408,(np.float64(-3.860857658752578),)
3440,(np.float64(-3.8608612893106247),)
3463,(np.float64(-3.8608650185650513),)
3511,(np.float64(-3.860908055217876),)
3547,(np.float64(-3.860915494788588),)
3612,(np.float64(-3.860945264046265),)
3664,(np.float64(-3.8609462902044),)
3745,(np.float64(-3.860946307702756),)
3819,(np.float64(-3.8609481512483996),)
3841,(np.float64(-3.8610648987132),)
7654,(np.float64(-3.8622445193768047),)
7737,(np.float64(-3.8622465369830468),)
7864,(np.float64(-3.8622465369832097),)
8013,(np.float64(-3.8622484714699863),)
8615,(np.float64(-3.862248472981167),)
8770,(np.float64(-3.862248473977381),)
8848,(np.float64(-3.862248474409798),)
8897,(np.float64(-3.862248474510894),)
8915,(np.float64(-3.862248475438422),)
9123,(np.float64(-3.862248475495761),)
9129,(np.float64(-3.8622484756822106),)
9303,(np.float64(-3.8622484756935638),)
9568,(np.float64(-3.8622484757366653),)
9684,(np.float64(-3.862248475768321),)
9747,(np.float64(-3.8622484758270157),)
9966,(np.float64(-3.8622484758274718),)
10121,(np.float64(-3.8622484758284603),)
10215,(np.float64(-3.862248475829717),)
10245,(np.float64(-3.8622484758331734),)
10256,(np.float64(-3.8622484758363362),)
10272,(np.float64(-3.862248475836668),)
10385,(np.float64(-3.8622484758372675),)
10413,(np.float64(-3.862248475837503),)
10444,(np.float64(-3.862248475839788),)
10484,(np.float64(-3.8622484758454276),)
10542,(np.float64(-3.8622484758461493),)
10795,(np.float64(-3.862248475846557),)
10894,(np.float64(-3.8622484758466005),)
10907,(np.float64(-3.862248475846682),)
10915,(np.float64(-3.8622484758474425),)
10927,(np.float64(-3.862248475848251),)
11235,(np.float64(-3.8622484758495474),)
11341,(np.float64(-3.8622484758496203),)
11345,(np.float64(-3.8622484758498925),)
11581,(np.float64(-3.8622484758499844),)
11674,(np.float64(-3.8622484758499858),)
11710,(np.float64(-3.862248475849986),)
11793,(np.float64(-3.862248475850022),)
11833,(np.float64(-3.862248475850042),)
11862,(np.float64(-3.862248475850091),)
12064,(np.float64(-3.862248475850093),)
12073,(np.float64(-3.8622484758501243),)
12078,(np.float64(-3.8622484758501354),)
12099,(np.float64(-3.8622484758501674),)
12254,(np.float64(-3.8622484758501767),)
12258,(np.float64(-3.862248475850187),)
12279,(np.float64(-3.862248475850214),)
12365,(np.float64(-3.8622484758502145),)
12371,(np.float64(-3.862248475850234),)
12432,(np.float64(-3.8622484758502345),)
12446,(np.float64(-3.8626910639092276),)
12575,(np.float64(-3.86269342046338),)
12641,(np.float64(-3.862693420464118),)
12695,(np.float64(-3.862693420470947),)
12759,(np.float64(-3.8626934204709524),)
12769,(np.float64(-3.8626972404733286),)
12858,(np.float64(-3.8626972404733926),)
12869,(np.float64(-3.8626972404756055),)
12917,(np.float64(-3.8626974968246657),)
12963,(np.float64(-3.8626985496700694),)
12994,(np.float64(-3.8626985496728046),)
13012,(np.float64(-3.8627078074723236),)
13094,(np.float64(-3.862711206391687),)
13245,(np.float64(-3.8627127513187247),)
13339,(np.float64(-3.862712751318757),)
13411,(np.float64(-3.862713200310843),)
13493,(np.float64(-3.862713200312986),)
13593,(np.float64(-3.862713410647737),)
13644,(np.float64(-3.862713503600797),)
13674,(np.float64(-3.8627137985847355),)
13832,(np.float64(-3.862713838542012),)
13955,(np.float64(-3.8627138730924804),)
14295,(np.float64(-3.862713873141815),)
14303,(np.float64(-3.8627138756908526),)
