Evaluations,Fitness
1,(4062002.23106381,)
2,(1793197.5679273396,)
3,(443352.27335055923,)
63,(439805.4105390768,)
93,(409288.75482008856,)
123,(392216.7511558126,)
153,(388589.39954624884,)
237,(377157.566140579,)
267,(352504.5830183235,)
297,(334405.6260373568,)
302,(304047.56190819334,)
332,(247292.2226875905,)
362,(224796.09362597365,)
397,(186446.7132167343,)
427,(151964.7498885813,)
457,(133023.58003025263,)
487,(129623.2036417483,)
607,(129285.49769278672,)
663,(127111.5474113266,)
693,(111533.10511466743,)
723,(100262.47785465384,)
753,(93299.66563128584,)
783,(90644.6684445634,)
825,(90414.93182685756,)
843,(84927.51438888966,)
853,(84895.42639013293,)
855,(69912.22205304084,)
883,(69664.1499763805,)
903,(69035.25927892428,)
913,(59830.30580106408,)
915,(58419.054444366826,)
945,(57222.24895722608,)
969,(52437.606399912256,)
999,(50398.402308852215,)
1038,(46590.2091205408,)
1062,(45641.95956074018,)
1096,(42612.060678218404,)
1132,(40616.98423579694,)
1139,(40607.576620677966,)
1152,(40142.35150473049,)
1162,(37047.72655735001,)
1170,(35376.89421839892,)
1175,(32283.191815092785,)
1215,(30573.039633274984,)
1235,(29123.322411424866,)
1255,(28017.341447503477,)
1295,(27067.52165888807,)
1328,(26618.006870477053,)
1391,(23806.077477024748,)
1514,(23714.893538335928,)
1525,(23264.01149662635,)
1534,(22926.406474702493,)
1620,(21772.09094690804,)
1674,(21307.985232975447,)
1684,(21113.31964567139,)
1690,(20785.046214340036,)
1713,(19369.504177634542,)
1751,(19135.83213553651,)
1773,(18760.705590791713,)
1813,(18171.630183920784,)
1824,(18068.657738495654,)
1863,(17799.77109923255,)
1906,(17728.437448756624,)
1959,(17707.646157262643,)
2022,(17134.823231052145,)
2072,(17115.145795562414,)
2110,(16998.132516542915,)
2144,(16842.42254352332,)
2153,(16816.325955875192,)
2211,(16553.48156631457,)
2224,(16106.510894627125,)
2253,(15989.452014281205,)
2306,(15424.111615191521,)
2388,(15225.050760962473,)
2402,(14960.508515463918,)
2630,(14354.980817888141,)
2687,(13986.503635908872,)
2740,(13527.969047861712,)
2833,(13141.07377910215,)
2893,(13069.891524704432,)
2929,(12972.276422430828,)
2967,(12685.745582123029,)
2974,(12486.968706376192,)
2986,(11768.163964902795,)
3284,(11471.458465464786,)
3330,(10951.417550053853,)
3351,(10767.263895619471,)
3368,(10367.86843722757,)
3444,(10347.736663282092,)
3525,(9994.957777661428,)
3814,(9780.104085320276,)
3861,(9757.600761858737,)
3972,(9501.640508410273,)
4234,(8981.841663165684,)
4483,(8784.985424879354,)
4765,(8616.38111691461,)
4915,(8519.537211060153,)
5115,(8225.939271204457,)
5299,(8222.76142393957,)
5501,(8055.901074326039,)
5533,(7944.063506767075,)
5567,(7838.282994887387,)
6366,(7791.481552673038,)
6586,(7725.618036135202,)
6723,(7511.045755256806,)
7276,(7331.196190128621,)
7341,(7190.894460928029,)
7441,(7013.82888133613,)
7581,(6825.63084458791,)
7862,(6637.557824323831,)
8065,(6569.41426511664,)
8114,(6319.9124734887855,)
8517,(6295.144549979301,)
8756,(6284.457171108766,)
8816,(6120.893312540574,)
9020,(5771.383357276422,)
9128,(5771.2831102118025,)
9169,(5729.255866644445,)
9505,(5704.615753828107,)
9877,(5517.362235819235,)
10011,(5192.527982763839,)
10470,(5181.3155112964405,)
10482,(5096.648514896002,)
10542,(5095.3990272816045,)
10618,(5091.13559361349,)
11144,(5021.885832065909,)
11265,(5005.725232097708,)
11290,(5002.197185875926,)
11780,(4982.544418098011,)
11803,(4978.071887949966,)
11945,(4781.348705233289,)
12113,(4704.014312799191,)
12229,(4569.129227395778,)
12665,(4428.631192247802,)
12838,(4340.206469486873,)
13280,(4108.3347621590865,)
14034,(4083.45379887171,)
14106,(4024.620950375289,)
14125,(3695.684766589153,)
14995,(3644.576554664627,)
