Evaluations,Fitness
1,(190087.44081140333,)
4,(177312.53970446464,)
5,(168015.07521496198,)
32,(159293.58928881862,)
44,(144791.39902216571,)
137,(142987.31575327992,)
182,(131820.82928713164,)
338,(130471.11960869643,)
345,(116776.20449819566,)
478,(112142.26071678117,)
578,(106384.70914276488,)
590,(101644.65045156634,)
674,(93731.43747189439,)
682,(89883.85201812412,)
902,(78027.0020323913,)
1018,(70686.83594745763,)
1077,(68126.27709884154,)
1141,(67213.48205079413,)
1178,(66427.60826731354,)
1193,(63128.853455979304,)
1269,(59915.9703151014,)
1294,(56349.284157698195,)
1398,(49465.89355502944,)
1529,(48982.044736672025,)
1651,(48852.002397401535,)
1655,(45772.85291710285,)
1709,(40250.030051556394,)
1809,(37426.68607341182,)
2038,(34236.05943604231,)
2122,(33025.21820762578,)
2191,(31859.069579710624,)
2217,(31104.824209217422,)
2364,(26577.829672021453,)
2511,(26433.8783830915,)
2603,(26084.450324987512,)
2697,(26080.163164414367,)
2701,(25449.83676982444,)
2824,(24227.00418213514,)
2923,(23483.775869661975,)
2948,(23089.775812324606,)
2959,(22679.1794800744,)
3100,(21202.69515281863,)
3181,(20980.862417821798,)
3258,(20544.012139026225,)
3340,(20406.482701026307,)
3369,(19911.34947916333,)
3443,(18892.133217453556,)
3724,(18883.2654861304,)
3764,(18655.034432936292,)
3774,(18642.87210307226,)
3780,(18236.80190016653,)
3834,(18174.270670099202,)
3902,(18106.38448228623,)
3908,(17295.36963203685,)
4100,(16551.91533389667,)
4496,(15990.973902722737,)
4651,(15802.522422610968,)
4728,(15724.194892868325,)
4798,(15576.01673283905,)
4806,(15537.020607628214,)
4852,(15272.687012409559,)
5017,(15246.098659370968,)
5028,(15178.605307331673,)
5123,(15118.923936216383,)
5207,(14913.018527622193,)
5261,(14808.748786682741,)
5433,(14726.853756357998,)
5545,(14722.252825050167,)
5563,(14635.902534233728,)
5602,(14631.586998096502,)
5612,(14626.566567880904,)
5684,(14593.273015824554,)
5728,(14565.023414164865,)
5757,(14543.977146670817,)
5784,(13744.304149881149,)
5821,(13721.534961323536,)
5828,(13587.349444893249,)
5836,(13564.469895806802,)
5993,(13432.313037795057,)
6104,(13226.932731029272,)
6214,(12912.741694772383,)
6266,(12863.047665139882,)
6268,(12560.852647410962,)
6456,(12454.872898396057,)
6468,(12370.834383980593,)
6596,(12309.050721915986,)
6729,(12289.618166269966,)
6872,(12271.863658461318,)
6908,(12246.227313233889,)
6941,(12162.743256458942,)
7064,(12160.849556174733,)
7074,(11994.453036198887,)
7163,(11973.843840074003,)
7200,(11785.96944528617,)
7240,(10749.234046177125,)
7449,(10705.680050091429,)
7456,(10657.716001892632,)
7515,(10652.957634444918,)
7546,(10609.021746859715,)
7611,(10441.806306898385,)
7708,(10275.870113770092,)
7742,(10183.590296477862,)
7841,(9906.902203687832,)
7915,(9876.436025731768,)
7974,(9824.36600709745,)
8235,(9805.973655763672,)
8243,(9743.676065561334,)
8278,(9732.528742232258,)
8290,(9705.142197735498,)
8407,(9678.106794270332,)
8474,(9659.322631848341,)
8509,(9634.718633909837,)
8560,(9630.743526679556,)
8573,(9624.280348497825,)
8612,(9613.848110497096,)
8625,(9586.955452520442,)
8681,(9548.83126218381,)
8707,(9534.566452900115,)
8816,(9045.357319960805,)
8857,(9035.540292247557,)
8880,(9027.152883324803,)
8923,(8944.606008087081,)
8925,(8832.177490768325,)
8952,(8757.898001349562,)
9045,(8467.795859879852,)
9151,(8456.3249268972,)
9180,(8454.532947334623,)
9222,(8312.072997573401,)
9251,(8286.159503554265,)
9655,(8246.200584948629,)
9729,(8235.383690797906,)
9784,(8229.419437306971,)
9803,(8214.606765342658,)
9913,(8186.130607396037,)
10012,(8047.8892750753,)
10140,(8035.981473682684,)
10199,(8009.2048353841365,)
10274,(7977.234548595146,)
10333,(7777.533694485937,)
10351,(7764.081395289453,)
10433,(7651.185224247155,)
10460,(7602.640723864006,)
10489,(7587.834976280516,)
10590,(7575.233336671963,)
10677,(7570.258202548886,)
10748,(7512.845920999147,)
10755,(7500.386253036808,)
10974,(7483.441545034998,)
11212,(7445.683493732437,)
11255,(7328.376613852466,)
11320,(7314.128207305971,)
11338,(7236.389905215015,)
11532,(7235.106269579078,)
11559,(7215.300450621106,)
11711,(7178.355087899119,)
11739,(7039.1047693060955,)
11774,(7032.102088485744,)
11808,(7017.886248655648,)
11842,(7012.267819598755,)
11860,(6973.691911263086,)
11873,(6967.916012547083,)
11930,(6963.830663608497,)
11976,(6850.087150445707,)
12010,(6768.271509097771,)
12102,(6761.387564724188,)
12308,(6739.613778137933,)
12385,(6635.414978645044,)
12464,(6606.378956958857,)
12498,(6598.15611903378,)
12510,(6585.241743138891,)
12583,(6580.452330091272,)
12621,(6562.438325715996,)
12767,(6551.031438066649,)
12769,(6545.709278780383,)
12848,(6411.475208704631,)
13610,(6104.553491028946,)
13699,(6049.40145884769,)
13802,(6046.388303114903,)
13816,(6043.1007908756255,)
13900,(6040.86050081564,)
13919,(6040.7943778061635,)
13937,(6023.193831901432,)
14093,(5815.81853291807,)
14281,(5813.698657112731,)
14323,(5784.742610850829,)
