Evaluations,Fitness
1,(np.float64(3743395.7628803286),)
2,(np.float64(3664783.0147639625),)
4,(np.float64(3640491.26296676),)
7,(np.float64(3640428.7423725394),)
10,(np.float64(3596361.795837343),)
23,(np.float64(3566532.091571092),)
26,(np.float64(3528415.6328622913),)
132,(np.float64(3517783.442669944),)
283,(np.float64(3509840.4614987313),)
335,(np.float64(3501685.7409615116),)
822,(np.float64(3469476.0208656113),)
1210,(np.float64(3335606.072295249),)
1328,(np.float64(3317466.6747856406),)
1870,(np.float64(3303650.6763116643),)
1890,(np.float64(3258570.9762490634),)
2406,(np.float64(3232161.331515336),)
2408,(np.float64(3187863.145861618),)
2409,(np.float64(2955832.7717131376),)
2486,(np.float64(2871892.677599192),)
3602,(np.float64(2504861.4771194663),)
3610,(np.float64(2420684.2098089713),)
3648,(np.float64(2290209.0067109535),)
3900,(np.float64(2281405.9435214587),)
4317,(np.float64(2158926.189487611),)
4673,(np.float64(2012261.018381724),)
4814,(np.float64(1934019.1821428249),)
4821,(np.float64(1754428.1567599606),)
4846,(np.float64(1599564.7516964353),)
4870,(np.float64(1551744.3644392355),)
5010,(np.float64(1531379.4944776136),)
5013,(np.float64(1239355.6029274017),)
5184,(np.float64(1008579.0732325695),)
6002,(np.float64(617766.1255971044),)
6004,(np.float64(556987.7114279708),)
6037,(np.float64(444002.8551769399),)
6191,(np.float64(427278.09216629487),)
6314,(np.float64(386484.80836660904),)
6378,(np.float64(325142.46165869886),)
7217,(np.float64(317147.3660266142),)
7266,(np.float64(297978.7996195495),)
7807,(np.float64(259565.3069191527),)
8668,(np.float64(241730.3248505905),)
9999,(np.float64(241480.36813603743),)
11237,(np.float64(229196.03030904586),)
12258,(np.float64(197026.08910796512),)
18495,(np.float64(187054.16034070612),)
19054,(np.float64(181347.8659971082),)
19534,(np.float64(179240.01938209444),)
20527,(np.float64(166700.42568197197),)
21516,(np.float64(156105.01236181412),)
21944,(np.float64(145468.82670515383),)
33363,(np.float64(137302.23412224645),)
35445,(np.float64(137095.87344463659),)
36337,(np.float64(128271.6470442017),)
37943,(np.float64(111946.16931398699),)
42300,(np.float64(106890.51318924128),)
49504,(np.float64(97468.72105635518),)
51336,(np.float64(95727.10633592936),)
53192,(np.float64(93292.4185678283),)
55379,(np.float64(87395.47086489406),)
