Evaluations,Fitness
1,(478.17196571983015,)
3,(464.05991455462305,)
6,(82.18800972267469,)
9,(34.65007843183132,)
13,(12.292540200173121,)
16,(2.3184647733059993,)
26,(1.8041580237706958,)
28,(1.3580182330232153,)
33,(-0.4035413252490284,)
44,(-0.5260893464043069,)
45,(-0.669296226460673,)
118,(-0.9658526089480225,)
657,(-0.9876737384444727,)
1077,(-1.0122590462882115,)
1081,(-1.0180851448026416,)
3332,(-1.0190871877593202,)
9300,(-1.023237453282854,)
10043,(-1.0243516569419744,)
14479,(-1.0278501905478987,)
