Evaluations,Fitness
1,(np.float64(1685.2447410467707),)
2,(np.float64(1343.6176367041394),)
6,(np.float64(1343.6005117670124),)
9,(np.float64(1317.5357797699658),)
25,(np.float64(1305.4984387275028),)
30,(np.float64(1204.7342466598511),)
103,(np.float64(1136.6835155670249),)
175,(np.float64(1045.7676017810402),)
292,(np.float64(967.124524988271),)
450,(np.float64(964.2797763762085),)
497,(np.float64(941.9356539162479),)
518,(np.float64(940.3014414021005),)
650,(np.float64(913.2248296986595),)
713,(np.float64(852.7399483076689),)
806,(np.float64(794.0674975419718),)
1106,(np.float64(772.0700665180641),)
1136,(np.float64(769.1724925338431),)
1228,(np.float64(722.2357165022974),)
1620,(np.float64(688.3844808136571),)
1816,(np.float64(670.4682153953746),)
1894,(np.float64(613.1716023103678),)
2050,(np.float64(605.2269245255361),)
2223,(np.float64(603.1817567409153),)
2656,(np.float64(600.4368411709236),)
2670,(np.float64(585.8443535618632),)
2857,(np.float64(565.617468064575),)
3773,(np.float64(547.2095046315729),)
4191,(np.float64(540.0272810089676),)
4590,(np.float64(523.2171144002339),)
4819,(np.float64(513.1978829108922),)
4883,(np.float64(489.8781507215167),)
5178,(np.float64(487.58351334995024),)
5241,(np.float64(474.5026122566242),)
5321,(np.float64(466.41681802459743),)
5384,(np.float64(451.5770911764792),)
5546,(np.float64(437.2131621371767),)
5549,(np.float64(428.1169087649139),)
5583,(np.float64(404.90767835498315),)
5796,(np.float64(399.70720637799894),)
5813,(np.float64(399.3274273689332),)
5874,(np.float64(395.2408386899347),)
5934,(np.float64(372.4260807885441),)
5986,(np.float64(367.88575971947284),)
6114,(np.float64(365.08536460633263),)
6237,(np.float64(358.1607992791394),)
6260,(np.float64(348.08729006868305),)
6393,(np.float64(347.65101770240904),)
6443,(np.float64(346.60408321654916),)
6527,(np.float64(333.05857395668255),)
6538,(np.float64(326.2463614660136),)
6679,(np.float64(317.18170138648685),)
6763,(np.float64(316.1812591013495),)
6771,(np.float64(313.462487202219),)
6791,(np.float64(308.9155265098099),)
6805,(np.float64(302.2605424362653),)
6821,(np.float64(297.7867968496983),)
6882,(np.float64(297.4500408297711),)
6951,(np.float64(293.7570376202097),)
6977,(np.float64(280.5251055521396),)
6998,(np.float64(280.18728591446353),)
7092,(np.float64(278.2999899379721),)
7343,(np.float64(267.7521399117919),)
7578,(np.float64(267.46556724263365),)
7582,(np.float64(266.5834387592525),)
7901,(np.float64(265.586452938123),)
7945,(np.float64(262.347844732065),)
7986,(np.float64(259.4613188618211),)
8083,(np.float64(256.4100329574839),)
8087,(np.float64(250.82033454130084),)
8159,(np.float64(244.6366914067545),)
8429,(np.float64(243.4022840291898),)
8517,(np.float64(243.06546562408073),)
8606,(np.float64(242.24314498809593),)
8611,(np.float64(239.49632479696947),)
8739,(np.float64(236.42969661365498),)
8759,(np.float64(234.80477483875916),)
8881,(np.float64(231.6895005214369),)
8947,(np.float64(228.5355394070374),)
9182,(np.float64(227.4583795175023),)
9221,(np.float64(227.4027413096788),)
9261,(np.float64(225.2386305819499),)
9320,(np.float64(224.6090075314126),)
9340,(np.float64(224.0317221923446),)
9393,(np.float64(223.69142260248225),)
9426,(np.float64(223.40538779724056),)
9471,(np.float64(222.02263245700908),)
9497,(np.float64(221.03920313155209),)
9509,(np.float64(220.7281871173065),)
9529,(np.float64(219.10699352560448),)
9605,(np.float64(218.42423074932964),)
9694,(np.float64(218.22316753185646),)
9696,(np.float64(216.94484803271575),)
9698,(np.float64(215.9297712701474),)
9712,(np.float64(215.86225530846434),)
9779,(np.float64(215.4602968159993),)
9795,(np.float64(213.85957291876417),)
9822,(np.float64(212.8048789288751),)
