Evaluations,Fitness
1,(np.float64(3292.7987248487025),)
2,(np.float64(2738.736164407217),)
12,(np.float64(2729.484932042262),)
16,(np.float64(2535.1900522518804),)
25,(np.float64(2494.0464613721842),)
55,(np.float64(2483.9752278882456),)
57,(np.float64(2474.763339066387),)
70,(np.float64(2363.41977210356),)
74,(np.float64(1936.691174461226),)
105,(np.float64(1882.5861397129934),)
138,(np.float64(1762.0595452035438),)
323,(np.float64(1723.4970483589939),)
418,(np.float64(1718.7411502418863),)
482,(np.float64(1636.9599255570251),)
489,(np.float64(1461.0930861807014),)
631,(np.float64(1445.5292814476752),)
702,(np.float64(1274.4886871098981),)
867,(np.float64(1124.3475048501807),)
977,(np.float64(1026.4705699710535),)
1060,(np.float64(1005.2383238352529),)
1100,(np.float64(938.0627591600592),)
1165,(np.float64(911.8911851304242),)
1346,(np.float64(895.9808408107682),)
1357,(np.float64(870.9004510970138),)
1366,(np.float64(854.0556672171496),)
1436,(np.float64(830.7797909989888),)
1446,(np.float64(786.5142392429011),)
1495,(np.float64(777.2623069362986),)
1501,(np.float64(726.4399213829867),)
1719,(np.float64(672.809886595485),)
1816,(np.float64(653.6955252395951),)
1864,(np.float64(648.9282158550358),)
1925,(np.float64(612.4739213582685),)
1928,(np.float64(528.091953615346),)
2069,(np.float64(501.3085981250294),)
2070,(np.float64(489.9601104158913),)
2121,(np.float64(460.4610918386018),)
2266,(np.float64(443.4658018823926),)
2338,(np.float64(394.11207590571445),)
2527,(np.float64(369.92344621599386),)
2678,(np.float64(368.49984770354985),)
2696,(np.float64(366.7346256522326),)
2705,(np.float64(335.6202529079635),)
2923,(np.float64(331.9962919883055),)
2982,(np.float64(284.16323592356935),)
3112,(np.float64(262.069725678496),)
3220,(np.float64(261.63984412948093),)
3645,(np.float64(256.2242160807989),)
3829,(np.float64(254.83431984329616),)
3862,(np.float64(248.86058580319718),)
3936,(np.float64(239.58634253552773),)
3999,(np.float64(233.22591562232424),)
4087,(np.float64(230.4809733182542),)
4101,(np.float64(228.8487270695625),)
4167,(np.float64(226.5673365752709),)
4224,(np.float64(225.83004362777552),)
4260,(np.float64(223.466389545176),)
4290,(np.float64(218.8739632443697),)
4324,(np.float64(217.22925796268257),)
4395,(np.float64(216.63019869752412),)
4454,(np.float64(209.61340583489294),)
4472,(np.float64(207.66193963782914),)
4526,(np.float64(202.88071746846444),)
4579,(np.float64(202.68753780194),)
4630,(np.float64(200.50598099530248),)
4690,(np.float64(199.6711171586704),)
4702,(np.float64(199.18548245099214),)
4749,(np.float64(189.7037895397782),)
5043,(np.float64(188.39597257383315),)
5136,(np.float64(188.1069897423346),)
5140,(np.float64(183.59230680092514),)
5194,(np.float64(182.64227867756892),)
5223,(np.float64(180.60078952785773),)
5232,(np.float64(180.4284048775632),)
5433,(np.float64(178.97106089451415),)
5448,(np.float64(177.00206554199917),)
5516,(np.float64(176.60472814236525),)
5521,(np.float64(175.925702045077),)
5610,(np.float64(154.60193085887443),)
7259,(np.float64(153.34442600185457),)
7319,(np.float64(151.97144073646064),)
7478,(np.float64(149.51743253625452),)
7793,(np.float64(149.22363442805297),)
7913,(np.float64(149.03593215585235),)
7968,(np.float64(147.93655438101624),)
8000,(np.float64(147.0666122834191),)
8135,(np.float64(147.02382336292578),)
8149,(np.float64(144.87972200801715),)
8367,(np.float64(144.7623267771358),)
8414,(np.float64(144.64398470744703),)
8506,(np.float64(144.03036593419026),)
8585,(np.float64(143.6952019766518),)
8594,(np.float64(142.23273854828838),)
8920,(np.float64(142.15262542520964),)
8952,(np.float64(141.96498761606483),)
8960,(np.float64(141.83456158333257),)
8964,(np.float64(141.82771631853083),)
9094,(np.float64(141.72562419654747),)
9099,(np.float64(141.36347779155116),)
9157,(np.float64(141.21323348155653),)
9235,(np.float64(140.80907836606755),)
9287,(np.float64(139.25937560305647),)
9338,(np.float64(138.90043576374578),)
9528,(np.float64(138.48927723069974),)
9620,(np.float64(138.21058739964312),)
9635,(np.float64(135.92595004971352),)
9789,(np.float64(135.88760413233973),)
9905,(np.float64(135.664027665163),)
9940,(np.float64(135.51699256367462),)
10037,(np.float64(134.91142862775044),)
10072,(np.float64(134.34900919266153),)
10098,(np.float64(132.55477309347722),)
10104,(np.float64(131.52097884463413),)
10299,(np.float64(130.30668845453448),)
10433,(np.float64(129.5789821977136),)
10578,(np.float64(129.38730281475983),)
10924,(np.float64(129.13775251665962),)
11001,(np.float64(129.07916745852788),)
11013,(np.float64(128.9688381373315),)
11071,(np.float64(128.93261924727938),)
11144,(np.float64(128.92767356646516),)
11167,(np.float64(128.59593382410094),)
11298,(np.float64(128.58676652963123),)
11339,(np.float64(128.5336507308687),)
11346,(np.float64(128.2911010131038),)
11459,(np.float64(128.21200161418997),)
11466,(np.float64(127.35295872878484),)
11521,(np.float64(126.8192058655773),)
11811,(np.float64(126.59590072018045),)
11841,(np.float64(126.582886295056),)
11885,(np.float64(126.42610372014805),)
11906,(np.float64(125.56585472503205),)
11922,(np.float64(125.12700949689078),)
11933,(np.float64(125.0394797165127),)
12095,(np.float64(124.84441612218765),)
12156,(np.float64(124.66104544839783),)
12202,(np.float64(123.75897566301039),)
12355,(np.float64(123.62532951598581),)
12427,(np.float64(122.50416428493301),)
12656,(np.float64(121.71433463852235),)
12769,(np.float64(121.68546147496),)
12931,(np.float64(121.4126253089592),)
12954,(np.float64(121.01250925543174),)
13062,(np.float64(120.875825525307),)
13154,(np.float64(119.26528012718366),)
13252,(np.float64(118.15965641323538),)
13575,(np.float64(118.0206760773073),)
13589,(np.float64(117.26558962062677),)
13627,(np.float64(116.40139612852943),)
13637,(np.float64(116.10416148428392),)
13655,(np.float64(116.00530532195334),)
13794,(np.float64(115.63101140599761),)
13942,(np.float64(115.47421777679983),)
13959,(np.float64(114.05345853423057),)
13970,(np.float64(113.8314583551334),)
14113,(np.float64(113.48315497653235),)
14223,(np.float64(113.2055065597759),)
14297,(np.float64(112.87815927101708),)
14305,(np.float64(111.79917929731818),)
14338,(np.float64(111.18019085410222),)
