Evaluations,Fitness
1,(np.float64(16.683458061010633),)
5,(np.float64(9.036395719217037),)
6,(np.float64(4.5415068144922035),)
30,(np.float64(3.354712785134364),)
42,(np.float64(2.742987372751128),)
50,(np.float64(2.22559423178536),)
81,(np.float64(0.6611896974303981),)
174,(np.float64(0.6460311208788951),)
418,(np.float64(0.4676911678444142),)
534,(np.float64(0.46184927652213403),)
590,(np.float64(0.45538917003554324),)
624,(np.float64(0.4448064870911832),)
783,(np.float64(0.3994421472061216),)
