Evaluations,Fitness
1,(np.float64(2978.084056923934),)
2,(np.float64(2910.502088612798),)
5,(np.float64(2874.9565382701253),)
9,(np.float64(2568.5005380034436),)
12,(np.float64(2523.4166523999556),)
30,(np.float64(1861.5529804625282),)
60,(np.float64(1860.1032970481638),)
90,(np.float64(1858.7480811566168),)
120,(np.float64(1857.4873327878877),)
150,(np.float64(1856.3210519419772),)
180,(np.float64(1855.2492386188842),)
210,(np.float64(1854.2718928186098),)
240,(np.float64(1853.3890145411533),)
270,(np.float64(1852.600603786514),)
300,(np.float64(1851.9066605546936),)
330,(np.float64(1851.307184845692),)
360,(np.float64(1850.8021766595061),)
390,(np.float64(1850.3916359961388),)
420,(np.float64(1850.0755628555905),)
450,(np.float64(1849.8539572378593),)
480,(np.float64(1849.726819142946),)
510,(np.float64(1849.6941485708512),)
600,(np.float64(1849.0946232603237),)
630,(np.float64(1846.6786034621414),)
660,(np.float64(1844.3695270310227),)
690,(np.float64(1842.1673939669683),)
720,(np.float64(1840.0722042699792),)
750,(np.float64(1838.0839579400533),)
780,(np.float64(1836.2026549771915),)
810,(np.float64(1834.4282953813947),)
840,(np.float64(1832.7608791526616),)
870,(np.float64(1831.2004062909923),)
900,(np.float64(1829.7468767963862),)
930,(np.float64(1828.400290668846),)
960,(np.float64(1827.16064790837),)
990,(np.float64(1826.0279485149583),)
1020,(np.float64(1825.0021924886096),)
1050,(np.float64(1824.0833798293258),)
1080,(np.float64(1823.2715105371044),)
1110,(np.float64(1822.5665846119502),)
1140,(np.float64(1821.9686020538588),)
1170,(np.float64(1821.477562862831),)
1200,(np.float64(1821.093467038868),)
1230,(np.float64(1820.81631458197),)
1260,(np.float64(1820.646105492135),)
1272,(np.float64(1811.7413110656353),)
1302,(np.float64(1798.7712692200698),)
1332,(np.float64(1786.0540004316501),)
1362,(np.float64(1773.589504700376),)
1380,(np.float64(1770.4354479211763),)
1392,(np.float64(1761.8820704602745),)
1410,(np.float64(1753.745040657915),)
1422,(np.float64(1749.1917103057613),)
1440,(np.float64(1737.3128193661425),)
1452,(np.float64(1736.943954817297),)
1470,(np.float64(1721.1387840458594),)
1500,(np.float64(1705.2229346970669),)
1530,(np.float64(1689.5652713197637),)
1560,(np.float64(1674.1657939139493),)
1590,(np.float64(1659.024502479624),)
1620,(np.float64(1644.1413970167887),)
1650,(np.float64(1629.5164775254434),)
1680,(np.float64(1615.149744005588),)
1710,(np.float64(1601.0411964572213),)
1740,(np.float64(1587.1908348803438),)
1770,(np.float64(1573.5986592749566),)
1800,(np.float64(1560.264669641059),)
1830,(np.float64(1547.18886597865),)
1860,(np.float64(1534.3712482877309),)
1890,(np.float64(1521.8118165683018),)
1920,(np.float64(1509.510570820362),)
1950,(np.float64(1497.4675110439164),)
1980,(np.float64(1485.6826372389505),)
2010,(np.float64(1474.1559494054795),)
2040,(np.float64(1462.8874475434975),)
2070,(np.float64(1451.8771316530049),)
2100,(np.float64(1441.1250017340024),)
2130,(np.float64(1430.6310577864897),)
2160,(np.float64(1420.3952998104658),)
2190,(np.float64(1410.4177278059317),)
2220,(np.float64(1400.6983417728864),)
2250,(np.float64(1391.2371417113316),)
2280,(np.float64(1382.034127621266),)
2310,(np.float64(1373.0892995026902),)
2340,(np.float64(1364.4026573556039),)
2370,(np.float64(1355.9742011800063),)
2379,(np.float64(1355.6467122664312),)
2400,(np.float64(1347.8039309758992),)
2409,(np.float64(1344.1117367738295),)
2430,(np.float64(1339.8918467432807),)
2439,(np.float64(1332.9830361753034),)
2460,(np.float64(1332.2379484821522),)
2469,(np.float64(1322.5332754294584),)
2499,(np.float64(1312.3490339005361),)
2529,(np.float64(1302.4303115885368),)
2559,(np.float64(1292.7771084934614),)
2589,(np.float64(1283.3894246153088),)
2619,(np.float64(1274.2672599540797),)
2649,(np.float64(1265.4106145097733),)
2679,(np.float64(1256.8194882823905),)
2709,(np.float64(1248.493881271931),)
2739,(np.float64(1240.4337934783944),)
2769,(np.float64(1232.639224901781),)
2799,(np.float64(1225.1101755420914),)
2829,(np.float64(1217.8466453993246),)
2859,(np.float64(1210.848634473481),)
2889,(np.float64(1204.116142764561),)
2919,(np.float64(1197.6491702725634),)
2949,(np.float64(1191.4477169974903),)
2979,(np.float64(1185.511782939338),)
