Evaluations,Fitness
1,(np.float64(5837929.044096448),)
5,(np.float64(5802848.402763138),)
6,(np.float64(5794261.407595497),)
9,(np.float64(5744703.146113723),)
39,(np.float64(5737521.756002561),)
43,(np.float64(5713039.843448215),)
58,(np.float64(5681328.073815504),)
180,(np.float64(5632737.052285947),)
817,(np.float64(5625795.720853364),)
1202,(np.float64(5552914.057933393),)
1206,(np.float64(5517715.683855576),)
1211,(np.float64(5388372.17544606),)
1551,(np.float64(5376993.81730766),)
1946,(np.float64(5374829.954837744),)
2413,(np.float64(5363025.348478117),)
2419,(np.float64(5302846.447462477),)
2422,(np.float64(5130330.199246523),)
2452,(np.float64(5081547.488552143),)
2480,(np.float64(4959283.649353469),)
2660,(np.float64(4949759.483529279),)
2664,(np.float64(4714606.572245726),)
3601,(np.float64(4428833.791065777),)
3646,(np.float64(4347590.747633871),)
3682,(np.float64(4344541.147935284),)
3684,(np.float64(4017714.392674261),)
3799,(np.float64(3881491.4991853493),)
4373,(np.float64(3839202.065532597),)
4835,(np.float64(3835738.9258272843),)
4836,(np.float64(3600025.5023662136),)
4839,(np.float64(3281016.197632298),)
4840,(np.float64(2883836.3166636177),)
4854,(np.float64(2861478.0806198646),)
4871,(np.float64(2650203.0545824785),)
4938,(np.float64(2552477.1674832874),)
5796,(np.float64(2518600.541978161),)
6003,(np.float64(2143022.7189236325),)
6027,(np.float64(2029605.512523182),)
6031,(np.float64(1983343.9232163548),)
6039,(np.float64(1863094.579316946),)
6040,(np.float64(1291455.4329367625),)
6218,(np.float64(1129755.5305215805),)
6330,(np.float64(1123835.8642523324),)
6481,(np.float64(1041803.944109922),)
6519,(np.float64(988407.586725489),)
7201,(np.float64(828979.4047609423),)
7202,(np.float64(706306.3662425724),)
7555,(np.float64(677385.2470083864),)
7764,(np.float64(626274.1255456938),)
8487,(np.float64(605418.5930679801),)
9158,(np.float64(480931.3089215662),)
11190,(np.float64(469814.7504202248),)
11509,(np.float64(441728.6013645964),)
11565,(np.float64(416531.05158175086),)
12134,(np.float64(414407.9583065015),)
12197,(np.float64(372126.0702908392),)
13052,(np.float64(348235.5388903716),)
14632,(np.float64(297660.4864544165),)
18049,(np.float64(286154.7691817348),)
20112,(np.float64(248440.73496355466),)
21707,(np.float64(238136.9294093048),)
26487,(np.float64(194637.60356928766),)
36256,(np.float64(183654.4189931954),)
45687,(np.float64(174200.9340518398),)
46248,(np.float64(150822.06108980687),)
48789,(np.float64(136821.51798022795),)
52630,(np.float64(116118.46833371512),)
59766,(np.float64(115345.0391055131),)
60814,(np.float64(100952.22861354366),)
63503,(np.float64(98110.88178887365),)
70305,(np.float64(96848.23063628636),)
71854,(np.float64(87594.7352991248),)
72549,(np.float64(86280.89607993638),)
73356,(np.float64(79794.44559669419),)
73815,(np.float64(62478.58747445525),)
82149,(np.float64(53786.65476677586),)
86078,(np.float64(52279.5866159988),)
86372,(np.float64(48583.011663178746),)
86913,(np.float64(47931.73614347697),)
87375,(np.float64(44896.747484857515),)
87581,(np.float64(38890.30555162582),)
87879,(np.float64(33360.588123497364),)
92102,(np.float64(30737.93949305289),)
92914,(np.float64(30262.870277595874),)
94684,(np.float64(29012.63303745862),)
94815,(np.float64(23933.557627500784),)
96749,(np.float64(20920.94527341749),)
99626,(np.float64(18893.693956573712),)
103280,(np.float64(18888.48723116798),)
104612,(np.float64(17525.85120870458),)
106258,(np.float64(17262.48090675905),)
107238,(np.float64(17057.187146969274),)
107886,(np.float64(15431.526096913072),)
108248,(np.float64(14381.0924682542),)
108280,(np.float64(12707.610571753134),)
111031,(np.float64(9199.464082842567),)
115611,(np.float64(8703.466676557071),)
117714,(np.float64(8172.126820564595),)
117789,(np.float64(8007.329704335099),)
119011,(np.float64(7835.305577580765),)
119496,(np.float64(7124.041282985529),)
119653,(np.float64(6482.423185312498),)
122245,(np.float64(5985.324614318888),)
123369,(np.float64(5346.040620103597),)
123765,(np.float64(5083.049795401999),)
127411,(np.float64(4740.4622530658835),)
129189,(np.float64(4720.55373710388),)
130099,(np.float64(4369.517536529626),)
130159,(np.float64(4214.473436554498),)
130662,(np.float64(4013.8718634647093),)
130860,(np.float64(3763.0138155273676),)
131121,(np.float64(3635.836193688147),)
132419,(np.float64(3574.107089721003),)
132935,(np.float64(3517.9753413371045),)
133265,(np.float64(2965.8148437969508),)
134698,(np.float64(2343.1984350428165),)
137772,(np.float64(2339.8102805348008),)
138263,(np.float64(2237.2131161927455),)
139273,(np.float64(1862.4171770690598),)
139790,(np.float64(1808.6313019779325),)
140014,(np.float64(1779.556699711172),)
140592,(np.float64(1770.3585362530353),)
140819,(np.float64(1647.5376442134113),)
141558,(np.float64(1611.2502565826637),)
142916,(np.float64(1414.9911845732577),)
145352,(np.float64(1376.9471670011224),)
146650,(np.float64(1345.7709478958552),)
148466,(np.float64(1279.4162717471124),)
148497,(np.float64(1252.533316534664),)
149324,(np.float64(1119.136390737562),)
149417,(np.float64(921.7930932150484),)
153696,(np.float64(880.2543201799333),)
154269,(np.float64(858.5831956771658),)
154849,(np.float64(826.5155304382603),)
156116,(np.float64(818.7841876794879),)
156649,(np.float64(799.2192147141567),)
157325,(np.float64(715.9022750746525),)
159672,(np.float64(644.0207159865813),)
160811,(np.float64(591.5130657636606),)
162282,(np.float64(579.2254614037342),)
162632,(np.float64(572.2113372473888),)
163598,(np.float64(539.643918046563),)
