Evaluations,Fitness
1,(21.604638844273776,)
2,(21.455225634164368,)
3,(21.398740601968782,)
5,(21.27647364188319,)
8,(21.275943835258857,)
22,(21.180622979757967,)
36,(21.178082282150136,)
127,(20.962208778278512,)
151,(20.940505079607995,)
375,(20.60856540507156,)
596,(20.466981230827724,)
675,(20.201417565658506,)
728,(20.18538116567685,)
743,(20.01690499771793,)
765,(19.93031632211425,)
839,(19.918917643846445,)
855,(19.87365138747192,)
872,(19.647854380500267,)
904,(19.646879447536158,)
912,(19.636251734526613,)
919,(19.622848659836006,)
927,(19.233973619764637,)
976,(18.532600379263005,)
1139,(18.529423803589022,)
1267,(18.40384192531197,)
1381,(18.335701680460655,)
1408,(18.18629214469467,)
1421,(18.138820663350014,)
1495,(18.10123553043715,)
1549,(18.019624449720823,)
1577,(17.995409617600764,)
1687,(17.80639456639853,)
1752,(17.644190115737153,)
1802,(17.592138203643437,)
1814,(17.370040844789408,)
1856,(17.34777809533995,)
1932,(17.28719915292631,)
1952,(17.251521007041465,)
1979,(17.177171211564325,)
1995,(17.11593129719538,)
2010,(17.090507938029152,)
2121,(16.99292857154609,)
2168,(16.79942171354158,)
2183,(16.757376055805068,)
2224,(16.690306990560217,)
2236,(16.63916373067989,)
2318,(16.61869375045959,)
2388,(16.540934810433235,)
2436,(16.467176051548332,)
2476,(16.45821211529003,)
2548,(16.43649710607959,)
2566,(16.28252822042925,)
2609,(16.233222461486353,)
2806,(16.22551287340048,)
2828,(16.115761114012507,)
2855,(16.050843746665343,)
2982,(15.898249469390077,)
3077,(15.791604225587248,)
3166,(15.643222401200243,)
3387,(15.574625944179587,)
3429,(15.519680877013895,)
3452,(15.453958479491213,)
3502,(15.3576121927759,)
3513,(15.290986865374721,)
3625,(15.234175063056417,)
3648,(15.206452673414027,)
3663,(15.204462281911594,)
3665,(15.167868636411239,)
3666,(15.163236676634142,)
3748,(15.058235403019058,)
3814,(14.988277830794345,)
3861,(14.963803615783018,)
3975,(14.929747114499333,)
3978,(14.914022517136646,)
4013,(14.883894264575616,)
4032,(14.740358915160241,)
4140,(14.645580135208068,)
4198,(14.535259690310971,)
4283,(14.497131973145049,)
4298,(14.429497589388014,)
4304,(14.391983837804016,)
4399,(14.366701123819077,)
4419,(14.35054690326617,)
4434,(14.343158334468992,)
4456,(14.312768063166088,)
4468,(14.222945849042514,)
4514,(14.208880686561313,)
4547,(14.139916945564323,)
4675,(14.112957521852529,)
4677,(14.068749094148274,)
4737,(13.990247035476003,)
4749,(13.890691724120922,)
4823,(13.874786242527389,)
4912,(13.84695622065719,)
4944,(13.825129863511739,)
4962,(13.740572444166279,)
5132,(13.732793553182375,)
5307,(13.696505197585546,)
5371,(13.665627307360293,)
5453,(13.639940042600767,)
5477,(13.627258622219953,)
5553,(13.620362382972656,)
5594,(13.546891355773615,)
5837,(13.529206385879714,)
6028,(13.467385100994203,)
6176,(13.413135430496482,)
6193,(13.28565539413117,)
6640,(13.259140702088331,)
6692,(13.22979664445224,)
6709,(13.209342628568807,)
6896,(13.194637360170491,)
6969,(13.079325527001151,)
7007,(13.074726115168506,)
7051,(13.046335276602012,)
7082,(13.027097585167569,)
7144,(13.015813743849115,)
7180,(13.013424836168236,)
7208,(12.971400520583009,)
7214,(12.965626365883336,)
7309,(12.950715083522294,)
7374,(12.892440815396938,)
7385,(12.866796915247447,)
7455,(12.845900442201563,)
7553,(12.811696991149336,)
7636,(12.734573544332125,)
7683,(12.59549191769635,)
8213,(12.409814619121281,)
8595,(12.407556295528186,)
8737,(12.349891110013097,)
8792,(12.262469938871195,)
8896,(12.252473730067205,)
9157,(12.238353392761743,)
9176,(12.045940285276401,)
9313,(12.027762923851991,)
9517,(11.99643068940237,)
9526,(11.98103582818672,)
10069,(11.967971476968998,)
10145,(11.963575166505963,)
10187,(11.957517141606884,)
10280,(11.949131687976886,)
10342,(11.921843663246978,)
10558,(11.921840842449779,)
10584,(11.794872698910195,)
11161,(11.78795554399145,)
11393,(11.767875332964264,)
11539,(11.744852366848201,)
11689,(11.743003961905709,)
11724,(11.711792860851464,)
11998,(11.638360956083737,)
12315,(11.615424135105439,)
12424,(11.60769088739403,)
12544,(11.601402561271199,)
12545,(11.594143994346734,)
12664,(11.528162881940315,)
12968,(11.524138018982741,)
13002,(11.47713303328754,)
13215,(11.468295483182796,)
13360,(11.446606288487981,)
13378,(11.434622221554719,)
13548,(11.410022297986025,)
13594,(11.392232677795196,)
13626,(11.384701065954799,)
13690,(11.366636154093793,)
13698,(11.357911200461606,)
13798,(11.334027339565466,)
13873,(11.327038261600617,)
13891,(11.32083951062635,)
13923,(11.266490862642678,)
13927,(11.260303683554705,)
14032,(11.157930436322701,)
14182,(11.139786434305158,)
14579,(11.139613778784204,)
14589,(11.058757956680616,)
14963,(11.052098674512283,)
