Evaluations,Fitness
1,(np.float64(1488.199003250967),)
2,(np.float64(1438.5611136678817),)
5,(np.float64(1435.8677181756127),)
8,(np.float64(1417.6602095572255),)
9,(np.float64(1415.0349668776687),)
14,(np.float64(1408.159831446117),)
16,(np.float64(1365.8610795275808),)
19,(np.float64(1352.4463626497393),)
27,(np.float64(1350.1537821319616),)
49,(np.float64(1318.8290097908525),)
88,(np.float64(1251.1418133541404),)
414,(np.float64(1232.5667869078652),)
1490,(np.float64(1230.6514724210929),)
2849,(np.float64(1205.7863478829872),)
2873,(np.float64(1201.6589467790416),)
3666,(np.float64(1155.078568759272),)
5075,(np.float64(1154.2488383647888),)
5431,(np.float64(1116.0008399284757),)
5558,(np.float64(1089.0827758771757),)
6591,(np.float64(1008.8891853299392),)
34203,(np.float64(1004.5935619325078),)
35768,(np.float64(1000.4295385448208),)
35917,(np.float64(983.3254404305848),)
36514,(np.float64(970.7492486212651),)
36688,(np.float64(968.4319230574728),)
37263,(np.float64(965.809660991562),)
37309,(np.float64(879.2834673242128),)
37377,(np.float64(877.0352515734617),)
40290,(np.float64(859.4518981369614),)
40958,(np.float64(796.6872327929032),)
41845,(np.float64(784.6760267277467),)
45841,(np.float64(749.4790392170386),)
46067,(np.float64(740.5681415204668),)
48140,(np.float64(733.1285888101238),)
49823,(np.float64(695.2744819923654),)
51770,(np.float64(690.096204146005),)
51954,(np.float64(652.4258346160235),)
53637,(np.float64(614.2271726396067),)
54377,(np.float64(609.2029811609409),)
59204,(np.float64(606.719002085172),)
59672,(np.float64(589.7464836460441),)
60829,(np.float64(582.7673476242886),)
61151,(np.float64(580.4505202537167),)
62833,(np.float64(569.7032262805596),)
63593,(np.float64(528.5661174804636),)
72918,(np.float64(526.1111567602928),)
78530,(np.float64(518.6162787395615),)
84408,(np.float64(516.0338626468507),)
86272,(np.float64(511.41606434406384),)
89702,(np.float64(508.56916559493834),)
91251,(np.float64(502.0998690272564),)
92646,(np.float64(484.4179916686004),)
92793,(np.float64(474.5045997636835),)
95003,(np.float64(454.78638043312236),)
106086,(np.float64(442.23105187298523),)
145381,(np.float64(406.0853748474766),)
187123,(np.float64(391.9308619650615),)
305481,(np.float64(364.5537249625199),)
343804,(np.float64(351.13237906787674),)
344516,(np.float64(334.29650284268416),)
354724,(np.float64(306.30267964570663),)
367111,(np.float64(291.93738054746836),)
368730,(np.float64(258.0817318577756),)
374398,(np.float64(237.01798129845724),)
380727,(np.float64(233.10394480279695),)
381888,(np.float64(230.2961842580218),)
382168,(np.float64(222.74486033272456),)
383233,(np.float64(208.29602192675372),)
383626,(np.float64(206.49679824498293),)
383801,(np.float64(173.20148374845218),)
387110,(np.float64(140.3854344877709),)
392795,(np.float64(137.56643769609337),)
392969,(np.float64(124.73416262433778),)
394876,(np.float64(123.71194341507356),)
394913,(np.float64(117.59773288242206),)
395126,(np.float64(114.42838716013705),)
395292,(np.float64(106.00526399436944),)
397484,(np.float64(104.25335649101692),)
398400,(np.float64(101.5089419992733),)
399668,(np.float64(96.72078744195193),)
399698,(np.float64(95.69198544835558),)
399737,(np.float64(86.75109388170335),)
399745,(np.float64(82.29347250090598),)
400540,(np.float64(81.48483006795914),)
403358,(np.float64(80.54550998627928),)
404119,(np.float64(71.71268836562456),)
404932,(np.float64(68.79810432970169),)
406410,(np.float64(65.95697624290915),)
406909,(np.float64(52.59026266195815),)
411804,(np.float64(46.61113188860088),)
413293,(np.float64(45.50337295669226),)
413744,(np.float64(41.94123815208832),)
414235,(np.float64(41.753117074268175),)
414290,(np.float64(39.620550400165484),)
415289,(np.float64(34.071639401850916),)
418582,(np.float64(33.72521409119486),)
418994,(np.float64(33.38389577025066),)
419294,(np.float64(33.06519372617072),)
419467,(np.float64(33.043946008379066),)
420018,(np.float64(29.592633150065808),)
421021,(np.float64(28.872137357903398),)
421389,(np.float64(28.59743803535514),)
421620,(np.float64(27.938346064695452),)
421808,(np.float64(26.805885265735355),)
421951,(np.float64(24.665867245292134),)
423416,(np.float64(22.34315119128837),)
425618,(np.float64(20.027944211741783),)
427181,(np.float64(19.1058543653578),)
428586,(np.float64(18.521959187628113),)
428659,(np.float64(14.994776263698327),)
432576,(np.float64(14.674202566874442),)
434662,(np.float64(14.401099595219648),)
434865,(np.float64(11.82473071261984),)
437068,(np.float64(11.539774498741167),)
437161,(np.float64(11.35879421130494),)
438410,(np.float64(11.314468569498672),)
439708,(np.float64(10.592136909210808),)
439844,(np.float64(10.183220583925731),)
439982,(np.float64(9.104458787412113),)
442765,(np.float64(8.943614102401398),)
442880,(np.float64(8.849796290474728),)
443099,(np.float64(8.332744556304647),)
443260,(np.float64(8.124078986529298),)
443359,(np.float64(7.795888655572753),)
443547,(np.float64(7.663691910983744),)
444226,(np.float64(7.534818586383267),)
444685,(np.float64(7.303491967648597),)
446449,(np.float64(6.789528706479587),)
446559,(np.float64(6.682107639385549),)
446695,(np.float64(5.317369182035691),)
448332,(np.float64(5.215404335604035),)
450717,(np.float64(4.704228536164919),)
452194,(np.float64(4.4932350715967),)
452526,(np.float64(4.4804196845334445),)
453755,(np.float64(4.313365597487177),)
453880,(np.float64(4.254573343612719),)
453954,(np.float64(3.689468849934201),)
456317,(np.float64(3.238619549634336),)
457858,(np.float64(3.2051700527966887),)
458293,(np.float64(2.887267511965206),)
458865,(np.float64(2.8311759861284145),)
459688,(np.float64(2.8193552238536768),)
459742,(np.float64(2.5284122577246535),)
461845,(np.float64(2.479609577144288),)
462007,(np.float64(2.0778988134399015),)
462081,(np.float64(1.9306039331174816),)
463422,(np.float64(1.8360571012708533),)
464875,(np.float64(1.6296303758374506),)
467503,(np.float64(1.4726149158479984),)
470564,(np.float64(1.2927146170360402),)
471244,(np.float64(1.2800399326205252),)
471655,(np.float64(1.2684255210639321),)
471919,(np.float64(1.1484160230120324),)
473457,(np.float64(1.0565656856916803),)
475501,(np.float64(1.0483649099671766),)
475683,(np.float64(0.920867932319311),)
475828,(np.float64(0.7584293036985628),)
479110,(np.float64(0.7190038334937299),)
479307,(np.float64(0.6816357233659573),)
481270,(np.float64(0.6491301289837565),)
