Evaluations,Fitness
1,(np.float64(499.9926628838097),)
19,(np.float64(499.9916709989307),)
43,(np.float64(499.9864051607368),)
75,(np.float64(499.9848319670217),)
79,(np.float64(499.9808982569999),)
81,(np.float64(499.9785112970651),)
88,(np.float64(499.9732553068549),)
89,(np.float64(499.96797689522083),)
91,(np.float64(499.92967810867134),)
103,(np.float64(499.8940364030366),)
112,(np.float64(497.60917936281646),)
136,(np.float64(482.83245714915955),)
139,(np.float64(477.5285088607987),)
151,(np.float64(253.26861145731587),)
156,(np.float64(22.940284821480464),)
199,(np.float64(22.90960441195697),)
315,(np.float64(12.73787381684988),)
449,(np.float64(8.95201344246028),)
467,(np.float64(8.022225182749),)
588,(np.float64(7.874221791158532),)
752,(np.float64(3.980113330968234),)
863,(np.float64(3.2670759816826913),)
1010,(np.float64(3.1313596061992794),)
1084,(np.float64(3.071126413421604),)
1087,(np.float64(3.0710017444721966),)
1089,(np.float64(2.9995227290402493),)
1168,(np.float64(2.992741136033354),)
1239,(np.float64(2.9856749778775784),)
1306,(np.float64(2.9821059665485583),)
1397,(np.float64(2.9821051750050467),)
1410,(np.float64(2.9821051612248106),)
1519,(np.float64(2.9821051582885114),)
1570,(np.float64(2.982105157207942),)
1606,(np.float64(2.9821051569554142),)
1615,(np.float64(2.9821051568237884),)
1753,(np.float64(2.9821051568191534),)
1813,(np.float64(2.982105156818382),)
1894,(np.float64(2.9821051568182058),)
1937,(np.float64(2.982105156817938),)
1952,(np.float64(2.982105156817875),)
1958,(np.float64(2.98210515681779),)
1964,(np.float64(2.9821051568177035),)
1966,(np.float64(2.9821051568170853),)
1967,(np.float64(2.9821051568168535),)
2023,(np.float64(2.982105156816683),)
2131,(np.float64(2.9821051568166803),)
2152,(np.float64(2.982105156816678),)
2187,(np.float64(2.9821051568166768),)
2218,(np.float64(2.9821051568166754),)
2281,(np.float64(2.9821051568166745),)
2374,(np.float64(2.982105156816674),)
2638,(np.float64(2.9821051568166737),)
